Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_YuyukoF_Rare_3_Description,Text,,,,,每个回合第一次触发<color=#E066FF><color=#E066FF>唤魂</color>X</color>时，获得X点<color=#E066FF><color=#E066FF>亡魂</color></color>，并回复X点法力值（无法超过法力值上限）。,
Buff/B_YuyukoF_Rare_3_Name,Text,,,,,明光蝶,
Character/YuyukoF_PassiveDes,Text,,,,,"<b>操纵死亡程度的能力</b> - 西行寺幽幽子模糊了生与死的界限，部分技能会增加或减少<color=#FFB6C1>返魂值</color>。
西行寺幽幽子的攻击不再造成伤害，而是降低目标等量的最大体力值。

<b><color=#FF1493>幽雅地绽放吧</color>，<color=#8B008B>墨染之樱</color></b> - 固定技能被替换为<color=#FF1493>亡乡「亡我乡 -彷徨的灵魂-」</color>。
当<color=#FFB6C1>返魂值</color>的进度超过50时，西行寺幽幽子进入<color=#FF1493>华胥</color>状态，并从放逐牌库将1个自己的技能拿回手中；
在<color=#FF1493>华胥</color>状态下，获得攻击力提升，部分技能获得增强。
当场上同时存在<color=#4876FF>幽冥蝶</color>和<color=#FF69B4>人魂蝶</color>时，固定技能被替换为<color=#4876FF>亡乡「亡我乡 -自尽-」</color>。
当<color=#FFB6C1>返魂值</color>的进度超过100时，西行寺幽幽子进入<color=#8B008B>永眠</color>状态，并使所有敌人失去10%最大体力值、并<color=#8B008B>回引</color>所有<color=#4876FF>幽冥蝶</color>和<color=#FF69B4>人魂蝶</color>；
在<color=#8B008B>永眠</color>状态下，固定技能被替换为<color=#8B008B>亡乡「亡我乡 -无道之路-」</color>。

<b><color=#E066FF>唤魂X</color></b> - 每有1个技能被放逐，西行寺幽幽子获得1点<color=#E066FF>亡魂</color>。打出技能时，消耗X点<color=#E066FF>亡魂</color>，能够触发额外效果。
<b><color=#AB82FF>葬送</color></b> - 技能被放逐时，能够触发额外效果。
<b><color=#CAE1FF>亡者召还</color>X</b> - 从放逐牌库将1个费用不超过X的技能拿回手中。",
Character/YuyukoF_PassiveName,Text,,,,,天衣无缝的亡灵,
Character/YuyukoF_name,Text,,,,,西行寺幽幽子,
Enemy/Boss_Youmu_EnemyStory,Text,,,,,,
Enemy/Boss_Youmu_SubName,Text,,,,,魂魄妖梦？,
Enemy/Boss_Youmu_name,Text,,,,,魂魄妖梦,
Skill/S_YuyukoF_0_Description,Text,,,,,"增加20<color=#FFB6C1>返魂值</color>。

<color=#FF1493>华胥</color> - 超额治疗自己等量于“目标已损失的最大体力值的25%”的体力。
<color=#AB82FF>葬送</color> - <color=#CAE1FF>亡者召还3</color>。
<color=#4876FF>幽冥蝶</color> - 回合开始时，降低10%最大体力值。
<color=#FF69B4>人魂蝶</color> - 可以无视嘲讽状态被选中。",
Skill/S_YuyukoF_0_Name,Text,,,,,亡乡「亡我乡 -宿罪-」,
Skill/S_YuyukoF_1_Description,Text,,,,,"增加20<color=#FFB6C1>返魂值</color>。

<color=#FF1493>华胥</color> - 若指向目标拥有冥魂蝶，以暴击形式命中；若指向目标拥有<color=#FF69B4>人魂蝶</color>，额外造成&a伤害<color=#FF7A33>(攻击力的40%)</color>。
<color=#E066FF>唤魂5</color> - 以倒计时2重复释放1次。
<color=#4876FF>幽冥蝶</color> - 受到的非<color=purple>痛苦伤害</color>转化为降低等量的最大体力值。
<color=#FF69B4>人魂蝶</color> - 受到的<color=purple>痛苦伤害</color>转化为降低等量的最大体力值。",
Skill/S_YuyukoF_1_Name,Text,,,,,死蝶「华胥之永眠」,
Skill/S_YuyukoF_2_Description,Text,,,,,"仅能指定同时拥有<color=#4876FF>幽冥蝶</color>和<color=#FF69B4>人魂蝶</color>的敌人。
<color=#8B008B>回引</color>目标的<color=#4876FF>幽冥蝶</color>和<color=#FF69B4>人魂蝶</color>。

<color=#E066FF>唤魂10</color> - 额外造成&a伤害<color=#FF7A33>(攻击力的300%)</color>。
<color=#FF1493>华胥</color> - 额外造成&a伤害<color=#FF7A33>(攻击力的300%)</color>。
<color=#4876FF>幽冥蝶</color> - 施加时，触发一次<color=#CAE1FF>亡者召还1</color>。<color=#8B008B>回引</color>时，触发一次<color=#CAE1FF>亡者召还1</color>。
<color=#FF69B4>人魂蝶</color> - 施加时，获得8点<color=#E066FF>亡魂</color>。<color=#8B008B>回引</color>时，获得8点<color=#E066FF>亡魂</color>。",
Skill/S_YuyukoF_2_Name,Text,,,,,幽雅「通向黄泉的诱蛾灯」,
Skill/S_YuyukoF_3_Description,Text,,,,,"减少20<color=#FFB6C1>返魂值</color>。
展示牌库中的技能。选择其中1个放逐，抽取1个技能。

<color=#AB82FF>葬送</color> - 展示弃牌库中的技能。选择其中1个放逐，抽取1个技能。
<color=#4876FF>幽冥蝶</color> - 施加时，选择手中1个技能放逐，抽取1个技能。
<color=#FF69B4>人魂蝶</color> - 施加时，选择手中1个技能放逐，抽取1个技能。",
Skill/S_YuyukoF_3_Name,Text,,,,,亡舞「生者必灭之理」,
Skill/S_YuyukoF_4_Description,Text,,,,,"增加20<color=#FFB6C1>返魂值</color>。
使所有敌人获得与目标相同的“已损失最大体力值”的值。

<color=#AB82FF>葬送</color> - 使所有敌人失去&a最大体力值<color=#FF7A33>(攻击力的135%)</color>。
<color=#4876FF>幽冥蝶</color> - <color=#8B008B>回引</color>时，造成&a伤害<color=#FF7A33>(攻击力的135%)</color>。
<color=#FF69B4>人魂蝶</color> - <color=#8B008B>回引</color>时，(100%干扰成功率)眩晕1回合。",
Skill/S_YuyukoF_4_Name,Text,,,,,冥符「黄泉平坂行路」,
Skill/S_YuyukoF_5_Description,Text,,,,,"<color=#E066FF>唤魂4</color> - 使这个技能获得“追踪”、“致命”、“无视嘲讽”。
<color=#AB82FF>葬送</color> - 对随机敌人释放这个技能。
<color=#4876FF>幽冥蝶</color> - 施加时，触发1次<color=#CAE1FF>亡者召还2</color>。
<color=#FF69B4>人魂蝶</color> - <color=#8B008B>回引</color>时，抽取2个技能。",
Skill/S_YuyukoF_5_Name,Text,,,,,蝶符「凤蝶纹的死枪」,
Skill/S_YuyukoF_6_Description,Text,,,,,"增加20<color=#FFB6C1>返魂值</color>。

<color=#E066FF>唤魂4</color> - <color=#CAE1FF>亡者召还0</color>。
<color=#FF1493>华胥</color> - 改为减少20<color=#FFB6C1>返魂值</color>。
<color=#4876FF>幽冥蝶</color> - <color=#8B008B>回引</color>时，在手中生成1个“樱符「完全墨染的樱花」”。
<color=#FF69B4>人魂蝶</color> - <color=#8B008B>回引</color>时，在手中生成1个“樱符「完全墨染的樱花」”。",
Skill/S_YuyukoF_6_Name,Text,,,,,樱符「完全墨染的樱花」,
Skill/S_YuyukoF_7_Description,Text,,,,,"仅能在无法行动时、或处于<color=#8B008B>永眠</color>状态时使用。
解除所有干扰减益和<color=#8B008B>永眠</color>状态，抽取1个技能，恢复1点法力值。
将<color=#FFB6C1>返魂值</color>设置为50，并进入<color=#FF1493>华胥</color>状态。
立即获得10点<color=#E066FF>亡魂</color>。

<color=#AB82FF>葬送</color> - 降低100<color=#FFB6C1>返魂值</color>。
<color=#4876FF>幽冥蝶</color> - 施加时，抽取1个技能。
<color=#FF69B4>人魂蝶</color> - 施加时，恢复1点法力值。",
Skill/S_YuyukoF_7_Name,Text,,,,,灵蝶「蝶之羽风暂留此世」,
Skill/S_YuyukoF_8_Description,Text,,,,,"仅能在<color=#FF1493>华胥</color>状态下使用。

<color=#FF1493>华胥</color> - 减少20<color=#FFB6C1>返魂值</color>。
<color=#AB82FF>葬送</color> - 选择手中1个技能放逐，<color=#CAE1FF>亡者召还1</color>。",
Skill/S_YuyukoF_8_Name,Text,,,,,死符「醉人之生，死的梦幻」,
Skill/S_YuyukoF_9_0_Description,Text,,,,,增加40<color=#FFB6C1>返魂值</color>。,
Skill/S_YuyukoF_9_0_Name,Text,,,,,樱花「依恋未酌宴」,
Skill/S_YuyukoF_9_1_Description,Text,,,,,减少40<color=#FFB6C1>返魂值</color>。,
Skill/S_YuyukoF_9_1_Name,Text,,,,,樱花「依恋未酌宴」,
Skill/S_YuyukoF_9_Description,Text,,,,,"选择 - 增加40<color=#FFB6C1>返魂值</color>；
减少40<color=#FFB6C1>返魂值</color>。",
Skill/S_YuyukoF_9_Name,Text,,,,,樱花「依恋未酌宴」,
Skill/S_YuyukoF_LucyD_Description,Text,,,,,放逐目标技能，抽取3个技能。,
Skill/S_YuyukoF_LucyD_Name,Text,,,,,寿命「通向无寿国的期票」,
Skill/S_YuyukoF_P_1_1_Description,Text,,,,,将目标技能转化为<color=#4876FF>幽冥蝶</color>施加在任意敌人身上。&a,
Skill/S_YuyukoF_P_1_1_Name,Text,,,,,转化<color=#4876FF>幽冥蝶</color>,
Skill/S_YuyukoF_P_1_2_Description,Text,,,,,将目标技能转化为<color=#FF69B4>人魂蝶</color>施加在任意敌人身上。&a,
Skill/S_YuyukoF_P_1_2_Name,Text,,,,,转化<color=#FF69B4>人魂蝶</color>,
Skill/S_YuyukoF_P_1_Description,Text,,,,,"仅能选择拥有<color=#4876FF>幽冥蝶</color>和<color=#FF69B4>人魂蝶</color>关键词的技能。
放逐目标技能，将其转化为1个技能对应的减益效果施加在任意敌人身上。
<color=#4876FF>幽冥蝶</color>和<color=#FF69B4>人魂蝶</color>各只能存在1只，在<color=#8B008B>回引</color>之前无法再次施加。",
Skill/S_YuyukoF_P_1_Name,Text,,,,,<color=#FF1493>亡乡「亡我乡 -彷徨的灵魂-」</color>,
Skill/S_YuyukoF_P_2_Description,Text,,,,,立即获得100<color=#FFB6C1>返魂值</color>，并进入<color=#8B008B>永眠</color>状态。,
Skill/S_YuyukoF_P_2_Name,Text,,,,,<color=#4876FF>亡乡「亡我乡 -自尽-」</color>,
Skill/S_YuyukoF_P_3_Description,Text,,,,,放逐目标技能，减少100<color=#FFB6C1>返魂值</color>。,
Skill/S_YuyukoF_P_3_Name,Text,,,,,<color=#8B008B>亡乡「亡我乡 -无道之路-」</color>,
Skill/S_YuyukoF_Rare_1_0_Description,Text,,,,,"重复释放 10 次。

握在手中时，自身每次进入<color=#8B008B>永眠</color>状态时，使这个技能获得：打出时，重复释放1次。
这个技能最多能重复释放10次。

<color=#AB82FF>葬送</color> - 将这个技能拿回手中，并使这个技能获得：打出时，重复释放1次。",
Skill/S_YuyukoF_Rare_1_0_Name,Text,,,,,「反魂蝶 - 十分咲」,
Skill/S_YuyukoF_Rare_1_Description,Text,,,,,"握在手中时，自身每次进入<color=#8B008B>永眠</color>状态时，使这个技能获得：打出时，重复释放1次。
这个技能最多能重复释放10次。

<color=#AB82FF>葬送</color> - 将这个技能拿回手中，并使这个技能获得：打出时，重复释放1次。

<color=#4876FF>幽冥蝶</color> - 无效果。
<color=#FF69B4>人魂蝶</color> - 无效果。",
Skill/S_YuyukoF_Rare_1_Name,Text,,,,,「反魂蝶」,
Skill/S_YuyukoF_Rare_2_Description,Text,,,,,握在手中时，每次有技能被放逐，使这个技能费用降低1点。,
Skill/S_YuyukoF_Rare_2_Name,Text,,,,,再迷「幻想乡的黄泉归」,
Skill/S_YuyukoF_Rare_3_Description,Text,,,,,,
Skill/S_YuyukoF_Rare_3_Name,Text,,,,,「死蝶浮月」,
SkillKeyword/Keyword_ButterflyM_Desc,Text,,,,,可以被转化为<color=#4876FF>幽冥蝶</color>施加在敌人身上。,
SkillKeyword/Keyword_ButterflyM_Name,Text,,,,,<color=#4876FF>幽冥蝶</color>,
SkillKeyword/Keyword_ButterflyR_Desc,Text,,,,,可以被转化为<color=#FF69B4>人魂蝶</color>施加在敌人身上。,
SkillKeyword/Keyword_ButterflyR_Name,Text,,,,,<color=#FF69B4>人魂蝶</color>,
SkillKeyword/Keyword_DeadRevive_Desc,Text,,,,,从放逐牌库中、费用不超过X的技能中，将随机1个费用最高的技能拿回手中（持有者不为自己的一次性技能除外）。,
SkillKeyword/Keyword_DeadRevive_Name,Text,,,,,<b><color=#CAE1FF>亡者召还X</color></b>,
SkillKeyword/Keyword_Ghost_Desc,Text,,,,,打出技能时，消耗X点<color=#E066FF>亡魂</color>，能够触发额外效果。,
SkillKeyword/Keyword_Ghost_Name,Text,,,,,<b><color=#E066FF>唤魂X</color></b>,
SkillKeyword/Keyword_Huaxu_Desc,Text,,,,,在<color=#FF1493>华胥</color>状态下，部分技能获得强化。,
SkillKeyword/Keyword_Huaxu_Name,Text,,,,,<color=#FF1493>华胥</color>,
SkillKeyword/Keyword_Ruin_Desc,Text,,,,,技能被放逐时，能够触发额外效果。,
SkillKeyword/Keyword_Ruin_Name,Text,,,,,<b><color=#AB82FF>葬送</color></b>,
