Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_HakureiReimu_F_LucyD_2_Name,Text,,,Health Wish,,健康祈愿,
Buff/B_HakureiReimu_F_LucyD_3_Description,Text,,,Dodge the next incoming attack.,,闪避下1次受到的攻击。,
Buff/B_HakureiReimu_F_LucyD_3_Name,Text,,,Peace Wish,,平安祈愿,
Buff/B_HakureiReimu_F_P_1_Description,Text,,,Removed after taking damage.,,受到伤害后解除。,
Buff/B_HakureiReimu_F_P_1_Name,Text,,,Hakurei Barrier,,博丽结界,
Buff/B_HakureiReimu_F_P_Description,Text,,,,,,
Buff/B_HakureiReimu_F_P_Name,Text,,,Spell Card Level,,符卡等级,
Buff/B_Musoutensei_Flandre_0_Description,Text,,,"When dealing damage, you also inflict an additional 50% pain damage.",,造成伤害时，额外造成50%的痛苦伤害。,
Buff/B_Musoutensei_Flandre_0_Name,Text,,,Fei-Sei Ichimonji,,绯生一文字,
Buff/B_Musoutensei_Satsuki_0_Description,Text,,,Instant death upon effect removal.,,效果解除时，立即死亡。,
Buff/B_Musoutensei_Satsuki_0_Name,Text,,,End of the Phantom Dream,,幻梦终焉,
Buff/B_Musoutensei_Youmu_0_Description,Text,,,"Damage received is reduced to 0. Additionally, for each hit taken, attack power increases by 10% for 3 turns.",,受到伤害降低为0。并且，每次受到伤害时，3回合内攻击力增加10%。,
Buff/B_Musoutensei_Youmu_0_Name,Text,,,Heaven and Earth as One,,天人合一,
Character/HakureiReimu_CampSelectWord,Text,,,Leave the resolution of the anomaly to me!,,解决异变交给我就行了！,
Character/HakureiReimu_PassiveDes,Text,,,"<b>Mysterious Flying Shrine Maiden</b> - At the start of each turn, Hakurei Reimu gains 1 stack of [Hakurei Barrier].

<b><color=#B22222>Spell Card Level</color></b> - Reimu gains 1 stack of <color=#B22222>Spell Card Level</color> each time she uses a skill with a different name from the previous one. Otherwise, she loses all <color=#B22222>Spell Card Level</color>.
Each stack of <color=#B22222>Spell Card Level</color> provides 2% Hit Rate and Evasion Rate, and unlocks additional effects for skills. You can have up to 5 stacks of <color=#B22222>Spell Card Level</color>.",,"<b>在空中飞翔的不可思议的巫女</b> - 回合开始时，博丽灵梦获得1层[博丽结界]。

<b><color=#B22222>符卡等级</color></b> - 博丽灵梦每次使用与上次卡名不同的技能时，获得1层<b><color=#B22222>符卡等级</color></b>；否则失去所有<color=#B22222>符卡等级</color>。
每层<color=#B22222>符卡等级</color>提供2%命中率和闪避率，并会解锁技能的额外效果。最多拥有5层<color=#B22222>符卡等级</color>。",
Character/HakureiReimu_PassiveName,Text,,,Shrine Maiden of Paradise,,乐园的巫女,
Character/HakureiReimu_SelectInfo,Text,,,"Hakurei Reimu is a balanced attacker with both offensive and defensive abilities.

With two attack types: Yin-Yang Orb and Barrier Magic, the Yin-Yang Orb skills excel at leveraging buffs from herself and allies—the more types of buffs she has, the stronger her skills become. Barrier Magic skills are adept at applying debuffs.

Choose teammates wisely to create effective combos.

<color=#c62c2c>""There aren't many anomalies this interesting.
Let me investigate.""</color>",,"博丽灵梦是攻守兼备的均衡型攻击手。

拥有阴阳玉和结界术两种进攻手段。阴阳玉系技能擅长利用来自自身和队友的增益，身上的增益效果种类越多，就越是能发挥技能的威力；结界术系技能则擅长施加减益效果。

请仔细挑选能够产生搭配的队友吧。

<color=#c62c2c>“这么有趣的异变也不多呢。<color=#c62c2c></color>
让我来调查一下吧。”</color>",
Character/HakureiReimu_Text_Battle_AllyND_0,Text,,,Don't collapse!,,可别倒下了！,
Character/HakureiReimu_Text_Battle_Cri_0,Text,,,Exorcise the heretics!,,异端驱逐！,
Character/HakureiReimu_Text_Battle_Cri_1,Text,,,Fantasy Seal!,,梦想封印！,
Character/HakureiReimu_Text_Battle_Healed_0,Text,,,Thanks a lot.,,多谢啦。,
Character/HakureiReimu_Text_Battle_Idle_0,Text,,,It's so hot. Can I borrow a ghost or two?,,好热呢。能不能借一两只幽灵来用用啊？,
Character/HakureiReimu_Text_Battle_Kill_0,Text,,,"Tonight, we'll have rabbit hot pot.",,今晚就吃兔肉火锅了。,
Character/HakureiReimu_Text_Battle_Kill_1,Text,,,Where is the mastermind behind this incident?,,异变的幕后黑手在哪里呢？,
Character/HakureiReimu_Text_Battle_ND_0,Text,,,Do I need to get serious now...!,,该认真了吗……！,
Character/HakureiReimu_Text_Battle_Start_0,Text,,,The incident purification begins!,,异变肃清开始！,
Character/HakureiReimu_Text_Battle_Start_1,Text,,,Let's do some warm-ups.,,来做点热身吧。,
Character/HakureiReimu_Text_Field_GetItem_0,Text,,,Treasures? How much can I sell them for?,,宝物？可以卖多少钱啊？,
Character/HakureiReimu_Text_Field_Idle_0,Text,,,"This year's summer is so peaceful.
Being bored isn't necessarily a bad thing, I guess.",,"今年的夏天真和平呢。
无聊也不是什么坏事，大概。",
Character/HakureiReimu_Text_Field_Potion_P_0,Text,,,Hmm.,,唔嗯。,
Character/HakureiReimu_Text_MasterTarget,Text,,,Gensokyo will never perish!,,幻想乡永不灭！,
Character/HakureiReimu_Text_PharosLeader_0,Text,,,I am... the priestess of Pharos...,,我是……法洛斯的巫女……,
Character/HakureiReimu_Text_PharosLeader_1,Text,,,"Phew, that was close, I almost got trapped.",,……好险好险，差点就陷进去了。,
Character/HakureiReimu_Text_PharosLeader_2,Text,,,"Heretic, begone!",,异端，退散吧！,
Character/HakureiReimu_Text_Witch_0,Text,,,Leave simple curses to me.,,区区诅咒就交给我吧。,
Character/HakureiReimu_Text_Witch_1,Text,,,Ugh... how about letting someone else handle this for now?,,呜……暂时交给别人怎么样？,
Character/HakureiReimu_UnlockString,Text,,,"Clear the game once using any character from the 'Touhou Project' series.
(For players who don’t know what 'Touhou Project' is, you can prioritize using the 'Fujiwara no Mokou' mod or the 'Remilia' mod.)",,"使用任意《东方project》系列角色通关1次。
（如果不知道什么是《东方project》的玩家，可以优先使用“藤原妹红”mod或是“蕾米莉亚”mod。）",
Character/HakureiReimu_name,Text,,,Hakurei Reimu,,博丽灵梦,
Character_Skin/HakureiReimuEclipse_SkinDesc,Text,,,"If you don’t listen, I only have one option. Youkai, I will come to exterminate you!",,如果你不老实听话，那我只有一个办法。妖怪，我会来消灭你！,
Character_Skin/HakureiReimuEclipse_SkinName,Text,,,Mysterious Flying Shrine Maiden,,飞翔于天空的不可思议的巫女,
Character_Skin/HakureiReimuYukkuri_SkinDesc,Text,,,Take it easy!,,ゆっくりしていってね！,
Character_Skin/HakureiReimuYukkuri_SkinName,Text,,,Yukkuri,,油库里,
Item_Equip/E_HakureiReimu_F_0_Description,Text,,,"At the start of battle, increase your attack by 2.",,战斗开始时，使自身攻击力提升2点。,
Item_Equip/E_HakureiReimu_F_0_name,Text,,,Hakurei Ofuda,,博丽符札,
Item_Equip/E_HakureiReimu_F_1_Description,Text,,,"When your first attack hits each turn, randomly reduce one of the enemy's ATK, DEF, accuracy, or debuff success rate by 15% for 3 turns.",,每个回合第一次攻击命中时，随机使敌人攻击力、防御力、命中率、减益成功率中的一项在3回合内降低15%。,
Item_Equip/E_HakureiReimu_F_1_name,Text,,,Sealing Needle,,封魔针,
Item_Equip/E_HakureiReimu_F_2_Description,Text,,,"At the start of each turn and when defeating an enemy, increase the damage of the next two skills by 25%.",,每个回合开始和击杀敌人时，会使下2个技能伤害增加25%。,
Item_Equip/E_HakureiReimu_F_2_name,Text,,,Yin-Yang Orb,,阴阳玉,
Item_Passive/R_HakureiReimu_F_0_Description,Text,,,"At the start of battle, reduce the first damage taken by all allys by 75%.",,战斗开始时，使所有调查员受到的第一次伤害减少75%。,
Item_Passive/R_HakureiReimu_F_0_name,Text,,,Red-White Shrine Maiden's Bow,,红白巫女的蝴蝶结,
SimpleCampDialogue/CampDial_HakureiReimu_Azar_Dialogues_0,Text,,,,,[B]居然和我的幻影一闪是相同的替身……,
SimpleCampDialogue/CampDial_HakureiReimu_Azar_Dialogues_1,Text,,,,,[A]主角就要有主角的地位嘛。是不是啊，扎师傅？,
SimpleCampDialogue/CampDial_HakureiReimu_Blue_Dialogues_0,Text,,,,,[A]我见过许多姐妹。但像你和海拉这样的，倒还是第一次。,
SimpleCampDialogue/CampDial_HakureiReimu_Blue_Dialogues_1,Text,,,,,[B]世界上只有我这个妹妹配不上姐姐……,
SimpleCampDialogue/CampDial_HakureiReimu_Charon_Dialogues_0,Text,,,,,[A]卡伦，你的那些力量都是从哪儿来的？,
SimpleCampDialogue/CampDial_HakureiReimu_Charon_Dialogues_1,Text,,,,,[B]暗黑祭司的力量吗？先是读完五十本黑魔法教学书，然后再……,
SimpleCampDialogue/CampDial_HakureiReimu_Charon_Dialogues_2,Text,,,,,[B]……最后把这些都学会以后，我就成为一名合格的暗黑祭司啦。对了，那你呢？,
SimpleCampDialogue/CampDial_HakureiReimu_Charon_Dialogues_3,Text,,,,,[A]出生自带的。,
SimpleCampDialogue/CampDial_HakureiReimu_Cirno_Dialogues_0,Text,,,,,[B]啊，大魔王发现！勇者琪露诺，出击！,
SimpleCampDialogue/CampDial_HakureiReimu_Cirno_Dialogues_1,Text,,,,,[A]住手啊！不要把二创设定当做一创设定对待啊！,
SimpleCampDialogue/CampDial_HakureiReimu_Daiyousei_Dialogues_0,Text,,,,,[A]虽然只是个妖精，但是妖精的力量真是不容小觑啊。,
SimpleCampDialogue/CampDial_HakureiReimu_Daiyousei_Dialogues_1,Text,,,,,[B]诶？什么？我吗？,
SimpleCampDialogue/CampDial_HakureiReimu_Eirin_Dialogues_0,Text,,,,,[B]今天的月也是初次和你相见那般残缺呢。,
SimpleCampDialogue/CampDial_HakureiReimu_Eirin_Dialogues_1,Text,,,,,[A]这次的循环不会也是你们在搞鬼吧？,
SimpleCampDialogue/CampDial_HakureiReimu_Eirin_Dialogues_2,Text,,,,,[B]很遗憾，我们已经没有那么做的理由了。,
SimpleCampDialogue/CampDial_HakureiReimu_Eirin_Dialogues_3,Text,,,,,[A]也是。那就用抽签决定接下来往哪里前进吧！,
SimpleCampDialogue/CampDial_HakureiReimu_FlandreScarlet_Dialogues_0,Text,,,,,[A]居然看见芙兰离开红魔馆、在外边到处游荡了。真不可思议。,
SimpleCampDialogue/CampDial_HakureiReimu_FlandreScarlet_Dialogues_1,Text,,,,,[B]这里到处都是奇怪的东西，也没什么不可思议的吧？,
SimpleCampDialogue/CampDial_HakureiReimu_FlandreScarlet_Dialogues_2,Text,,,,,[A]这么说倒也没错。,
SimpleCampDialogue/CampDial_HakureiReimu_Hein_Dialogues_0,Text,,,,,[B]巫女？我会把你信仰的神也杀掉！,
SimpleCampDialogue/CampDial_HakureiReimu_Hein_Dialogues_1,Text,,,,,[A]啊……信仰的神……我有那玩意吗？,
SimpleCampDialogue/CampDial_HakureiReimu_HouraisanKaguya_Dialogues_0,Text,,,,,[A]万年不出家的公主大人居然亲自出马了耶。,
SimpleCampDialogue/CampDial_HakureiReimu_HouraisanKaguya_Dialogues_1,Text,,,,,[B]听说扭曲之地里存在着另一个我。这么有趣的事情，当然要去看看。,
SimpleCampDialogue/CampDial_HakureiReimu_HouraisanKaguya_Dialogues_2,Text,,,,,[A]你是那种连另一个自己都能轻松揍下去的人吗？,
SimpleCampDialogue/CampDial_HakureiReimu_HouraisanKaguya_Dialogues_3,Text,,,,,[B]不管怎么说，另一个我也不是我吧？那就狠狠地揍。,
SimpleCampDialogue/CampDial_HakureiReimu_Huz_Dialogues_0,Text,,,,,[B]如果觉得痛的话请告诉我哦？我会试着手下留情的。,
SimpleCampDialogue/CampDial_HakureiReimu_Huz_Dialogues_1,Text,,,,,[A]那个问题之前，为什么会有人用鞭子治疗啊？,
SimpleCampDialogue/CampDial_HakureiReimu_Ilya_Dialogues_0,Text,,,,,[B]我太弱了……怎么样才能变得和你一样强？,
SimpleCampDialogue/CampDial_HakureiReimu_Ilya_Dialogues_1,Text,,,,,[A]嗯……你这样，先抓三张万雷，再抓三张醉生梦死。,
SimpleCampDialogue/CampDial_HakureiReimu_Ilya_Dialogues_2,Text,,,,,[A]然后给我发二十瓶伏特加就是超时空方舟最强了！,
SimpleCampDialogue/CampDial_HakureiReimu_Inaba_Dialogues_0,Text,,,,,[B]灵梦小姐，咱来负责弱化，你就尽管放心输出吧！,
SimpleCampDialogue/CampDial_HakureiReimu_Inaba_Dialogues_1,Text,,,,,[A]只要你别把炸弹到处乱扔就行……,
SimpleCampDialogue/CampDial_HakureiReimu_Iron_Dialogues_0,Text,,,,,[A]为什么保护罩算是一种增益啊？,
SimpleCampDialogue/CampDial_HakureiReimu_Iron_Dialogues_1,Text,,,,,[B]……底层逻辑的事情，我们不需要搞的太清楚。,
SimpleCampDialogue/CampDial_HakureiReimu_IzayoiSakuya_Dialogues_0,Text,,,,,[A]咲夜最近总是很忙。已经好久不见了呢。,
SimpleCampDialogue/CampDial_HakureiReimu_IzayoiSakuya_Dialogues_1,Text,,,,,[B]与其说是很忙，不如说最近发生的事情都跟我们无关。,
SimpleCampDialogue/CampDial_HakureiReimu_IzayoiSakuya_Dialogues_2,Text,,,,,[B]如果是有关的也就罢了，事不关己的时候我也乐享其成呢。,
SimpleCampDialogue/CampDial_HakureiReimu_Joey_Dialogues_0,Text,,,,,[A]你的药水比我朋友做的总是会爆炸的那些安全多了。,
SimpleCampDialogue/CampDial_HakureiReimu_Joey_Dialogues_1,Text,,,,,[B]什么？我又不是不会做爆炸的药剂！,
SimpleCampDialogue/CampDial_HakureiReimu_Joey_Dialogues_2,Text,,,,,[A]……没让你去跟人家比这个啦。,
SimpleCampDialogue/CampDial_HakureiReimu_Johan_Dialogues_0,Text,,,,,[B]你是巫女的话，一定会占卜对吧！,
SimpleCampDialogue/CampDial_HakureiReimu_Johan_Dialogues_1,Text,,,,,[B]帮我占卜一下爱丽丝在哪里吧！,
SimpleCampDialogue/CampDial_HakureiReimu_Johan_Dialogues_2,Text,,,,,[A]可惜，我这巫女既不会占卜，也不会请神。,
SimpleCampDialogue/CampDial_HakureiReimu_Johan_Dialogues_3,Text,,,,,[A]另外，我劝你趁早放弃为好。,
SimpleCampDialogue/CampDial_HakureiReimu_Kasen_Dialogues_0,Text,,,,,[B]这次异变的谜团实在太多了，要解决起来应该会很辛苦吧。,
SimpleCampDialogue/CampDial_HakureiReimu_Kasen_Dialogues_1,Text,,,,,[B]而且，守矢神社的巫女也出现了哦。这样下去，会敌不过的。,
SimpleCampDialogue/CampDial_HakureiReimu_Kasen_Dialogues_2,Text,,,,,[A]我倒是无所谓……不管异变到底由谁解决，都差不多吧？,
SimpleCampDialogue/CampDial_HakureiReimu_KochiyaSanae_Dialogues_0,Text,,,,,[B]灵梦，这次就放下竞争关系，我们并肩作战吧！,
SimpleCampDialogue/CampDial_HakureiReimu_KochiyaSanae_Dialogues_1,Text,,,,,[A]好吧……可别拖我后腿哦？,
SimpleCampDialogue/CampDial_HakureiReimu_KochiyaSanae_Dialogues_2,Text,,,,,[B]才、才不会！……一定会超越给你看！,
SimpleCampDialogue/CampDial_HakureiReimu_KochiyaSanae_Dialogues_3,Text,,,,,[A]喂，不是说好了不竞争了吗？！,
SimpleCampDialogue/CampDial_HakureiReimu_Leryn_Dialogues_0,Text,,,,,[B]要是能把治愈之弧和结界术结合一下的话……唔姆……,
SimpleCampDialogue/CampDial_HakureiReimu_Leryn_Dialogues_1,Text,,,,,[A]总感觉这几天一直在被人盯着，是我的错觉吗……？,
SimpleCampDialogue/CampDial_HakureiReimu_Lian_Dialogues_0,Text,,,,,[B]其实你根本不需要我指挥吧？,
SimpleCampDialogue/CampDial_HakureiReimu_Lian_Dialogues_1,Text,,,,,[B]早在我的命令之前，你的身体就已经做出反应了。,
SimpleCampDialogue/CampDial_HakureiReimu_Lian_Dialogues_2,Text,,,,,[A]嗯？是吗。大概只是我的直觉比别人更强一点吧。,
SimpleCampDialogue/CampDial_HakureiReimu_Miss_Dialogues_0,Text,,,,,[B]巫女小姐的衣服看起来很透气呢！,
SimpleCampDialogue/CampDial_HakureiReimu_Miss_Dialogues_1,Text,,,,,[A]我这种应该叫所谓的“两袖清风”才是啦……,
SimpleCampDialogue/CampDial_HakureiReimu_Mokou_Dialogues_0,Text,,,,,[A]大体上来说你也是人类吧？ 为什么会烧起来啊。,
SimpleCampDialogue/CampDial_HakureiReimu_Mokou_Dialogues_1,Text,,,,,[B]就算是人类，活了一千多年也能掌握一点特殊能力吧。,
SimpleCampDialogue/CampDial_HakureiReimu_Mokou_Dialogues_2,Text,,,,,[B]不如说，你不也是人类吗？你那出格的力量又算怎么回事。,
SimpleCampDialogue/CampDial_HakureiReimu_Mokou_Dialogues_3,Text,,,,,[A]这是人类的基本功哦。,
SimpleCampDialogue/CampDial_HakureiReimu_Momori_Dialogues_0,Text,,,,,[B]灵、灵梦小姐……嘿嘿……,
SimpleCampDialogue/CampDial_HakureiReimu_Momori_Dialogues_1,Text,,,,,[A]干嘛对我这么客气？我看起来像是会吃人的样子吗？,
SimpleCampDialogue/CampDial_HakureiReimu_Momori_Dialogues_2,Text,,,,,[B]因、因为他们都说你是赤色杀人魔……呜哇！求求你不要杀桃梨！,
SimpleCampDialogue/CampDial_HakureiReimu_Momori_Dialogues_3,Text,,,,,[A]谁说的！！！我才没有好吧！！！,
SimpleCampDialogue/CampDial_HakureiReimu_Narhan_Dialogues_0,Text,,,,,[B]喂，灵梦。能不能不要在战斗的时候想着晚饭吃什么啊？,
SimpleCampDialogue/CampDial_HakureiReimu_Narhan_Dialogues_1,Text,,,,,[A]怎么了？不允许吗？,
SimpleCampDialogue/CampDial_HakureiReimu_Pheonix_Dialogues_0,Text,,,,,[B]把面包交出来！,
SimpleCampDialogue/CampDial_HakureiReimu_Pheonix_Dialogues_1,Text,,,,,[A]如果你想要，那就自己来拿。你知道这规矩。,
SimpleCampDialogue/CampDial_HakureiReimu_Pheonix_Dialogues_2,Text,,,,,[B]我们之间打过多少次了？,
SimpleCampDialogue/CampDial_HakureiReimu_Pheonix_Dialogues_3,Text,,,,,[A]很难说。,
SimpleCampDialogue/CampDial_HakureiReimu_Pheonix_Dialogues_4,Text,,,,,[B]一了百了吧！,
SimpleCampDialogue/CampDial_HakureiReimu_Priest_Dialogues_0,Text,,,,,[B]无知的巫女啊，不要再信仰那伪神了，加入真主的怀抱吧。,
SimpleCampDialogue/CampDial_HakureiReimu_Priest_Dialogues_1,Text,,,,,[A]真的吗？你赶紧把天天住我家那十几个神赶走吧。,
SimpleCampDialogue/CampDial_HakureiReimu_Priest_Dialogues_2,Text,,,,,[A]每天都吵得我睡不着觉啊……,
SimpleCampDialogue/CampDial_HakureiReimu_Priest_Dialogues_3,Text,,,,,[B]……十、十几个……？,
SimpleCampDialogue/CampDial_HakureiReimu_Red_Dialogues_0,Text,,,,,[A]我见过许多姐妹。但像你和赛琳娜这样的，倒还是第一次。,
SimpleCampDialogue/CampDial_HakureiReimu_Red_Dialogues_1,Text,,,,,[B]其他的姐妹可都没有我和赛琳娜的关系那么好！,
SimpleCampDialogue/CampDial_HakureiReimu_Reisen_Dialogues_0,Text,,,,,[A]今晚就吃兔肉火锅了。铃仙，要一起来吗？,
SimpleCampDialogue/CampDial_HakureiReimu_Reisen_Dialogues_1,Text,,,,,[B]你分明是故意的吧？,
SimpleCampDialogue/CampDial_HakureiReimu_RemiliaScarlet_Dialogues_0,Text,,,,,[B]灵梦果然也来调查这里的异变了吗？,
SimpleCampDialogue/CampDial_HakureiReimu_RemiliaScarlet_Dialogues_1,Text,,,,,[A]这次的伙伴是你吗？真让人安心啊。,
SimpleCampDialogue/CampDial_HakureiReimu_RemiliaScarlet_Dialogues_2,Text,,,,,[B]哼哼，尽情地依赖本小姐吧。,
SimpleCampDialogue/CampDial_HakureiReimu_RemiliaScarlet_Dialogues_3,Text,,,,,[A]可别偷偷吸我血哦。,
SimpleCampDialogue/CampDial_HakureiReimu_SatsukiRin_Dialogues_0,Text,,,,,[A]呀，阿麟。居然能面对面地跟你聊天，这还是第一次。,
SimpleCampDialogue/CampDial_HakureiReimu_SatsukiRin_Dialogues_1,Text,,,,,[B]呵呵……多亏了紫。现在的我也能站在大地上了。,
SimpleCampDialogue/CampDial_HakureiReimu_SatsukiRin_Dialogues_2,Text,,,,,[B]虽然只是个暂时的幻影……但是，就让我来辅助你吧，灵梦！,
SimpleCampDialogue/CampDial_HakureiReimu_SatsukiRin_Dialogues_3,Text,,,,,[A]呵呵，就让它们见识下，博丽巫女和麒麟联手的威力吧！,
SimpleCampDialogue/CampDial_HakureiReimu_SilverStein_Dialogues_0,Text,,,,,[A]你明明非常厉害，却不愿意用全力呢。,
SimpleCampDialogue/CampDial_HakureiReimu_SilverStein_Dialogues_1,Text,,,,,[B]用尽全力以后可就没有退路了。,
SimpleCampDialogue/CampDial_HakureiReimu_Sizz_Dialogues_0,Text,,,,,[A]看到人偶使，忍不住想起了二十多年前的事情了呢。,
SimpleCampDialogue/CampDial_HakureiReimu_Sizz_Dialogues_1,Text,,,,,[B]咦？灵、灵梦小姐看着也就十多岁……,
SimpleCampDialogue/CampDial_HakureiReimu_Sizz_Dialogues_2,Text,,,,,[A]我确实是未成年哦？,
SimpleCampDialogue/CampDial_HakureiReimu_Sizz_Dialogues_3,Text,,,,,[B]咦……咦？,
SimpleCampDialogue/CampDial_HakureiReimu_TouhouAlice_Dialogues_0,Text,,,,,[A]你有好好把那些人偶供养吗？,
SimpleCampDialogue/CampDial_HakureiReimu_TouhouAlice_Dialogues_1,Text,,,,,[A]以人形态存在的东西很容易被各种东西附上哦？,
SimpleCampDialogue/CampDial_HakureiReimu_TouhouAlice_Dialogues_2,Text,,,,,[B]不如说，那正合我的心意啊。,
SimpleCampDialogue/CampDial_HakureiReimu_Trisha_Dialogues_0,Text,,,,,[B]从你们那儿来的人，技能都很难复制。,
SimpleCampDialogue/CampDial_HakureiReimu_Trisha_Dialogues_1,Text,,,,,[A]是吗？毕竟有很大一部分是与生俱来的能力吧。,
SimpleCampDialogue/CampDial_HakureiReimu_Trisha_Dialogues_2,Text,,,,,[A]那可不是光凭“技术”就能复制的东西。,
SimpleCampDialogue/CampDial_HakureiReimu_Youmu_Dialogues_0,Text,,,,,[A]好热呢，能不能借一两只幽灵来用用？,
SimpleCampDialogue/CampDial_HakureiReimu_Youmu_Dialogues_1,Text,,,,,[B]你是巫女耶，巫女可不能被幽灵缠身吧？,
Skill/S_HakureiReimu_F_0_1_Description,Text,,,<b><color=#B22222>Spell Card Level 1</color></b> - 10% of the damage dealt by this skill will be converted into Barrier.,,<b><color=#B22222>符卡等级1</color></b> - 这个技能造成伤害的10%将会转化为自己的保护罩。,
Skill/S_HakureiReimu_F_0_1_Name,Text,,,Spirit Sign「Dream Seal」,,灵符「梦想封印」,
Skill/S_HakureiReimu_F_0_2_Description,Text,,,<b><color=#B22222>Spell Card Level 2</color></b> - 20% of the damage dealt by this skill will be converted into Barrier.,,<b><color=#B22222>符卡等级2</color></b> - 这个技能造成伤害的20%将会转化为自己的保护罩。,
Skill/S_HakureiReimu_F_0_2_Name,Text,,,Spirit Sign「Dream Seal -Circle-」,,灵符「梦想封印　圆」,
