Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_HakureiReimu_F_6_0_Name,Text,,탄막결계,Danmaku Barrier,弾幕結界,弹幕结界,
Buff/B_HakureiReimu_F_6_Description,Text,,받는 고통 피해가 35% 증가한다,Increases receiving pain damage by 35%.,受ける苦痛ダメージが35%増加する。,受到的痛苦伤害+35%。,
Buff/B_HakureiReimu_F_6_Name,Text,,하쿠레이 결계,Hakurei Barrier,博麗結界,博丽结界,
Buff/B_HakureiReimu_F_7_Description,Text,,행동 불가,Cannot take action.,行動不能,无法行动。,
Buff/B_HakureiReimu_F_7_Name,Text,,이중결계,Duplex Barrier,二重結界,二重结界,
Buff/B_HakureiReimu_F_8_Description,Text,,받는 디버프의 지속시간이 1턴 감소한다,Debuffs received are reduced by 1 turn.,受けるデバフの持続時間が1ターン短縮される。,受到的减益效果持续时间减少1回合。,
Buff/B_HakureiReimu_F_8_Name,Text,,이상함,Mysterious,不可思議,不可思议,
Buff/B_HakureiReimu_F_C_0_Description,Text,,,,,,
Buff/B_HakureiReimu_F_C_0_Name,Text,,영력보호,Spirit Protection,霊力保護,灵力庇护,
Buff/B_HakureiReimu_F_E_0_Name,Text,,하쿠레이 아뮬렛,Hakurei Ofuda,博麗アミュレット,博丽符札,
Buff/B_HakureiReimu_F_E_1_0_Name,Text,,봉마침-공격,Sealing Needle - Attack,封魔針-攻,封魔针-攻,
Buff/B_HakureiReimu_F_E_1_1_Name,Text,,봉마침-방어,Sealing Needle - Defense,封魔針-防,封魔针-防,
Buff/B_HakureiReimu_F_E_1_2_Name,Text,,봉마침-명중,Sealing Needle - Accuracy,封魔針-命,封魔针-命,
Buff/B_HakureiReimu_F_E_1_3_Name,Text,,봉마침-행운,Sealing Needle - Luck,封魔針-運,封魔针-运,
Buff/B_HakureiReimu_F_E_2_Description,Text,,다음 사용하는 스킬의 피해가 25% 증가한다,Your next skill deals 25% more damage.,次に使用するスキルのダメージが25%増加する。,下1个技能造成的伤害增加25%。,
Buff/B_HakureiReimu_F_E_2_Name,Text,,피투성이 음양옥,Bloodthirsty Yin-Yang Orb,血まみれた陰陽玉,渴求鲜血的阴阳玉,
Buff/B_HakureiReimu_F_LucyD_0_Description,Text,,다음 턴 시작 시 자신의 스킬을 우선으로 1장 드로우한다,"At the start of next turn, draw a skill from the deck prioritizing owner's skills.",次のターン開始時、自身のスキルを優先して1枚引く。,下个回合开始时，优先抽取1个自己的技能。,
Buff/B_HakureiReimu_F_LucyD_0_Name,Text,,번영 기원,Prosperity Wish,繁栄祈願,繁盛祈愿,
Buff/B_HakureiReimu_F_LucyD_1_Description,Text,,,,,,
Buff/B_HakureiReimu_F_LucyD_1_Name,Text,,행복 기원,Happiness Wish,幸福祈願,幸福祈愿,
Buff/B_HakureiReimu_F_LucyD_2_Name,Text,,건강 기원,Health Wish,健康祈願,健康祈愿,
Buff/B_HakureiReimu_F_LucyD_3_Description,Text,,다음 받는 피해를 회피한다,Dodge the next incoming attack.,次に受ける攻撃を回避する。,闪避下1次受到的攻击。,
Buff/B_HakureiReimu_F_LucyD_3_Name,Text,,평온 기원,Peace Wish,平穏祈願,平安祈愿,
Buff/B_HakureiReimu_F_P_1_Description,Text,,피해를 입으면 제거된다,Removed after taking damage.,ダメージを受けたとき、除去される。,受到伤害后解除。,
Buff/B_HakureiReimu_F_P_1_Name,Text,,하쿠레이 결계,Hakurei Barrier,博麗結界,博丽结界,
Buff/B_HakureiReimu_F_P_Description,Text,,,,,,
Buff/B_HakureiReimu_F_P_Name,Text,,스펠카드 레벨,Spell Card Level,スペルカードレベル,符卡等级,
Buff/B_Musoutensei_Flandre_0_Description,Text,,피해를 입히면 피해의 50%만큼 추가로 고통 피해를 입힌다,"When dealing damage, you also inflict an additional 50% pain damage.",ダメージを与えたとき、与えたダメージの50%の苦痛ダメージを追加で与える。,造成伤害时，额外造成50%的痛苦伤害。,
Buff/B_Musoutensei_Flandre_0_Name,Text,,비생 이치몬지,Fei-Sei Ichimonji,緋生一文字,绯生一文字,
Buff/B_Musoutensei_Satsuki_0_Description,Text,,이 버프가 제거되면 사망한다,Instant death upon effect removal.,除去されたとき、即座に死亡する。,效果解除时，立即死亡。,
Buff/B_Musoutensei_Satsuki_0_Name,Text,,환몽종언,End of the Phantom Dream,幻夢終焉,幻梦终焉,
Buff/B_Musoutensei_Youmu_0_Description,Text,,받는 피해가 0이 되고 피해를 받을 때마다 3턴동안 공격력이 10% 증가한다,"Damage received is reduced to 0. Additionally, for each hit taken, attack power increases by 10% for 3 turns.",受けるダメージを0にする。ダメージを受けるたびに、3ターンの間攻撃力が10％増加する。,受到伤害降低为0。并且，每次受到伤害时，3回合内攻击力增加10%。,
Buff/B_Musoutensei_Youmu_0_Name,Text,,천인합일,Heaven and Earth as One,天人合一,天人合一,
Character/HakureiReimu_CampSelectWord,Text,,이변해결이라면 나한테 맡겨!,Leave the resolution of the anomaly to me!,異変解決は私に任せなさい！,解决异变交给我就行了！,
Character/HakureiReimu_PassiveDes,Text,,"<b>하늘을 나는 이상한 무녀</b> - 턴 시작 시, 하쿠레이 레이무는 「하쿠레이 결계」를 1중첩 획득한다

<b><color=#B22222>스펠카드 레벨</color></b> - 하쿠레이 레이무는 이전 사용한 스킬과 이름이 다른 스킬 사용 시 <b><color=#B22222>스펠카드 레벨</color></b>을 1중첩 획득한다
<color=#B22222>스펠카드 레벨</color> 중첩당 명중률과 회피율이 2% 증가하며 스킬의 추가 효과를 발동할 수 있다
<color=#B22222>스펠카드 레벨</color> 최대 중첩은 5","<b>Mysterious Flying Shrine Maiden</b> - At the start of each turn, Hakurei Reimu gains 1 stack of [Hakurei Barrier].

<b><color=#B22222>Spell Card Level</color></b> - Reimu gains 1 stack of <color=#B22222>Spell Card Level</color> each time she uses a skill with a different name from the previous one. Otherwise, she loses all <color=#B22222>Spell Card Level</color>.
Each stack of <color=#B22222>Spell Card Level</color> provides 2% Hit Rate and Evasion Rate, and unlocks additional effects for skills. You can have up to 5 stacks of <color=#B22222>Spell Card Level</color>.","<b>空を飛ぶ不思議な巫女女</b> - ターン開始時、博麗霊夢は[博麗結界]を1ストック得る。

<b><color=#B22222>スペルカードレベル</color></b> -博麗霊夢は前回使用したスキルと名前が異なるスキルを使用時、<b><color=#B22222>スペルカードレベル</color></b>を1ストック得る；<color=#B22222>スペルカードレベル</color>のストック1ごとに、命中率と回避率が2%増加し、スキルの追加効果が発動する。
<color=#B22222>スペルカードレベル</color>のストック上限は5。","<b>在空中飞翔的不可思议的巫女</b> - 回合开始时，博丽灵梦获得1层[博丽结界]。

<b><color=#B22222>符卡等级</color></b> - 博丽灵梦每次使用与上次卡名不同的技能时，获得1层<b><color=#B22222>符卡等级</color></b>；否则失去所有<color=#B22222>符卡等级</color>。
每层<color=#B22222>符卡等级</color>提供2%命中率和闪避率，并会解锁技能的额外效果。最多拥有5层<color=#B22222>符卡等级</color>。",
Character/HakureiReimu_PassiveName,Text,,낙원의 무녀,Shrine Maiden of Paradise,楽園の巫女,乐园的巫女,
Character/HakureiReimu_SelectInfo,Text,,"하쿠레이 레이무는 공수겸비의 딜러다

음양옥과 결계를 활용하는 공격 방식을 가진다. 음양옥은 자신과 아군의 버프 활용에 특화되어 있으며 결계는 디버프에 특화되어 있다

<color=#c62c2c>“이렇게 재미있어 보이는 이변은 흔치 않지<color=#c62c2c></color>
나도 조사해야겠어”</color>","Hakurei Reimu is a balanced attacker with both offensive and defensive abilities.

With two attack types: Yin-Yang Orb and Barrier Magic, the Yin-Yang Orb skills excel at leveraging buffs from herself and allies—the more types of buffs she has, the stronger her skills become. Barrier Magic skills are adept at applying debuffs.

Choose teammates wisely to create effective combos.

<color=#c62c2c>""There aren't many anomalies this interesting.
Let me investigate.""</color>","博麗霊夢は攻守ともにバランスの取れたアタッカー。

陰陽玉と結界の2種類の攻撃を持つ。 陰陽玉は自身と味方のバフを活用することに長けている。結界のスキルはデバフに長けている。

<color=#c62c2c>“こんな面白そうな異変はめったにないわ。<color=#c62c2c></color>
私も調査するわ。”</color>","博丽灵梦是攻守兼备的均衡型攻击手。

拥有阴阳玉和结界术两种进攻手段。阴阳玉系技能擅长利用来自自身和队友的增益，身上的增益效果种类越多，就越是能发挥技能的威力；结界术系技能则擅长施加减益效果。

请仔细挑选能够产生搭配的队友吧。

<color=#c62c2c>“这么有趣的异变也不多呢。<color=#c62c2c></color>
让我来调查一下吧。”</color>",
Character/HakureiReimu_Text_Battle_AllyND_0,Text,,쓰러지지 마!,Don't collapse!,まだ倒れないで！,可别倒下了！,
Character/HakureiReimu_Text_Battle_Cri_0,Text,,이변은 구제한다!,Exorcise the heretics!,異変は駆除する！,异端驱逐！,
Character/HakureiReimu_Text_Battle_Cri_1,Text,,몽상봉인!,Fantasy Seal!,夢想封印！,梦想封印！,
Character/HakureiReimu_Text_Battle_Healed_0,Text,,고마워,Thanks a lot.,ありがとう。,多谢啦。,
Character/HakureiReimu_Text_Battle_Idle_0,Text,,덥네. 혹시 유령 둘쯤 빌려줄 수 있어?,It's so hot. Can I borrow a ghost or two?,暑いわ。 幽霊を一体か二体貸してちょうだい？,好热呢。能不能借一两只幽灵来用用啊？,
Character/HakureiReimu_Text_Battle_Kill_0,Text,,저녁은 토끼전골이야,"Tonight, we'll have rabbit hot pot.",今夜はウサギ鍋ね。 ,今晚就吃兔肉火锅了。,
Character/HakureiReimu_Text_Battle_Kill_1,Text,,이변의 흑막은 어디에 있을까?,Where is the mastermind behind this incident?,この異変の黒幕はどこにいるのかしら？ ,异变的幕后黑手在哪里呢？,
Character/HakureiReimu_Text_Battle_ND_0,Text,,진심으로 가겠어…!,Do I need to get serious now...!,そろそろ本気出す時ね…！ ,该认真了吗……！,
Character/HakureiReimu_Text_Battle_Start_0,Text,,이변 구제 시작이야!,The incident purification begins!,異変の駆除をはじめましょう！,异变肃清开始！,
Character/HakureiReimu_Text_Battle_Start_1,Text,,몸풀기로 가볼까,Let's do some warm-ups.,準備は出来てるわ。,来做点热身吧。,
Character/HakureiReimu_Text_Field_GetItem_0,Text,,보물? 팔면 얼마나 나올까?,Treasures? How much can I sell them for?,宝物？いくらで売ろうか？ ,宝物？可以卖多少钱啊？,
Character/HakureiReimu_Text_Field_Idle_0,Text,,"올해 여름은 무척 평화롭네
따분한 게 뭐 나쁜 건 아니다만, 아마도","This year's summer is so peaceful.
Being bored isn't necessarily a bad thing, I guess.","今年の夏はなんて平和なの。
退屈なのは悪いことではないでしょ。","今年的夏天真和平呢。
无聊也不是什么坏事，大概。",
Character/HakureiReimu_Text_Field_Potion_P_0,Text,,으음,Hmm.,むー？,唔嗯。,
Character/HakureiReimu_Text_MasterTarget,Text,,환상향은 사라지지 않아!,Gensokyo will never perish!,幻想郷は絶対に滅ぼさせない！,幻想乡永不灭！,
Character/HakureiReimu_Text_PharosLeader_0,Text,,나는…파로스의 무녀…,I am... the priestess of Pharos...,私は…ファロスの巫女… ,我是……法洛斯的巫女……,
Character/HakureiReimu_Text_PharosLeader_1,Text,,"……위험해 위험해, 걸려들 뻔했네","Phew, that was close, I almost got trapped.",......危ない、危ない、もう少しで引っかかるところだったわ。,……好险好险，差点就陷进去了。,
Character/HakureiReimu_Text_PharosLeader_2,Text,,"이단아, 물럿거라!","Heretic, begone!",異端者よ、消え去りなさい！,异端，退散吧！,
Character/HakureiReimu_Text_Witch_0,Text,,저주는 나에게 넘겨,Leave simple curses to me.,呪いは私に任せなさい。,区区诅咒就交给我吧。,
Character/HakureiReimu_Text_Witch_1,Text,,우……잠깐 다른 사람에게 넘겨줄래?,Ugh... how about letting someone else handle this for now?,むー...他の人に任せた方がいいわよ？ ,呜……暂时交给别人怎么样？,
Character/HakureiReimu_UnlockString,Text,,"《동방프로젝트》 시리즈 캐릭터로 게임을 클리어한다
(만약 《동방프로젝트》가 무엇인지 모른다면, “후지와라노 모코우” 또는 “레밀리아 스칼렛” 모드를 사용하는 것을 추천한다)","Clear the game once using any character from the 'Touhou Project' series.
(For players who don’t know what 'Touhou Project' is, you can prioritize using the 'Fujiwara no Mokou' mod or the 'Remilia' mod.)","「東方プロジェクト」シリーズのいずれかのキャラクターを使用してゲームを1回クリアする。 
(「東方プロジェクト」を知らないプレイヤーは、「藤原妹紅」または「レミリア」Modを使用するのが良い。) ","使用任意《东方project》系列角色通关1次。
（如果不知道什么是《东方project》的玩家，可以优先使用“藤原妹红”mod或是“蕾米莉亚”mod。）",
Character/HakureiReimu_name,Text,,하쿠레이 레이무,Hakurei Reimu,博麗霊夢,博丽灵梦,
Character_Skin/HakureiReimuEclipse_SkinDesc,Text,,"내 말을 귀담지 않겠다면 남은 선택지는 하나, 요괴는 퇴치해주겠어!","If you don’t listen, I only have one option. Youkai, I will come to exterminate you!",私の言うことを聞かないのなら、選択肢は一つ、妖怪は退治する！,如果你不老实听话，那我只有一个办法。妖怪，我会来消灭你！,
Character_Skin/HakureiReimuEclipse_SkinName,Text,,하늘을 나는 이상한 무녀,Mysterious Flying Shrine Maiden,空を飛ぶ不思議な巫女 ,飞翔于天空的不可思议的巫女,
Character_Skin/HakureiReimuYukkuri_SkinDesc,Text,,느긋하게 있어!,Take it easy!,ゆっくりしていってね！,ゆっくりしていってね！,
Character_Skin/HakureiReimuYukkuri_SkinName,Text,,윳쿠리,Yukkuri,ゆっくり,油库里,
Item_Equip/E_HakureiReimu_F_0_Description,Text,,전투 시작 시 공격력이 2 증가한다,"At the start of battle, increase your attack by 2.",戦闘開始時、自身の攻撃力が2増加する。,战斗开始时，使自身攻击力提升2点。,
Item_Equip/E_HakureiReimu_F_0_name,Text,,하쿠레이 아뮬렛,Hakurei Ofuda,博麗アミュレット,博丽符札,
Item_Equip/E_HakureiReimu_F_1_Description,Text,,"각 턴 처음으로 공격이 적중하면 대상의 공격력, 방어력, 명중률, 디버프 성공률 중에서 무작위 하나가 3턴동안 15% 감소한다","When your first attack hits each turn, randomly reduce one of the enemy's ATK, DEF, accuracy, or debuff success rate by 15% for 3 turns.",毎ターン最初の攻撃が命中したとき、3ターンの間、敵の攻撃力、防御力、命中率、デバフ成功率のうちランダムに1つが15%減少する。,每个回合第一次攻击命中时，随机使敌人攻击力、防御力、命中率、减益成功率中的一项在3回合内降低15%。,
Item_Equip/E_HakureiReimu_F_1_name,Text,,봉마침,Sealing Needle,封魔針,封魔针,
Item_Equip/E_HakureiReimu_F_2_Description,Text,,턴 시작 시와 적을 처치했을 때 다음 사용하는 2번의 스킬의 피해가 25% 증가한다,"At the start of each turn and when defeating an enemy, increase the damage of the next two skills by 25%.",毎ターン開始時と敵を倒したとき、次に使用する2回のスキルのダメージが25%増加する。,每个回合开始和击杀敌人时，会使下2个技能伤害增加25%。,
Item_Equip/E_HakureiReimu_F_2_name,Text,,음양옥,Yin-Yang Orb,陰陽玉,阴阳玉,
Item_Passive/R_HakureiReimu_F_0_Description,Text,,"전투 시작 시, 모든 아군의 처음 받는 피해를 75% 감소시킨다","At the start of battle, reduce the first damage taken by all allys by 75%.",戦闘開始時、すべての味方が最初に受けるダメージを75%減少させる。,战斗开始时，使所有调查员受到的第一次伤害减少75%。,
Item_Passive/R_HakureiReimu_F_0_name,Text,,홍백무녀의 리본,Red-White Shrine Maiden's Bow,紅白巫女のリボン,红白巫女的蝴蝶结,
SimpleCampDialogue/CampDial_HakureiReimu_Azar_Dialogues_0,Text,,[B]설마 내 환영 일섬이 카피될 줄이야……,,[B]居然和我的幻影一闪是相同的替身……,[B]居然和我的幻影一闪是相同的替身……,
SimpleCampDialogue/CampDial_HakureiReimu_Azar_Dialogues_1,Text,,[A]주인공이니까 주인공의 지위를 차지했을 뿐이야,,[A]主角就要有主角的地位嘛。是不是啊，扎师傅？,[A]主角就要有主角的地位嘛。是不是啊，扎师傅？,
SimpleCampDialogue/CampDial_HakureiReimu_Blue_Dialogues_0,Text,,"[A]참 많은 자매관계를 봤지만, 당신과 헬리아 같은 건 처음이야",,[A]我见过许多姐妹。但像你和海拉这样的，倒还是第一次。,[A]我见过许多姐妹。但像你和海拉这样的，倒还是第一次。,
SimpleCampDialogue/CampDial_HakureiReimu_Blue_Dialogues_1,Text,,[B]이렇게 닮지 않은 자매는 세상에 저희 뿐이겠죠……,,[B]世界上只有我这个妹妹配不上姐姐……,[B]世界上只有我这个妹妹配不上姐姐……,
SimpleCampDialogue/CampDial_HakureiReimu_Charon_Dialogues_0,Text,,"[A]카론, 그 힘은 어디에서 오는 거야?",,[A]卡伦，你的那些力量都是从哪儿来的？,[A]卡伦，你的那些力量都是从哪儿来的？,
SimpleCampDialogue/CampDial_HakureiReimu_Charon_Dialogues_1,Text,,[B]암흑사제의 힘 말이지? 우선 오십 권에 달하는 흑마법 교재를 읽고서……,,[B]暗黑祭司的力量吗？先是读完五十本黑魔法教学书，然后再……,[B]暗黑祭司的力量吗？先是读完五十本黑魔法教学书，然后再……,
SimpleCampDialogue/CampDial_HakureiReimu_Charon_Dialogues_2,Text,,"[B]……이것들까지 다 익히고 나면, 나처럼 어엿한 암흑사제가 될 수 있다는 말씀. 그래서, 너의 힘은?",,[B]……最后把这些都学会以后，我就成为一名合格的暗黑祭司啦。对了，那你呢？,[B]……最后把这些都学会以后，我就成为一名合格的暗黑祭司啦。对了，那你呢？,
SimpleCampDialogue/CampDial_HakureiReimu_Charon_Dialogues_3,Text,,[A]날 때부터 있었어,,[A]出生自带的。,[A]出生自带的。,
SimpleCampDialogue/CampDial_HakureiReimu_Cirno_Dialogues_0,Text,,[B]오오， 대마왕 출현! 용사 치르노 출격!,,[B]啊，大魔王发现！勇者琪露诺，出击！,[B]啊，大魔王发现！勇者琪露诺，出击！,
SimpleCampDialogue/CampDial_HakureiReimu_Cirno_Dialogues_1,Text,,[A]멈춰! 이차창작을 오리지널에 들이밀지 마!,,[A]住手啊！不要把二创设定当做一创设定对待啊！,[A]住手啊！不要把二创设定当做一创设定对待啊！,
SimpleCampDialogue/CampDial_HakureiReimu_Daiyousei_Dialogues_0,Text,,"[A]그냥 요정이잖아, 뭐 요정의 힘이라고 얕잡아 볼 건 아니지만",,[A]虽然只是个妖精，但是妖精的力量真是不容小觑啊。,[A]虽然只是个妖精，但是妖精的力量真是不容小觑啊。,
SimpleCampDialogue/CampDial_HakureiReimu_Daiyousei_Dialogues_1,Text,,[B]에에? 뭐죠? 제가요?,,[B]诶？什么？我吗？,[B]诶？什么？我吗？,
SimpleCampDialogue/CampDial_HakureiReimu_Eirin_Dialogues_0,Text,,[B]오늘의 달은 처음 당신을 만났을 때처럼 이지러졌네,,[B]今天的月也是初次和你相见那般残缺呢。,[B]今天的月也是初次和你相见那般残缺呢。,
SimpleCampDialogue/CampDial_HakureiReimu_Eirin_Dialogues_1,Text,,[A]이번 루프에서도 수작을 부리는 건 아니겠지?,,[A]这次的循环不会也是你们在搞鬼吧？,[A]这次的循环不会也是你们在搞鬼吧？,
SimpleCampDialogue/CampDial_HakureiReimu_Eirin_Dialogues_2,Text,,"[B]아쉽지만, 이제 우리는 그럴 이유가 없어서",,[B]很遗憾，我们已经没有那么做的理由了。,[B]很遗憾，我们已经没有那么做的理由了。,
SimpleCampDialogue/CampDial_HakureiReimu_Eirin_Dialogues_3,Text,,[A]됐어. 그러면 다음 행선지는 제비뽑기로 정해볼까!,,[A]也是。那就用抽签决定接下来往哪里前进吧！,[A]也是。那就用抽签决定接下来往哪里前进吧！,
SimpleCampDialogue/CampDial_HakureiReimu_FlandreScarlet_Dialogues_0,Text,,"[A]플랑을 홍마관 밖에서 볼 줄이야, 여기저기 뒹굴거리고나 있고. 참 신기하네",,[A]居然看见芙兰离开红魔馆、在外边到处游荡了。真不可思议。,[A]居然看见芙兰离开红魔馆、在外边到处游荡了。真不可思议。,
SimpleCampDialogue/CampDial_HakureiReimu_FlandreScarlet_Dialogues_1,Text,,"[B]이 곳은 온통 이상한 것 투성이야, 딱히 신기할 거 없잖아?",,[B]这里到处都是奇怪的东西，也没什么不可思议的吧？,[B]这里到处都是奇怪的东西，也没什么不可思议的吧？,
SimpleCampDialogue/CampDial_HakureiReimu_FlandreScarlet_Dialogues_2,Text,,[A]뭐 그 말도 맞네,,[A]这么说倒也没错。,[A]这么说倒也没错。,
SimpleCampDialogue/CampDial_HakureiReimu_Hein_Dialogues_0,Text,,[B]무녀라고? 나라면 신앙의 신조차 죽여보이겠어!,,[B]巫女？我会把你信仰的神也杀掉！,[B]巫女？我会把你信仰的神也杀掉！,
SimpleCampDialogue/CampDial_HakureiReimu_Hein_Dialogues_1,Text,,[A]하아……신앙의 신……그런 게 있던가?,,[A]啊……信仰的神……我有那玩意吗？,[A]啊……信仰的神……我有那玩意吗？,
SimpleCampDialogue/CampDial_HakureiReimu_HouraisanKaguya_Dialogues_0,Text,,[A]방구석폐인 공주님께서 친히 행차하셨구만,,[A]万年不出家的公主大人居然亲自出马了耶。,[A]万年不出家的公主大人居然亲自出马了耶。,
SimpleCampDialogue/CampDial_HakureiReimu_HouraisanKaguya_Dialogues_1,Text,,"[B]뒤틀린 땅에 또 다른 내가 있다는 말을 들어서. 이렇게 재미있어 보이는 일이라니, 당연히 올 수밖에 없잖아",,[B]听说扭曲之地里存在着另一个我。这么有趣的事情，当然要去看看。,[B]听说扭曲之地里存在着另一个我。这么有趣的事情，当然要去看看。,
SimpleCampDialogue/CampDial_HakureiReimu_HouraisanKaguya_Dialogues_2,Text,,[A]당신은 또 다른 자신이라도 주저 없이 해칠 수 있어?,,[A]你是那种连另一个自己都能轻松揍下去的人吗？,[A]你是那种连另一个自己都能轻松揍下去的人吗？,
SimpleCampDialogue/CampDial_HakureiReimu_HouraisanKaguya_Dialogues_3,Text,,"[B]뭐가 됐든, 또 하나의 내가 나는 아니잖아? 그러니까 철저히 처부술 뿐이야",,[B]不管怎么说，另一个我也不是我吧？那就狠狠地揍。,[B]不管怎么说，另一个我也不是我吧？那就狠狠地揍。,
SimpleCampDialogue/CampDial_HakureiReimu_Huz_Dialogues_0,Text,,[B]아프면 꼭 말해줘야 해? 더 살살 할테니까,,[B]如果觉得痛的话请告诉我哦？我会试着手下留情的。,[B]如果觉得痛的话请告诉我哦？我会试着手下留情的。,
SimpleCampDialogue/CampDial_HakureiReimu_Huz_Dialogues_1,Text,,"[A]그런 문제 이전에, 어째서 채찍으로 치료하는 건데?",,[A]那个问题之前，为什么会有人用鞭子治疗啊？,[A]那个问题之前，为什么会有人用鞭子治疗啊？,
SimpleCampDialogue/CampDial_HakureiReimu_Ilya_Dialogues_0,Text,,[B]나는 너무 약해……어떻게 하면 너처럼 강해질 수 있을까?,,[B]我太弱了……怎么样才能变得和你一样强？,[B]我太弱了……怎么样才能变得和你一样强？,
SimpleCampDialogue/CampDial_HakureiReimu_Ilya_Dialogues_1,Text,,"[A]음……너의 경우라면, 먼저 만뢰를 세 장 집고, 취기를 세 장 집은 다음",,[A]嗯……你这样，先抓三张万雷，再抓三张醉生梦死。,[A]嗯……你这样，先抓三张万雷，再抓三张醉生梦死。,
SimpleCampDialogue/CampDial_HakureiReimu_Ilya_Dialogues_2,Text,,[A]나한테 보드카 20병을 준다면 크로노 아크의 최강이 될 수 있어!,,[A]然后给我发二十瓶伏特加就是超时空方舟最强了！,[A]然后给我发二十瓶伏特加就是超时空方舟最强了！,
SimpleCampDialogue/CampDial_HakureiReimu_Inaba_Dialogues_0,Text,,"[B]레이무 씨, 제가 디버프를 걸 테니, 마음껏 딜하세용!",,[B]灵梦小姐，咱来负责弱化，你就尽管放心输出吧！,[B]灵梦小姐，咱来负责弱化，你就尽管放心输出吧！,
