Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Character/YueQ_Text_Battle_Kill_0,Text,,,,,离我远点!,
Character/YueQ_Text_Battle_Kill_1,Text,,,,,女人唱歌总得有人死~,
Character/YueQ_Text_Battle_ND_0,Text,,,,,"呜...就算我只是个化身,也不能太大意了呢..",
Character/YueQ_Text_Battle_ND_1,Text,,,,,再这样下去调查可不好进行了...,
Character/YueQ_Text_Battle_Start_0,Text,,,,,"一个个出现了呢,这些不听话的家伙",
Character/YueQ_Text_Field_GetItem_0,Text,,,,,有什么好用的宝物吗?,
Character/YueQ_Text_Field_Idle_0,Text,,,,,这片原野没有令人不安的气息....,
Character/YueQ_Text_Field_Idle_1,Text,,,,,真希望能找到坠落的办事厅遗址啊....现在无家可归了,
Character/YueQ_Text_Field_Potion_P_0,Text,,,,,"味道还不错,完事回去试着炼制一下",
Character/YueQ_Text_MasterTarget,Text,,,,,"堵上化身的性命,我不会让你碰到露西的！",
Character/YueQ_Text_PharosLeader_0,Text,,,,,.....出现了意想不到的杂音呢..,
Character/YueQ_Text_PharosLeader_1,Text,,,,,".....没想到居然能控制我的化身,大家都小心",
Character/YueQ_Text_PharosLeader_2,Text,,,,,.....扰乱演唱的人的下场都看到了?,
Character/YueQ_Text_Witch_0,Text,,,,,没，没事的！就让我来吧。,
Character/YueQ_Text_Witch_1,Text,,,,,呜呜，局势渐渐变得不妙了呢……,
Character/YueQ_name,Text,,,,,越祺,
Character_Skin/YueQskin_SkinDesc,Text,,,,,越祺在天道办事厅工作时的穿着,
Character_Skin/YueQskin_SkinName,Text,,,,,言语,
Item_Consume/Item_Yueq_0_Description,Text,,,,,从两个特定强化中选择一个为目标友军的技能赋予,
Item_Consume/Item_Yueq_0_name,Text,,,,,CD,
Item_Equip/E_Yueq_0_Description,Text,,,,,"战斗开始时,给予牌库中自身部分技能""交响""效果.
交响:指向友军的治疗技能治疗友军时令其每回合结束回复治疗量30%的体力(每回合衰减80%);指向敌人的伤害技能对行动最晚的目标伤害提升至115%.",
Item_Equip/E_Yueq_0_name,Text,,,,,"""演奏""",
Item_Equip/E_Yueq_1_Description,Text,,,,,"治疗后若未超过体力极限,为受治疗的目标施加其剩余极限50%的回声屏障.",
Item_Equip/E_Yueq_1_name,Text,,,,,"""四分""",
Item_Passive/Pi_Yueq_0_Description,Text,,,,,"调查员受到伤害时,若有体力极限,在本次伤害后回复相当于一半极限的体力并获得相当于一半极限的回声护盾.
每回合限一次.",
Item_Passive/Pi_Yueq_0_name,Text,,,,,"""今声""",
Item_Passive/Pi_Yueq_1_Description,Text,,,,,"我方受到干扰减益时,获得6点保护罩;
敌方的干扰减益完全解除时,解除随机1名调查员的所有减益,此效果一回合最多触发一次.",
Item_Passive/Pi_Yueq_1_name,Text,,,,,破碎海报,
SimpleCampDialogue/CampDial_YueQ_Azar_Dialogues_0,Text,,,,,"[A]听说你有一手以气御剑的招数,你是剑修吗",
SimpleCampDialogue/CampDial_YueQ_Azar_Dialogues_1,Text,,,,,[B]....不是很明白你的说法,
SimpleCampDialogue/CampDial_YueQ_Blue_Dialogues_0,Text,,,,,"[A]真是柔和的月光,让人想睡觉",
SimpleCampDialogue/CampDial_YueQ_Blue_Dialogues_1,Text,,,,,[B]欸?我想这只是越祺小姐你想睡觉了吧...,
SimpleCampDialogue/CampDial_YueQ_Charon_Dialogues_0,Text,,,,,[A]卡伦小姐的黑魔法让人印象深刻呢,
SimpleCampDialogue/CampDial_YueQ_Charon_Dialogues_1,Text,,,,,"[B]哼哼,你很有眼光,不像普瑞斯特那家伙!",
SimpleCampDialogue/CampDial_YueQ_Huz_Dialogues_0,Text,,,,,"[A]总感觉好像在别的地方看到过你,好像是个什么虚拟主播",
SimpleCampDialogue/CampDial_YueQ_Huz_Dialogues_1,Text,,,,,[B]怎么一个个老是说些让人听不明白的话啊!,
SimpleCampDialogue/CampDial_YueQ_Ilya_Dialogues_0,Text,,,,,[B]为什么你有时候会拿武器啊?,
SimpleCampDialogue/CampDial_YueQ_Ilya_Dialogues_1,Text,,,,,[A]剑舞之类的也是爱豆的必修课哦?,
SimpleCampDialogue/CampDial_YueQ_Ilya_Dialogues_2,Text,,,,,[B]......我果然很弱啊,
SimpleCampDialogue/CampDial_YueQ_Ilya_Dialogues_3,Text,,,,,[A]我确实不会用武器哦?,
SimpleCampDialogue/CampDial_YueQ_Iron_Dialogues_0,Text,,,,,"[A](敲了敲盔甲)哦哦,是很不错的盔甲呢",
SimpleCampDialogue/CampDial_YueQ_Iron_Dialogues_1,Text,,,,,"[B]那当然,我可是调查团之盾！",
SimpleCampDialogue/CampDial_YueQ_Joey_Dialogues_0,Text,,,,,[A]这药水拿来当饮料真不错！,
SimpleCampDialogue/CampDial_YueQ_Joey_Dialogues_1,Text,,,,,[B]别占着体质特殊就浪费我的药水啊!,
SimpleCampDialogue/CampDial_YueQ_Joey_Dialogues_2,Text,,,,,"[A]就一瓶,最后一瓶!",
SimpleCampDialogue/CampDial_YueQ_Johan_Dialogues_0,Text,,,,,"[B]听说你之前在扭曲之地待过一段时间,有遇到过爱丽丝吗?",
SimpleCampDialogue/CampDial_YueQ_Johan_Dialogues_1,Text,,,,,"[A]我印象里的话,这地方似乎只有怪物的样子",
SimpleCampDialogue/CampDial_YueQ_Johan_Dialogues_2,Text,,,,,[B].....一定是你没遇到,
SimpleCampDialogue/CampDial_YueQ_Johan_Dialogues_3,Text,,,,,[A]这么说倒也没错吧,
SimpleCampDialogue/CampDial_YueQ_Lian_Dialogues_0,Text,,,,,[B]每次看到你展开一层光盾就不理会攻击都捏把汗,
SimpleCampDialogue/CampDial_YueQ_Lian_Dialogues_1,Text,,,,,"[A]不用担心啦,我对我的能力还是很有自信的",
SimpleCampDialogue/CampDial_YueQ_Miss_Dialogues_0,Text,,,,,"[B]哦哦,这身装扮在我们这还真是少见",
SimpleCampDialogue/CampDial_YueQ_Miss_Dialogues_1,Text,,,,,"[A]哼哼,这可是我得意的决胜服",
SimpleCampDialogue/CampDial_YueQ_Narhan_Dialogues_0,Text,,,,,"[B]听说你也能听到心声,为什么你没有被他们讨厌呢?",
SimpleCampDialogue/CampDial_YueQ_Narhan_Dialogues_1,Text,,,,,[A]大概是因为我不会主动去探究他们的内心吧,
SimpleCampDialogue/CampDial_YueQ_Pheonix_Dialogues_0,Text,,,,,[B]你是说你在外面真的已经长生不死了?,
SimpleCampDialogue/CampDial_YueQ_Pheonix_Dialogues_1,Text,,,,,"[A]是的哦,与天同寿说的就是我这类仙人",
SimpleCampDialogue/CampDial_YueQ_Priest_Dialogues_0,Text,,,,,[B]你有信仰吗?,
SimpleCampDialogue/CampDial_YueQ_Priest_Dialogues_1,Text,,,,,"[A]比起信仰其他人,我可能更习惯被其他人信仰呢...",
SimpleCampDialogue/CampDial_YueQ_Red_Dialogues_0,Text,,,,,"[A]你和赛琳娜小姐之间的联系很紧密呢,就像是一个人....",
SimpleCampDialogue/CampDial_YueQ_Red_Dialogues_1,Text,,,,,[B]虽然我和赛琳娜就像太阳和月亮那般,
SimpleCampDialogue/CampDial_YueQ_Red_Dialogues_2,Text,,,,,[B]不过我想除了外貌我和赛琳娜的差别还是很大的,
SimpleCampDialogue/CampDial_YueQ_SilverStein_Dialogues_0,Text,,,,,[A]西尔弗斯坦先生换弹的声音令人感到安心呢,
SimpleCampDialogue/CampDial_YueQ_SilverStein_Dialogues_1,Text,,,,,[B]那种时候还是专心战斗吧,
SimpleCampDialogue/CampDial_YueQ_Sizz_Dialogues_0,Text,,,,,"[B]越祺小姐,你能听见伊芙的心声吗?",
SimpleCampDialogue/CampDial_YueQ_Sizz_Dialogues_1,Text,,,,,"[A]它好像不是很希望我来倾听呢,不过我想它对你还是很信赖的",
SimpleCampDialogue/CampDial_YueQ_Sizz_Dialogues_2,Text,,,,,[B]真的吗?谢谢！,
SimpleCampDialogue/CampDial_YueQ_Trisha_Dialogues_0,Text,,,,,"[B]我看你欲言又止的样子,怎么了吗?",
SimpleCampDialogue/CampDial_YueQ_Trisha_Dialogues_1,Text,,,,,[A]...我隔着老远都听得到有人在背地里指摘你..,
SimpleCampDialogue/CampDial_YueQ_Trisha_Dialogues_2,Text,,,,,[B]...应该是法洛斯教团的那些混蛋吧,
Skill/S_Yueq_0_Description,Text,,,,,,
Skill/S_Yueq_0_Name,Text,,,,,循环播放,
Skill/S_Yueq_1_Description,Text,,,,,"<color=#00FF7F>乐谱</color>
如果目标是输出职业，额外给予一层增益
共鸣*<color=#FF4500>激昂</color>:抽取一个目标的技能.
变调*<color=#FF4500>激昂</color>",
Skill/S_Yueq_1_Name,Text,,,,,鼓·战阵,
Skill/S_Yueq_2_Description,Text,,,,,"<color=#00FF7F>乐谱</color>
目标体力极限不为0时才给予苍之回响
共鸣*<color=#FF00FF>肃穆</color>:治疗量增加&a点
变调*<color=#40E0D0>舒缓</color>",
Skill/S_Yueq_2_Name,Text,,,,,琴·飘渺天,
Skill/S_Yueq_3_Description,Text,,,,,"<color=#00FF7F>乐谱</color>
共鸣*<color=#FFD700>谢场</color>:额外施加一层周而复始",
Skill/S_Yueq_3_Name,Text,,,,,二胡·海上生明月,
Skill/S_Yueq_4_Description,Text,,,,,"<color=#00FF7F>乐谱</color>
对行动最晚的敌人造成伤害增加50%。
共鸣*<color=#FF8C00>噪音</color>:以一半威力对敌人再次释放.
变调*<color=#1E90FF>清醒</color>",
Skill/S_Yueq_4_Name,Text,,,,,歌喉·狮吼,
Skill/S_Yueq_5_Description,Text,,,,,"随机生成一个<color=#00FF7F>乐谱</color>技能,附带放逐.",
Skill/S_Yueq_5_Name,Text,,,,,对唱,
Skill/S_Yueq_6_Description,Text,,,,,"随机复制释放一个弃牌堆，手牌及牌库的<color=#00FF7F>乐谱</color>技能。
共鸣*<b>All</b>:追加“将复制释放的技能加入手牌,附带放逐,2回合弃牌”的效果.
变调*<i>随机</i>.",
Skill/S_Yueq_6_Name,Text,,,,,即兴rap,
Skill/S_Yueq_7_Description,Text,,,,,"本回合没有使用过<color=#00FF7F>乐谱</color>技能时可以使用，随机解除目标的一个减益。
变调*<color=#FF4500>R</color><color=#FF00FF>e</color><color=#1E90FF>m</color><color=#00FFFF>i</color><color=#FFD700>x</color>",
Skill/S_Yueq_7_Name,Text,,,,,清唱,
Skill/S_Yueq_8_Description,Text,,,,,"每触发一次残响，此技能本次战斗法力消耗-1.
共鸣*All:解除目标一个减益.",
Skill/S_Yueq_8_Name,Text,,,,,回声屏障,
Skill/S_Yueq_9_0_Description,Text,,,,,"<color=#00FF7F>乐谱</color>
如果是本回合首个释放的<color=#00FF7F>乐谱</color>技能,魅了成功率增加30%
不会为自身施加狂暴幻觉",
Skill/S_Yueq_9_0_Name,Text,,,,,魅惑的魔音,
Skill/S_Yueq_9_1_Description,Text,,,,,<color=#00FF7F>乐谱</color>,
Skill/S_Yueq_9_1_Name,Text,,,,,送葬的丧曲,
Skill/S_Yueq_9_2_Description,Text,,,,,"<color=#00FF7F>乐谱</color>
若目标固定技能可用,额外治疗其&a点体力.",
Skill/S_Yueq_9_2_Name,Text,,,,,"同庆的欢喜
",
Skill/S_Yueq_9_Description,Text,,,,,"从[魅惑的魔音],[送葬的丧曲],[同庆的欢喜]中选择一个释放.
共鸣*<color=#FF4500>R</color><color=#FF00FF>e</color><color=#1E90FF>m</color><color=#00FFFF>i</color><color=#FFD700>x</color>:暂时失去一次性.",
Skill/S_Yueq_9_Name,Text,,,,,乐谱的一角,
Skill/S_Yueq_BD_0_Description,Text,,,,,"下次残响必定触发<color=#FF8C00>噪音</color>
<color=#FF8C00>噪音</color>：所有人被眩晕(130%)。",
Skill/S_Yueq_BD_0_Name,Text,,,,,变调-噪音,
Skill/S_Yueq_BD_1_Description,Text,,,,,"下次残响必定触发<color=#1E90FF>清醒</color>
<color=#1E90FF>清醒</color>：解除所有调查员的各一个干扰减益,若未解除,回复1点法力。",
Skill/S_Yueq_BD_1_Name,Text,,,,,变调-清醒,
Skill/S_Yueq_BD_2_Description,Text,,,,,"下次残响必定触发<color=#FF4500>激昂</color>
<color=#FF4500>激昂</color>：本回合所有人攻击力+20%。",
Skill/S_Yueq_BD_2_Name,Text,,,,,变调-激昂,
Skill/S_Yueq_BD_3_Description,Text,,,,,"下次残响必定触发<color=#40E0D0>舒缓</color>
<color=#40E0D0>舒缓</color>：回复所有调查员3点生命。",
Skill/S_Yueq_BD_3_Name,Text,,,,,变调-舒缓,
Skill/S_Yueq_BD_4_Description,Text,,,,,"下次残响必定触发<color=#FFD700>谢场</color>
<color=#FFD700>谢场</color>：随机打赏普通道具.",
Skill/S_Yueq_BD_4_Name,Text,,,,,变调-谢场,
Skill/S_Yueq_BD_5_Description,Text,,,,,"下次残响必定触发<color=#FF00FF>肃穆</color>
<color=#FF00FF>肃穆</color>：本回合所有人防御+15%。",
Skill/S_Yueq_BD_5_Name,Text,,,,,变调-肃穆,
Skill/S_Yueq_BD_6_Description,Text,,,,,"下次残响必定触发<color=#FF4500>R</color><color=#FF00FF>e</color><color=#1E90FF>m</color><color=#00FFFF>i</color><color=#FFD700>x</color>
<color=#FF4500>R</color><color=#FF00FF>e</color><color=#1E90FF>m</color><color=#00FFFF>i</color><color=#FFD700>x</color>：以随机顺序触发其它效果.",
Skill/S_Yueq_BD_6_Name,Text,,,,,变调-Remix,
Skill/S_Yueq_R0_Description,Text,,,,,"<color=#00FF7F>乐谱</color>
延长目标所有减益持续1回合
共鸣*All<color=#40E0D0></color>:目标每有弱化/痛苦/干扰/无色减益中的一种,对其造成&a点痛苦伤害.
变调*<color=#FFD700>谢场</color>",
Skill/S_Yueq_R0_Name,Text,,,,,次声波·星河,
Skill/S_Yueq_R1_Description,Text,,,,,"战斗开始时放在牌库最上方
释放时,获得一层充能;若已有充能,从<color=#00FF7F>乐谱</color>技能中选择一个加入手牌",
Skill/S_Yueq_R1_Name,Text,,,,,谱曲,
Skill/S_Yueq_R2_Description,Text,,,,,"无法使用;
加入手牌时,激活所有手牌的共鸣特效;此技能在手上时,激活进入手牌的所有技能的共鸣特效,触发5次后丢弃.
被丢弃时,变调*<color=#FF4500>R</color><color=#FF00FF>e</color><color=#1E90FF>m</color><color=#00FFFF>i</color><color=#FFD700>x</color>,充能",
Skill/S_Yueq_R2_Name,Text,,,,,「掌」声,
Skill/S_Yueq_lucy0_Description,Text,,,,,"抽取两个技能。
当越祺存活时触发:
变调(除<color=#FF4500>R</color><color=#FF00FF>e</color><color=#1E90FF>m</color><color=#00FFFF>i</color><color=#FFD700>x</color>).若残响有充能,回复1点法力,然后触发残响(不消耗充能)。",
Skill/S_Yueq_lucy0_Name,Text,,,,,残响的妙用,
Skill/S_Yueq_lucy1_Description,Text,,,,,"抽取一个技能
若有调查员存在体力极限,抽取一个技能,然后回复其中一名调查员的所有体力极限。
若本次调查期间,所有调查员均因此效果回复过体力极限,再抽取一个技能。
当前已结缘:&a",
Skill/S_Yueq_lucy1_Name,Text,,,,,音缘,
Skill/S_Yueq_lucy2_Description,Text,,,,,"展示牌堆顶的3个技能,选择0-2个技能放入牌堆底并使其费用-2.
抽取两个技能.
",
Skill/S_Yueq_lucy2_Name,Text,,,,,广播,
SkillExtended/Ex_YueQ_S0_Des,Text,,,,,,
SkillExtended/Ex_YueQ_S0_Name,Text,,,,,绕梁,
SkillExtended/Ex_Yueq_9_T_Name,Text,,,,,费用-1,
SkillExtended/Ex_Yueq_R1_Name,Text,,,,,费用-1,
SkillExtended/Ex_Yueq_Yuep_Name,Text,,,,,乐谱,
SkillExtended/Ex_Yueq_lucy2_T_Des,Text,,,,,,
SkillExtended/Ex_Yueq_lucy2_T_Name,Text,,,,,费用-2,
SkillExtended/SEx_Yueq_e0_Des,Text,,,,,指向友军的治疗技能治疗友军时令其每回合结束回复治疗量30%的体力(每回合衰减80%);指向敌人的伤害技能对行动最晚的目标伤害提升至115%.,
SkillExtended/SEx_Yueq_e0_Name,Text,,,,,交响,
SkillExtended/Sen_Yueq_Item_0_Des,Text,,,,,,
SkillExtended/Sen_Yueq_Item_0_EnforceString,Text,,,,,,
SkillExtended/Sen_Yueq_Item_0_Name,Text,,,,,"使用时,抽取一个已使用次数和此技能相同的技能.(同名技能的使用次数叠加计算)",
SkillExtended/Sen_Yueq_Item_1_Des,Text,,,,,,
SkillExtended/Sen_Yueq_Item_1_EnforceString,Text,,,,,"<sprite name=""비용2""><sprite name=""이상"">",
SkillExtended/Sen_Yueq_Item_1_Name,Text,,,,,"使用时,从第x回合我方使用过的与此技能类型相同且非一次性的专属技能中选择一个复制并加入手牌,附带放逐(如果没有回复1点法力).(x为本回合我方使用过的技能数+1)",
SkillExtended/SkillEn_Yueq_0_EnforceString,Text,,,,,"<sprite name=""비용1""><sprite name=""이상"">",
SkillExtended/SkillEn_Yueq_0_Name,Text,,,,,"共鸣*<b>All</b>:抽取一个技能,回复1点法力.",
SkillExtended/SkillEn_Yueq_1_Des,Text,,,,,,
SkillExtended/SkillEn_Yueq_1_EnforceString,Text,,,,,,
SkillExtended/SkillEn_Yueq_1_Name,Text,,,,,释放时从牌库抽取一个费用和消耗费用相同的技能.,
SkillExtended/Skillen_Yueq_2_EnforceString,Text,,,,,,
SkillExtended/Skillen_Yueq_2_Name,Text,,,,,"释放时若有体力极限,获得相当于50%极限的回声屏障(最多40%最大体力)",
SkillExtended/Skillex_Yueq_R2_T_Des,Text,,,,,剩余&a次...,
SkillExtended/Skillex_Yueq_R2_T_Name,Text,,,,,强制共鸣,
SkillKeyword/YueP_Desc,Text,,,,,"持有充能时,释放触发残响;
每个回合内首次连续释放2次<color=#00FF7F>乐谱</color>技能后,释放者获得1层渐入佳境(攻击力和治疗力+1,上限2层).
",
SkillKeyword/YueP_Name,Text,,,,,<color=#00FF7F>乐谱</color>,
SkillKeyword/Yueq_BD_Desc,Text,,,,,"下次触发残响必定触发对应项,同一时刻只存在一种.",
SkillKeyword/Yueq_BD_Name,Text,,,,,变调*,
SkillKeyword/Yueq_GM_Desc,Text,,,,,"触发对应残响时若此技能在手上,激活后续效果.
",
SkillKeyword/Yueq_GM_Name,Text,,,,,共鸣*,
