Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Dialogue/FS_Mokou_Lv1/009,Text,,,"*Fujiwara no Mokou
People fear my power and have no choice but to stay away from me and fear me.",,"*藤原妹红
人们惧怕我的力量，又对我无可奈何，最后也只能做到远离我，惧怕我。","*藤原妹紅
人們懼怕我的力量，又對我無可奈何，最後也只能做到遠離我，懼怕我。"
Dialogue/FS_Mokou_Lv1/010,Text,,,"*Fujiwara no Mokou
If you want to stay away from people, joining an investigation team and going to a Twisted Place for investigation is a good choice.",,"*藤原妹红
要远离人们的话，加入调查团，前往扭曲之地进行调查就是一个不错的选择嘛。","*藤原妹紅
要遠離人們的話，加入調查團，前往扭曲之地進行調查就是一個不錯的選擇嘛。"
Dialogue/FS_Mokou_Lv1/011,Text,,,"*Fujiwara no Mokou
Isn't it a good choice for me to have a place to showcase my strength?",,"*藤原妹红
我的力量也能有地方发挥，不是一个不错的选择吗？","*藤原妹紅
我的力量也能有地方發揮，不是一個不錯的選擇嗎？"
Dialogue/FS_Mokou_Lv1/012,Text,,,"*Lucy
Miss Mokou, you are really kind-hearted. You have no complaints about how people treat you.",,"*露西
妹红小姐你是真的心善啊，人们这么对待你你都没有怨言啊。","*露西
妹紅小姐你是真的心善啊，人們這麼對待你你都沒有怨言啊。"
Dialogue/FS_Mokou_Lv1/013,Text,,,"*Fujiwara no Mokou
It has always been like this. Speaking of which, Lucy, you should also go back and rest. We still need to continue exploring the Twisted Land.",,"*藤原妹红
一直都是这样过来的而已。话说露西你也该回去休息了，我们还要继续探索扭曲之地呢。","*藤原妹紅
一直都是這樣過來的而已。話說露西你也該回去休息了，我們還要繼續探索扭曲之地呢。"
Dialogue/FS_Mokou_Lv1/014,Text,,,<color=#919191>Fujiwara no Mokou extinguished her cigarette and walked back to the campfire. It seems that she doesn't really want to continue this topic</color>,,<color=#919191>藤原妹红掐灭了手中的烟，走回到了篝火旁。看起来她并不是很想继续这个话题。</color>,<color=#919191>藤原妹紅掐滅了手中的煙，走回到了篝火旁。看起來她並不是很想繼續這個話題。</color>
Dialogue/FS_Mokou_Lv2/001,Text,,,<color=#919191>(Fujiwara no Mokou is smoking alone away from the fire again)</color>,,<color=#919191>（藤原妹红又在远离火堆的地方独自一人抽着烟了）</color>,<color=#919191>（藤原妹紅又在遠離火堆的地方獨自一人抽著煙了）</color>
Dialogue/FS_Mokou_Lv2/002,Text,,,"*Lucy
Miss Mokou, why are you alone in this place again?",,"*露西
妹红小姐，你怎么又一个人呆在这种地方了啊。","*露西
妹紅小姐，你怎麼又一個人呆在這種地方了啊。"
Dialogue/FS_Mokou_Lv2/003,Text,,,"*Fujiwara no Mokou
It's fine, I'm just reminiscing about some past events before joining the investigation team.",,"*藤原妹红
没事，只是在回忆加入调查团前的一些往事罢了。","*藤原妹紅
沒事，只是在回憶加入調查團前的一些往事罷了。"
Dialogue/FS_Mokou_Lv2/004,Text,,,"*Lucy
Oh? What did Miss Mokou do before joining the investigation team?",,"*露西
哦？妹红小姐在加入调查团以前都在做什么呢？","*露西
哦？妹紅小姐在加入調查團以前都在做什麼呢？"
Dialogue/FS_Mokou_Lv2/005,Text,,,"*Fujiwara no Mokou
Most of them are trivial matters, and you surely don't want to hear them.",,"*藤原妹红
大都是一些鸡毛蒜皮的小事，你也一定不会想听的吧。","*藤原妹紅
大都是一些雞毛蒜皮的小事，你也一定不會想聽的吧。"
Dialogue/FS_Mokou_Lv2/006,Text,,,"*Lucy
Miss Mokou is a key member of our investigation team. It's natural for us to want to know more about you, right?",,"*露西
妹红小姐可是我们调查团的主力成员啊，想更加了解你也很正常吧？","*露西
妹紅小姐可是我們調查團的主力成員啊，想更加瞭解你也很正常吧？"
Dialogue/FS_Mokou_Lv2/007,Text,,,"*Fujiwara no Mokou
Okay, it's not a big deal anyway.",,"*藤原妹红
行吧，反正也不是什么大事。","*藤原妹紅
行吧，反正也不是什麼大事。"
Dialogue/FS_Mokou_Lv2/008,Text,,,"*Fujiwara no Mokou
I used to be the eldest daughter of the Fujiwara family, but being the eldest daughter only meant that I lived a slightly more affluent life.",,"*藤原妹红
过去我是藤原家的大小姐，不过说是大小姐，也只是生活得稍微富足一点而已。","*藤原妹紅
過去我是藤原家的大小姐，不過說是大小姐，也只是生活得稍微富足一點而已。"
Dialogue/FS_Mokou_Lv2/009,Text,,,"*Fujiwara no Mokou
After experiencing some things, I gained the ability not to die.",,"*藤原妹红
之后又经历了一些事情，我获得了不会死亡的能力。","*藤原妹紅
之後又經歷了一些事情，我獲得了不會死亡的能力。"
Dialogue/FS_Mokou_Lv2/010,Text,,,"*Fujiwara no Mokou
Then they are hated by people and stay at home and don't go out often.",,"*藤原妹红
然后就被人们所讨厌，窝在家里不经常出去了。","*藤原妹紅
然後就被人們所討厭，窩在家裡不經常出去了。"
Dialogue/FS_Mokou_Lv2/011,Text,,,"*Fujiwara no Mokou
It wasn't until Lucy's appearance that I remembered I could join the investigation team.",,"*藤原妹红
直到露西你的出现，我才想起可以加入调查团。","*藤原妹紅
直到露西你的出現，我才想起可以加入調查團。"
Dialogue/FS_Mokou_Lv2/012,Text,,,"<color=#919191>(You feel that Mei Hong is a little vague, do you want to ask in detail?)</color>",,<color=#919191>（你感觉妹红有些含糊其词，要详细地问清楚吗？）</color>,<color=#919191>（你感覺妹紅有些含糊其詞，要詳細地問清楚嗎？）</color>
Dialogue/FS_Mokou_Lv2/012_Option1,Text,,,Try asking,,尝试地问一下吧,嘗試地問一下吧
Dialogue/FS_Mokou_Lv2/012_Option2,Text,,,No,,算了吧,算了吧
Dialogue/FS_Mokou_Lv2/012_1_1,Text,,,"*Lucy
Miss Mokou, how did you acquire the power of immortality",,"*露西
妹红小姐你是怎么获得不死之力的啊?","*露西
妹紅小姐你是怎麼獲得不死之力的啊?"
Dialogue/FS_Mokou_Lv2/012_1_2,Text,,,"*Fujiwara no Mokou
Lucy, what do you want to know about this?",,"*藤原妹红
露西你想知道这个来做什么？","*藤原妹紅
露西你想知道這個來做什麼？"
Dialogue/FS_Mokou_Lv2/012_1_3,Text,,,"*Fujiwara no Mokou
It's a secret that can't be told, even to Lucy.",,"*藤原妹红
这是一个不能说的秘密，即使是露西你我也不能告诉呢。","*藤原妹紅
這是一個不能說的秘密，即使是露西你我也不能告訴呢。"
Dialogue/FS_Mokou_Lv2/012_1_4,Text,,,"*Lucy
Okay, I won't ask again...",,"*露西
好吧，我不会再问了……","*露西
好吧，我不會再問了……"
Dialogue/FS_Mokou_Lv2/012_2_1,Text,,,"*Lucy
Ah, Miss Mei Hong, you have been working very hard so far.",,"*露西
啊，妹红小姐你至今也很辛苦呢。","*露西
啊，妹紅小姐你至今也很辛苦呢。"
Dialogue/FS_Mokou_Lv2/012_2_2,Text,,,"*Fujiwara no Mokou
I'm fine. I'm used to it.",,"*藤原妹红
还好吧，都习惯了。","*藤原妹紅
還好吧，都習慣了。"
Dialogue/FS_Mokou_Lv2/013,Text,,,"*Fujiwara no Mokou
It's getting late. It's time to rest. We still have to explore the Twisted Lands tomorrow.",,"*藤原妹红
时间也不早了，该休息了。明天还要继续探索扭曲之地呢。","*藤原妹紅
時間也不早了，該休息了。明天還要繼續探索扭曲之地呢。"
Dialogue/FS_Mokou_Lv2/014,Text,,,<color=#919191>Meihong looked up at the moon in the sky and stopped talking.</color>,,<color=#919191>妹红抬头望着天上的月亮，不再说话了。</color>,<color=#919191>妹紅抬頭望著天上的月亮，不再說話了。</color>
Dialogue/FS_Mokou_Lv3/001,Text,,,"<color=#919191>(Fujiwara no Mokou stood quietly beside the fire, staring blankly at the campfire)</color>",,<color=#919191>（藤原妹红静静地站在火堆旁，盯着篝火怔怔地发愣）</color>,<color=#919191>（藤原妹紅靜靜地站在火堆旁，盯著篝火怔怔地發愣）</color>
Dialogue/FS_Mokou_Lv3/002,Text,,,"*Lucy
Miss Mokou, you're alone again.",,"*露西
妹红小姐，你又在一个人呆着了啊。","*露西
妹紅小姐，你又在一個人呆著了啊。"
Dialogue/FS_Mokou_Lv3/003,Text,,,"*Fujiwara no Mokou
People who live long will become lonely and like to stay alone and think about things.",,"*藤原妹红
人活得久了，总会变得孤寂，喜欢自己一个人呆着想事情嘛。","*藤原妹紅
人活得久了，總會變得孤寂，喜歡自己一個人呆著想事情嘛。"
Dialogue/FS_Mokou_Lv3/004,Text,,,"*Lucy
So what is Miss Mokou thinking about alone again?",,"*露西
那妹红小姐又在一个人想着什么呢。","*露西
那妹紅小姐又在一個人想著什麼呢。"
Dialogue/FS_Mokou_Lv3/005,Text,,,"*Fujiwara no Mokou
So, let me ask you a question again, Lucy.",,"*藤原妹红
这样，我问你一个问题吧，露西。","*藤原妹紅
這樣，我問你一個問題吧，露西。"
Dialogue/FS_Mokou_Lv3/006,Text,,,"*Fujiwara no Mokou
If you could obtain the power of immortality, what would you do? Would you choose to obtain this power?",,"*藤原妹红
如果你可以获得不老不死的力量，你会怎么做？你会选择获得这份力量吗？","*藤原妹紅
如果你可以獲得不老不死的力量，你會怎麼做？你會選擇獲得這份力量嗎？"
Dialogue/FS_Mokou_Lv3/006_Option1,Text,,,"Of course, it will.",,当然会的吧。,當然會的吧。
Dialogue/FS_Mokou_Lv3/006_Option2,Text,,,I will not choose this power.,,我不会选择这份力量。,我不會選擇這份力量。
Dialogue/FS_Mokou_Lv3/006_1_1,Text,,,"*Lucy
Of course, you would choose to obtain this power, right? It can make you immortal.",,"*露西
当然会选择获得这份力量的吧？这可是能不老不死啊。","*露西
當然會選擇獲得這份力量的吧？這可是能不老不死啊。"
Dialogue/FS_Mokou_Lv3/006_1_2,Text,,,"*Lucy
With this power, I can do many things and help more people.",,"*露西
有了这份力量，我就可以做到很多很多的事情，帮助更多的人们了啊。","*露西
有了這份力量，我就可以做到很多很多的事情，幫助更多的人們了啊。"
Dialogue/FS_Mokou_Lv3/006_1_3,Text,,,"*Lucy
I can go to any place I want and see different scenery. How nice it is!",,"*露西
我还可以去到任何我想去的地方，看到不同的风景，多好啊。","*露西
我還可以去到任何我想去的地方，看到不同的風景，多好啊。"
Dialogue/FS_Mokou_Lv3/006_1_4,Text,,,"*Fujiwara no Mokou
Lucy, you are really optimistic",,"*藤原妹红
露西你真是乐观呢。","*藤原妹紅
露西你真是樂觀呢。"
Dialogue/FS_Mokou_Lv3/006_2_1,Text,,,"*Lucy
I don't think I should choose this power",,"*露西
我想，我应该不会选择这份力量吧。","*露西
我想，我應該不會選擇這份力量吧。"
Dialogue/FS_Mokou_Lv3/006_2_2,Text,,,"*Fujiwara no Mokou
Oh? Why? This is a power that can prevent you from dying.",,"*藤原妹红
哦？为什么呢？这可是能让你不会死去的力量啊。","*藤原妹紅
哦？為什麼呢？這可是能讓你不會死去的力量啊。"
Dialogue/FS_Mokou_Lv3/006_2_3,Text,,,"*Lucy
I'm not sure... Although I know this power is very powerful, seeing your appearance, I feel that it's not right.",,"*露西
我也说不清楚……虽然我也知道这份力量非常强大，但是看到妹红小姐你的样子我就觉得这是不对的。","*露西
我也說不清楚……雖然我也知道這份力量非常強大，但是看到妹紅小姐你的樣子我就覺得這是不對的。"
Dialogue/FS_Mokou_Lv3/006_2_4,Text,,,"*Fujiwara no Mokou
Lucy, you are really considerate.",,"*藤原妹红
露西你还真是善解人意啊。","*藤原妹紅
露西你還真是善解人意啊。"
Dialogue/FS_Mokou_Lv3/007,Text,,,"*Fujiwara no Mokou
For me, this power is indeed a curse, which I have to bear in order to redeem the sins I committed in the past.",,"*藤原妹红
对我来说，这份力量确实是一种诅咒，是我为了赎回以前犯下的罪孽而不得不承受的。","*藤原妹紅
對我來說，這份力量確實是一種詛咒，是我為了贖回以前犯下的罪孽而不得不承受的。"
Dialogue/FS_Mokou_Lv3/008,Text,,,"*Fujiwara no Mokou
Can I, who has a body that does not age and is not allowed to die, really be called a 'human being'...",,"*藤原妹红
拥有不会老去，也不被允许死去的这具身躯的我，真的还能被称作“人”吗……","*藤原妹紅
擁有不會老去，也不被允許死去的這具身軀的我，真的還能被稱作“人”嗎……"
Dialogue/FS_Mokou_Lv3/009,Text,,,"*Fujiwara no Mokou
People fear me, and it's only right for them to stay away from me. After all, I'm not even considered a human being.",,"*藤原妹红
人们惧怕我，远离我也是理所应当的吧，毕竟我连人都算不上啊。","*藤原妹紅
人們懼怕我，遠離我也是理所應當的吧，畢竟我連人都算不上啊。"
Dialogue/FS_Mokou_Lv3/010,Text,,,"*Lucy
But even so, doesn't Miss Mokou always protect those around your?",,"*露西
但是，就算这样妹红小姐不还是一直在保护着周围的人吗？","*露西
但是，就算這樣妹紅小姐不還是一直在保護著周圍的人嗎？"
Dialogue/FS_Mokou_Lv3/011,Text,,,"*Lucy
Not only me, but also other investigators. When we are in danger, Miss Mei Hong will not hesitate to block the attack in front of us.",,"*露西
不仅仅是我，其他的调查员也是，大家陷入危险的时候，妹红小姐都会毫不犹豫地挡住我们面前承受攻击啊。","*露西
不僅僅是我，其他的調查員也是，大家陷入危險的時候，妹紅小姐都會毫不猶豫地擋住我們面前承受攻擊啊。"
Dialogue/FS_Mokou_Lv3/012,Text,,,"*Fujiwara no Mokou
That's because I have the power of immortality, and I can resurrect anyway.",,"*藤原妹红
那是因为我有不死的力量啊，反正我可以复活。","*藤原妹紅
那是因為我有不死的力量啊，反正我可以復活。"
Dialogue/FS_Mokou_Lv3/013,Text,,,"*Lucy
But even so,Miss Mokou can still feel pain,isn't it? You always put others in a more important position than yourself, which is also a way of showing your appreciation for everyone. We all understand this, and everyone loves you, Mokou.",,"*露西
但即使是这样，妹红小姐也还是能感受到痛的吧。你总是把别人放在比自己还要重要的位置，这也是你珍视大家的一种表现吧，我们都懂的哦，大家也都很喜欢妹红你的。","*露西
但即使是這樣，妹紅小姐也還是能感受到痛的吧。你總是把別人放在比自己還要重要的位置，這也是你珍視大家的一種表現吧，我們都懂的哦，大家也都很喜歡妹紅你的。"
Dialogue/FS_Mokou_Lv3/014,Text,,,"*Fujiwara no Mokou
Well... if you say so, it must be true.",,"*藤原妹红
嘛……你说是就是吧。","*藤原妹紅
嘛……你說是就是吧。"
Dialogue/FS_Mokou_Lv3/015,Text,,,"*Lucy
If that's the case, join me and the investigators. Everyone will welcome you.",,"*露西
既然这样，就和我一起去加入调查员们吧，大家一定都会很欢迎你的。","*露西
既然這樣，就和我一起去加入調查員們吧，大家一定都會很歡迎你的。"
Dialogue/FS_Mokou_Lv3/016,Text,,,"<color=#919191>Although Mokou didn't say much, watching her chatting happily with the investigators, you feel that Miss Mokou must be very happy at this moment.</color>",,<color=#919191>虽然妹红没有多说什么，不过看着她和调查员们愉快地聊着天，你觉得妹红小姐此时此刻一定是非常开心的吧。</color>,<color=#919191>雖然妹紅沒有多說什麼，不過看著她和調查員們愉快地聊著天，你覺得妹紅小姐此時此刻一定是非常開心的吧。</color>
