Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Skill/S_Lumiore_13Rare_0_Name,Text,,,,,金色威信·璐米欧儿,
Skill/S_Lumiore_13Rare_Description,Text,,,,,"回复2点AP。
若[本场战斗中，丢弃手牌的次数]大于4次，丢弃2个技能，抽取3个技能。",
Skill/S_Lumiore_13Rare_Name,Text,,,,,金色威信·璐米欧儿,
Skill/S_Lumiore_14Rare_0_Description,Text,,,,,自己的体力降为1点。所有队员获得1回合BUFF[背水一战]：保护体力极限，受到的伤害转变为0。,
Skill/S_Lumiore_14Rare_0_Name,Text,,,,,伟大的调停者·佐伊,
Skill/S_Lumiore_14Rare_Description,Text,,,,,"自己的体力降为1点。所有队员获得1回合BUFF[背水一战]：保护体力极限，受到的伤害转变为0。
激奏1 - 增加1张费用为4且没有激奏效果的伟大的调停者·佐伊到牌库中。抽取1个技能。",
Skill/S_Lumiore_14Rare_Name,Text,,,,,伟大的调停者·佐伊,
Skill/S_Lumiore_1_Description,Text,,,,,丢弃1个技能，抽取1个技能。,
Skill/S_Lumiore_1_Name,Text,,,,,甲槌岩龙,
Skill/S_Lumiore_2_0_Description,Text,,,,,若[本回合中，丢弃手牌的次数]大于等于1次，对随机敌人造成&a伤害。,
Skill/S_Lumiore_2_0_Name,Text,,,,,金刚钻厚头龙,
Skill/S_Lumiore_2_Description,Text,,,,,若[本回合中，丢弃手牌的次数]大于等于1次，对随机敌人造成&a伤害。,
Skill/S_Lumiore_2_Name,Text,,,,,金刚钻厚头龙,
Skill/S_Lumiore_3_0_Description,Text,,,,,"丢弃1个技能。
觉醒 - 抽取1个技能。",
Skill/S_Lumiore_3_0_Name,Text,,,,,碎石龙（激奏）,
Skill/S_Lumiore_3_Description,Text,,,,,"激奏1 - 丢弃1个技能，抽取1个技能。
觉醒 - 改为抽取2个技能。",
Skill/S_Lumiore_3_Name,Text,,,,,碎石龙,
Skill/S_Lumiore_4_0_Description,Text,,,,,丢弃1个技能，抽取1个技能。,
Skill/S_Lumiore_4_0_Name,Text,,,,,魔石巨蟹（激奏）,
Skill/S_Lumiore_4_1_Description,Text,,,,,,
Skill/S_Lumiore_4_1_Name,Text,,,,,城塞巨蟹,
Skill/S_Lumiore_4_Description,Text,,,,,"将1张附带放逐的[城塞巨蟹]（0费，造成&a伤害。）加入手中。
激奏2 - 迅速；丢弃1个技能，抽取2个技能。",
Skill/S_Lumiore_4_Name,Text,,,,,魔石巨蟹,
Skill/S_Lumiore_5_Description,Text,,,,,"打出时舍弃自己2个技能，使自己最大法力值+1。
若[这张战斗中，丢弃手牌的次数]大于2次（不包括这个技能），则会抽取3个技能。",
Skill/S_Lumiore_5_Name,Text,,,,,银色清纯·雅尔贞特,
Skill/S_Lumiore_6_0_Description,Text,,,,,觉醒 - 改为造成&a伤害。获得1回合BUFF：保护体力极限。全抗性增加。,
Skill/S_Lumiore_6_0_Name,Text,,,,,黑白乱舞·诺尔与卜朗,
Skill/S_Lumiore_6_Description,Text,,,,,"弃牌 - 将1张0费的、附带放逐的黑白乱舞·诺尔与卜朗加入手牌，改为造成&a伤害。
觉醒 - 改为造成&b伤害。获得1回合BUFF：保护体力极限。全抗性增加。",
Skill/S_Lumiore_6_Name,Text,,,,,黑白乱舞·诺尔与卜朗,
Skill/S_Lumiore_7_0_Description,Text,,,,,使自己最大法力值+1。,
Skill/S_Lumiore_7_0_Name,Text,,,,,罗文的咆哮,
Skill/S_Lumiore_7_1_Description,Text,,,,,对随机一个敌人造成&a伤害。,
Skill/S_Lumiore_7_1_Name,Text,,,,,拜迪的爪牙,
Skill/S_Lumiore_7_Description,Text,,,,,"选择 - 从[罗文的咆哮][拜迪的爪牙]中选1张打出。
觉醒 - 从[选择]改为[同时打出]。

罗文的咆哮：使自己最大法力值+1。
拜迪的爪牙：对随机一个敌人造成&a伤害。",
Skill/S_Lumiore_7_Name,Text,,,,,龙之嗔怒,
Skill/S_Lumiore_8_Description,Text,,,,,"使自己最大法力值+1。
觉醒 - 治疗自己&a。抽取2个技能。",
Skill/S_Lumiore_8_Name,Text,,,,,龙之恩泽,
Skill/S_Lumiore_9_0_Description,Text,,,,,若敌人已受伤，额外造成&a伤害。,
Skill/S_Lumiore_9_0_Name,Text,,,,,银冰吐息,
Skill/S_Lumiore_9_Description,Text,,,,,增加1张[银冰吐息]到手牌中。,
Skill/S_Lumiore_9_Name,Text,,,,,银冰龙人·菲琳,
Skill/S_Lumiore_LucyD_Description,Text,,,,,"优先抽取2张牌堆中费用最高的技能。
觉醒 - 从2张改为3张。",
Skill/S_Lumiore_LucyD_Name,Text,,,,,聚龙之唤,
SkillExtended/SkillEn_Lumiore_0_Des,Text,,,,,,
SkillExtended/SkillEn_Lumiore_0_EnforceString,Text,,,,,,
SkillExtended/SkillEn_Lumiore_0_Name,Text,,,,,打出后最大法力值+1。,
SkillExtended/SkillEn_Lumiore_1_Des,Text,,,,,,
SkillExtended/SkillEn_Lumiore_1_EnforceString,Text,,,,,,
SkillExtended/SkillEn_Lumiore_1_Name,Text,,,,,觉醒：费用-2。,
SkillKeyword/KeyWord_Excitement_Desc,Text,,,,,带有[激奏]词缀的技能在当前法力值不足时，可以以低法力值释放较弱的技能效果。,
SkillKeyword/KeyWord_Excitement_Name,Text,,,,,激奏,
SkillKeyword/KeyWord_LumioreWake_Desc,Text,,,,,带有[觉醒]词缀的技能在最大法力值大于等于7时获得额外效果。,
SkillKeyword/KeyWord_LumioreWake_Name,Text,,,,,觉醒,
SkillKeyword/KeyWord_LumioreWaste_Desc,Text,,,,,带有[弃牌]词缀的技能在被丢弃时会触发额外效果。,
SkillKeyword/KeyWord_LumioreWaste_Name,Text,,,,,弃牌,
