Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Character/Yri_Text_PharosLeader_0,Text,,,,,*HISS!!!*,
Character/Yri_Text_PharosLeader_1,Text,,,,,I-I'm sorry! I lost focus!,
Character/Yri_Text_PharosLeader_2,Text,,,,,*SCREEE!!!*,
Character/Yri_Text_Witch_0,Text,,,,,I... I can take it!,
Character/Yri_Text_Witch_1,Text,,,,,Hnn... If you say so...,
Character/Yri_name,Text,,,,,Yri,
Skill/S_Yri_Ascension_Description,Text,,,,,"Ascend: Add 1 Skill to hand, prioritizing Yri skills. ",
Skill/S_Yri_Ascension_Name,Text,,,,,Ascension,
Skill/S_Yri_Blizzard2_Description,Text,,,,,"Descend: Discard the top card in hand. Draw 1 card.
",
Skill/S_Yri_Blizzard2_Name,Text,,,,,Continuous Fire,
Skill/S_Yri_Blizzard_Description,Text,,,,,Descend: Create 2 Continuous Fire in hand. Gain 1 Mana,
Skill/S_Yri_Blizzard_Name,Text,,,,,"AR301 ""Blizzard""",
Skill/S_Yri_Chirp_Description,Text,,,,,"Only usable while not Airborne.
Ascend.",
Skill/S_Yri_Chirp_Name,Text,,,,,Chirp!,
Skill/S_Yri_DCounter_Description,Text,,,,,,
Skill/S_Yri_DCounter_Name,Text,,,,,,
Skill/S_Yri_Defender_Description,Text,,,,,"Move to the top of the deck at the start of combat.
Fixed skill becomes Aerial Interception.",
Skill/S_Yri_Defender_Name,Text,,,,,Defender of Avalon,
Skill/S_Yri_Evasive_Description,Text,,,,,,
Skill/S_Yri_Evasive_Name,Text,,,,,Evasive Maneuvers,
Skill/S_Yri_FeatherGuard_Description,Text,,,,,"Ascend.
Give the target Feather Guard.",
Skill/S_Yri_FeatherGuard_Name,Text,,,,,Feather Guard,
Skill/S_Yri_FeatherWall_Description,Text,,,,,Add 2 Feather Guard to your hand.,
Skill/S_Yri_FeatherWall_Name,Text,,,,,Feather Wall,
Skill/S_Yri_FirelanceCast_Description,Text,,,,,"Can only be used while Airborne.
Cast FM 999 ""Firelance"" with 99 Countdown.
User cannot use skills for the rest of the turn.
If Lethal, draw 2 card.",
Skill/S_Yri_FirelanceCast_Name,Text,,,,,"FM999 ""Firelance"" - Lock On!",
Skill/S_Yri_Firelance_Description,Text,,,,,"Ignore Armor. 
If Lethal, draw 2 cards.",
Skill/S_Yri_Firelance_Name,Text,,,,,FM999 “Firelance”,
Skill/S_Yri_Glide_Description,Text,,,,,"Ascend: Create a Glide that Excludes in 2 turns.
If already Airborne, dodge the next attack. Gain 1 Mana",
Skill/S_Yri_Glide_Name,Text,,,,,Glide,
Skill/S_Yri_HunterAura_Description,Text,,,,,Descend: Draw 2 Attack skills.,
Skill/S_Yri_HunterAura_Name,Text,,,,,Hunter's Aura,
Skill/S_Yri_Inferno_Description,Text,,,,,Descend: Add 1 Feather Guard to hand.,
Skill/S_Yri_Inferno_Name,Text,,,,,"QRC Type-8 ""Inferno""",
Skill/S_Yri_Interception_Description,Text,,,,,"Can only be used while Airborne.
Descend: Draw 1 card.",
Skill/S_Yri_Interception_Name,Text,,,,,Aerial Interception,
Skill/S_Yri_Lucydraw_Description,Text,,,,,"Target either:
Ascend: Gain 2 mana
Descend: Draw 2 cards
",
Skill/S_Yri_Lucydraw_Name,Text,,,,,Fatebound Versatility,
Skill/S_Yri_Role_Description,Text,,,,,"Apply the following effects based on Self buffs:
Starbound Hunter: This skill becomes Blizzard. Immediately gain 2 Starbound Tenacity and 1 Mana

Defender of Avalon: This skill becomes Evasive Maneuvers. Gain 1 Yri's Determination and 1 Mana

Neither: Lose 1 mana (if any). Draw 2 cards. 

(If both are active, activate Starbound Hunter's effect)",
Skill/S_Yri_Role_Name,Text,,,,,Role Acknowledged!,
Skill/S_Yri_SSmain_Description,Text,,,,,Create a Solarium Blade - Updraft or Solarium Blade - Stormfall to hand.,
Skill/S_Yri_SSmain_Name,Text,,,,,Solarium Blade - Engage!,
Skill/S_Yri_SSupdraft_Description,Text,,,,,Ascend: Create a Solarium Blade: Stormfall that Excludes when played or at end of turn.,
Skill/S_Yri_SSupdraft_Name,Text,,,,,Solarium Blade - Updraft,
Skill/S_Yri_StbHtr_Description,Text,,,,,,
Skill/S_Yri_StbHtr_Name,Text,,,,,Starbound Hunter,
Skill/S_Yri_Stormfall_Description,Text,,,,,"Can only be played when Airborne.
Descend.",
Skill/S_Yri_Stormfall_Name,Text,,,,,Solarium Blade - Stormfall,
SkillExtended/SkillEn_Yri_0_Des,Text,,,,,,
SkillExtended/SkillEn_Yri_0_EnforceString,Text,,,,,,
SkillExtended/SkillEn_Yri_0_Name,Text,,,,,"When played, Yri creates 1 Feather Guard.",
SkillExtended/SkillEn_Yri_1_Des,Text,,,,,,
SkillExtended/SkillEn_Yri_1_EnforceString,Text,,,,,,
SkillExtended/SkillEn_Yri_1_Name,Text,,,,,"If Yri is Airborne, increase damage by 40% and Yri Descends",
SkillKeyword/KeyWord_Ascend_Desc,Text,,,,,Activate when not Airborne. Gain Airborne and additional effects.,
SkillKeyword/KeyWord_Ascend_Name,Text,,,,,Ascend,
SkillKeyword/KeyWord_Descend_Desc,Text,,,,,Activate when Airborne. Lose airborne and gain additional effects.,
SkillKeyword/KeyWord_Descend_Name,Text,,,,,Descend,
