Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Yueq_4_Description,Text,,"지속 중 잔향이 유발되면 효과가 2배가 됩니다.
지속 중 잔향이 첫 유발되면 고통피해를 입힙니다.",,,"持续期间若触发过残响,效果翻倍.
持续期间首次触发残响时,受到&a点痛苦伤害.",
Buff/B_Yueq_4_Name,Text,,머리가 웅웅,,,脑子嗡嗡的,
Buff/B_Yueq_5_Description,Text,,"&a <color=#00FF7F>악보</color>스킬을 시전 시, 자신의 체력을 &b만큼 회복합니다.
위 효과 발동 직후 스킬을 시전하면 아군 전체의 체력이 &c만큼 회복됩니다.",,,"&a释放<color=#00FF7F>乐谱</color>技能时,自身回复&b点体力。
触发上述效果后,若立刻使用自己的技能,所有队员回复&c点体力。",
Buff/B_Yueq_5_Name,Text,,상대극,,,对手戏,
Buff/B_Yueq_6_Description,Text,,"제거되면 무작위 적에게 &a의 고통피해를 입힙니다.
(마지막으로 받은 피해량과 동일)",,,"按下回合结束时,若自身有体力极限,回复&b点体力然后解除,因此效果解除时造成的伤害为1.5倍.
解除时,对随机敌人造成&a点痛苦伤害.(为最后受到的伤害)",
Buff/B_Yueq_6_Name,Text,,메아리 장벽,,,回声屏障,
Buff/B_Yueq_7_0_Description,Text,,"매혹 당할 시, 매혹의 지속시간이 1턴 감소합니다.
피해를 입힐 때, 대상이 죽지 않았다면 가한피해량의 2배에 달하는 고통피해를 입습니다.",,,"如果被施加魅了,令魅了持续减少1回合.
造成伤害时,若未使目标濒死,受到等同于造成伤害2倍的痛苦伤害.",
Buff/B_Yueq_7_0_Name,Text,,광폭한 환각,,,狂暴幻觉,
Buff/B_Yueq_7_Description,Text,,"행동불가.
이 효과가 해제되면 '광폭한 환각'디버프를 얻습니다.",,,"无法行动
效果解除后，获得""狂暴幻觉""增益",
Buff/B_Yueq_7_Name,Text,,매료！,,,魅了！,
Buff/B_Yueq_8_Description,Text,,"턴 시작 시, 반향 권능이 유발되면 다시 ""떠나보내는 장송곡""을 시전 후, 이 효과를 제거합니다.
<color=#00FF7F>악보</color>스킬 시전 시 다음 턴 종료 전 제거됩니다.",,,"回合开始时,若自身有残响的充能,再次释放""送葬的丧曲"",随后解除此效果.
释放<color=#00FF7F>乐谱</color>技能后,于下回合结束前失效.",
Buff/B_Yueq_8_Name,Text,,장례식,,,送丧,
Buff/B_Yueq_9_Description,Text,,"사망 시 이 효과는 무작위 적에게 적용됩니다. 
중첩이 8 일 시 무한지속.",,,"死亡时,随机给一名敌人施加此效果.
当此效果达到8层时,持续时间变为无限.",
Buff/B_Yueq_9_Name,Text,,피안의 안식,,,入土为安,
Buff/B_Yueq_9_New_Description,Text,,"잔향이 시전되면 해제 후, 덱 맨 아래에 있는 스킬을 덱 상단에 배치합니다.",,,"触发残响时解除,将弃牌堆最下方的技能放到牌库顶",
Buff/B_Yueq_9_New_Name,Text,,회신,,,回应,
Buff/B_Yueq_BD_Description,Text,,다음에 반향이 발생하면 &a.,,,下一次触发残响必定触发&a.,
Buff/B_Yueq_BD_Name,Text,,변조*&a,,,变调*&a,
Buff/B_Yueq_Did_Description,Text,,,,,,
Buff/B_Yueq_Did_Name,Text,,잔향(유발됨),,,残响(已触发),
Buff/B_Yueq_P_0_Description,Text,,"3중첩 시, 중첩이 초기화 되고 권능을 얻습니다.",,,"3层时,清0并获得一层充能.",
Buff/B_Yueq_P_0_Name,Text,,잔향수집,,,残响收集,
Buff/B_Yueq_P_Description,Text,,"<color=#00FF7F>악보</color>스킬 시전 시 1중첩을 소모하고 다음 효과중 하나를 유발합니다.
<color=#FF8C00>소음</color>：모두가 현기증을 얻습니다(130%).
<color=#1E90FF>청성</color>：모든 아군의 방해디버프를 1개씩 해제하고, 해제되지 않을 시 마나 1 획득.
<color=#FF4500>격앙</color>：이번 턴 모든 아군의 공격력+20%
<color=#40E0D0>진정</color>：모든 아군의 체력을 3 회복합니다.
<color=#FFD700>종장</color>：무작위 일반 아이템을 얻습니다.
<color=#FF00FF>장엄</color>：이번 턴 모든 아군의 방어력+15%
<color=#FF4500>R</color><color=#FF00FF>e</color><color=#1E90FF>m</color><color=#00FFFF>i</color><color=#FFD700>x</color>：다른 효과들을 무작위 순서로 유발합니다.",,,"释放<color=#00FF7F>乐谱</color>技能时,消耗一层并触发以下""残响""效果的随机一种.
<color=#FF8C00>噪音</color>：所有人被眩晕(115%)。
<color=#1E90FF>清醒</color>：解除所有调查员的各一个干扰减益,若未解除,回复1点法力
<color=#FF4500>激昂</color>：本回合所有人攻击力+20%,施加时每种增益再+1%.
<color=#40E0D0>舒缓</color>：超额回复所有调查员3点体力。
<color=#FFD700>谢场</color>：随机打赏普通道具.
<color=#FF00FF>肃穆</color>：本回合所有人防御+15%,施加时每层增益再+2%.
<color=#FF4500>R</color><color=#FF00FF>e</color><color=#1E90FF>m</color><color=#00FFFF>i</color><color=#FFD700>x</color>：以随机顺序触发其它效果.",
Buff/B_Yueq_P_Name,Text,,권능,,,充能,
Buff/B_Yueq_P_T0_Description,Text,,"행동불가.
자신의 스킬을 버리면 풀립니다.",,,"无法行动
丢弃自己的技能时解除.",
Buff/B_Yueq_P_T0_Name,Text,,현기증,,,眩晕,
Buff/B_Yueq_P_T1_Description,Text,,턴 종료시 해제,,,回合结束时解除,
Buff/B_Yueq_P_T1_Name,Text,,격정,,,激情,
Buff/B_Yueq_P_T2_Description,Text,,턴 종료시 해제,,,回合结束时解除,
Buff/B_Yueq_P_T2_Name,Text,,숙연,,,肃穆,
Buff/B_Yueq_Protect_Name,Text,,,,,保护罩,
Buff/B_Yueq_R0_Description,Text,,"잔향이 유발되거나 <color=#00FF7F>악보</color>스킬에 피격 시, 지속시간이 1턴 감소합니다.
이 효과가 제거되면 90의 피해를 입습니다.
와해의 지속시간이 2턴씩 감소할 때마다 ""받는데미지 5%증가"" 및 ""방어력 5%감소""디버프를 받습니다.
다시 와해가 적용되면 즉시 90의 피해를 입습니다.",,,"触发残响或受到<color=#00FF7F>乐谱</color>技能攻击时,持续时间减少1回合。
持续时间每减少2,受到伤害+5%,防御-5%。
解除时,受到&a点伤害.
再次施加时立刻受到&a点伤害,令伤害和效果增强.",
Buff/B_Yueq_R0_Name,Text,,와해,,,瓦解,
Buff/B_Yueq_R1_Description,Text,,"매 턴이 시작되면 변조합니다.
권능을 얻으면, '제외'가 부여된 무작위 <color=#00FF7F> 악보</color>스킬(10%확률로 희귀 스킬 생성)이 생성되며, 이번 라운드 비용이 1 감소 합니다.",,,"每回合开始时,进行1次变调(除<color=#FF4500>R</color><color=#FF00FF>e</color><color=#1E90FF>m</color><color=#00FFFF>i</color><color=#FFD700>x</color>)
获得充能时,随机生成一个带放逐的<color=#00FF7F>乐谱</color>技能(10%概率生成稀有技能),且本回合令此技能费用-1.",
Buff/B_Yueq_R1_Name,Text,,잔향 회귀,,,残响回收,
Buff/B_Yueq_eq0_Description,Text,,"매 턴 종료 시, 체력을 &a만큼 회복하며, 이 수치는 80%감소합니다.",,,"每回合结束时回复&a点生命,并且衰减80%",
Buff/B_Yueq_eq0_Name,Text,,여운(약),,,余音(弱),
Buff/B_Yueq_r2_Description,Text,,지속시간 동안 패에 추가된 모든 스킬의 공명 효과가 활성화됩니다.,,,持续期间所有加入手牌的技能的共鸣特效均变为可用,
Buff/B_Yueq_r2_Name,Text,,도는 내 손에 있으니,,,道在我手,
Buff/Boss_Yueq_Allstart_Description,Text,,,,,,
Buff/Boss_Yueq_Allstart_Name,Text,,,,,规划,
Buff/Boss_Yueq_P_P1_Description,Text,,,,,"每回合开始时,回复记录数值一半的体力,然后清空记录.
受到的伤害会被记录.
当失真越祺的体力首次低于45%时,回复等同于记录的体力,然后失去此增益
当前:
<Hard>:不会失去此增益.",
Buff/Boss_Yueq_P_P1_Name,Text,,,,,混沌初生,
Buff/Boss_Yueq_P_T_Description,Text,,,,,"只能交替使用不同费用的手牌(不计算过载);
每回合生成两个随机的数字,这对数字会作为回合结束时检索交替技能费用组合的标准,每当调查员未能达成,获得1层""掌声(伪)""增益",
Buff/Boss_Yueq_P_T_Name,Text,,,,,失真,
Buff/Boss_Yueq_P_ZS_Description,Text,,,,,"每次获得此效果时的加成等同于当前层数.
会增强部分行动.",
Buff/Boss_Yueq_P_ZS_Name,Text,,,,,掌声(伪),
Character/YueQ_CampSelectWord,Text,,도움이 필요하다면 나에게 맡겨줘!,,,"需要援助的话,就交给我吧！",
Character/YueQ_PassiveDes,Text,,"비용이 0보다 큰 다른 아군의 스킬을 3회 사용 시, 1중첩을 얻습니다.
(중첩 상한 2, 상한 도달 후 중첩을 획득하지 않습니다.)

전투 시작 시, 1회 중첩됩니다.

<color=#00FF7F>악보</color> 사용 시, 중첩 1개를 소모하여 무작위 효과를 유발합니다.
매 턴 마다 효과가 유발 된 후, 그 턴은 다시 유발되지 않습니다.
(<color=#FF4500>R</color><color=#FF00FF>e</color><color=#1E90FF>m</color><color=#00FFFF>i</color><color=#FFD700>x</color> 및 변조제외).",,,"使用其它队员的费用大于0的技能3次后，获得1次充能，充能上限为2（达到上限后不会再获得充能）。
战斗开始时获得1次充能。
充能在释放<color=#00FF7F>乐谱</color>技能时消耗一层并触发一个随机效果.
每回合充能触发过的效果后本回合不会再触发(<color=#FF4500>R</color><color=#FF00FF>e</color><color=#1E90FF>m</color><color=#00FFFF>i</color><color=#FFD700>x</color>或变调除外).",
Character/YueQ_PassiveName,Text,,반향,,,残响,
Character/YueQ_SelectInfo,Text,,"갑자기 사라진 사무청을 찾아 방주로 찾아온 수수께끼의 선인.
조사팀이 그녀를 발견 했을때, 그녀는 여러 괴물들을 훈련시키고 있었습니다.
월기는 방주에서 모슈 및 자신의 지인들의 합류를 기다리고 있습니다.

그녀는 사무청 최고의 음악가로, 사람들을 즐겁게 하는 데 능숙합니다.
그녀의 다양한 소리는 아군에게 기회를 만들어 주고 도움을 줄 수 있습니다.",,,"追随突然消失的办事厅来到方舟的谜之仙人,调查团发现她时,她正在军训诸多怪物.来到方舟后与莫舒等人汇合.

越祺是办事厅的音之道主,擅长以乐取人,能够利用各种声音为我方创造机会和提供援助.",
Character/YueQ_Text_Battle_AllyND_0,Text,,음.. 이제 필요한 기술이 뭘까...,,,让我找找....现在最适合的技艺...,
Character/YueQ_Text_Battle_Cri_0,Text,,완벽한 비트!,,,完美的节拍!,
Character/YueQ_Text_Battle_Healed_0,Text,,"오, 이게 이 세계의 치유법이구나!",,,"哦哦,原来这就是这个世界的治疗术法!",
Character/YueQ_Text_Battle_Idle_0,Text,,네 속마음 조차 내 권능앞에선 투명하게 보인다구?,,,即便是心声也没法逃过我的权柄哦?,
Character/YueQ_Text_Battle_Idle_1,Text,,"루시의 마음 속, 그리움을 들었어.",,,"我听到了,露西心中的渴望",
Character/YueQ_Text_Battle_Kill_0,Text,,나에게서 떨어져!,,,离我远点!,
Character/YueQ_Text_Battle_Kill_1,Text,,노래로도 사람을 죽일수 있다구~,,,女人唱歌总得有人死~,
Character/YueQ_Text_Battle_ND_0,Text,,윽.. 화신체라고 해도 방심은 금물인데..,,,"呜...就算我只是个化身,也不能太大意了呢..",
Character/YueQ_Text_Battle_ND_1,Text,,이대로 가다간 조사는 커녕 다 죽겠어..,,,再这样下去调查可不好进行了...,
Character/YueQ_Text_Battle_Start_0,Text,,"하나, 둘. 불경한 녀석들이 등장했는걸",,,"一个个出现了呢,这些不听话的家伙",
Character/YueQ_Text_Field_GetItem_0,Text,,쓸만한 보물이 있으려나?,,,有什么好用的宝物吗?,
Character/YueQ_Text_Field_Idle_0,Text,,이 곳에는 불길한 기운이 느껴지지 않는걸....,,,这片原野没有令人不安的气息....,
Character/YueQ_Text_Field_Idle_1,Text,,무너진 사무실의 잔해를 꼭 찾았으면 좋겠는데... 이젠 머물곳이 없어,,,真希望能找到坠落的办事厅遗址啊....现在无家可归了,
Character/YueQ_Text_Field_Potion_P_0,Text,,"이번엔 맛이 꽤 괜찮은걸, 돌아가면 보완해봐야겠어.",,,"味道还不错,完事回去试着炼制一下",
Character/YueQ_Text_MasterTarget,Text,,"화신체의 목숨을 걸고, 절대 네녀석이 루시에게 닿지 못하게 하겠어!",,,"堵上化身的性命,我不会让你碰到露西的！",
Character/YueQ_Text_PharosLeader_0,Text,,.....예상치 못한 잡음이 생겼네요. .,,,.....出现了意想不到的杂音呢..,
Character/YueQ_Text_PharosLeader_1,Text,,"네녀석이 내 화신체를 조종할수 있을 것이라고는 상상도 못했는데, 모두 조심해.",,,".....没想到居然能控制我的化身,大家都小心",
Character/YueQ_Text_PharosLeader_2,Text,,.... 노래를 방해하는 사람들의 최후를 본 적 있니?,,,.....扰乱演唱的人的下场都看到了?,
Character/YueQ_Text_Witch_0,Text,,"으응, 아니야! 그냥 내가 할게.",,,没，没事的！就让我来吧。,
Character/YueQ_Text_Witch_1,Text,,후우.. 상황이 점점 안좋아지는걸....,,,呜呜，局势渐渐变得不妙了呢……,
Character/YueQ_name,Text,,월기,,,越祺,
Character_Skin/YueQskin_SkinDesc,Text,,월기가 Tiandao Office에서 일할 때 입는 옷,,,"越祺在天道办事厅工作时的穿着
*更换被动且使掌声效果发生变化",
Character_Skin/YueQskin_SkinName,Text,,언어,,,言语,
Enemy/Boss_Shizhen_EnemyStory,Text,,,,,"从无边黑雾中诞生的未知生物,受当前道主影响在常人面前显现为越祺的姿态,但其内在实则为扭曲的黑暗.

遇到了通知我们就好----莫舒
你在干嘛呢----越祺",
Enemy/Boss_Shizhen_SubName,Text,,,,,"""失真""",
Enemy/Boss_Shizhen_name,Text,,,,,"""失真""",
Item_Consume/Item_Yueq_0_Description,Text,,선택한 아군의 스킬에 두가지 특정 강화중 하나를 부여할 수 있다.,,,从两个特定强化中选择一个为目标友军的技能赋予,
Item_Consume/Item_Yueq_0_name,Text,,CD,,,CD,
Item_Equip/E_Yueq_0_Description,Text,,"전투 시작 시 덱에 있는 자신의 일부 스킬에 '교향곡' 효과를 부여합니다.
교향곡 : 아군을 대상으로 한 치유 스킬로 치유 시, 매 라운드 종료 시 치유량의 30%만큼 체력을 회복합니다. (매 라운드마다 80%씩 감소) 
적에게 향하는 데미지 스킬이 증가합니다. 최근 대상에 대한 피해량은 115%로 적용됩니다.",,,"战斗开始时,给予牌库中自身部分技能""交响""效果.
自身的技能进入手牌时同样添加.
交响:指向友军的治疗技能为其添加30%治疗量的余音(回合结束回复体力并衰减80%);指向敌人的伤害技能对行动最晚的目标伤害提升至115%.",
Item_Equip/E_Yueq_0_name,Text,,"""연주""",,,"""演奏""",
Item_Equip/E_Yueq_1_Description,Text,,치료 후 체력이 최대치가 아니라면 대상에게 남은 부상치50%의 메아리장벽을 적용합니다.,,,"治疗后若未超过体力极限,为受治疗的目标施加其剩余极限50%的回声屏障及等量的余音..",
Item_Equip/E_Yueq_1_name,Text,,"""사분""",,,"""四分""",
Item_Equip/E_Yueq_SP_Description,Text,,,,,"投影:每回合开始时,从3个装备中选择1个并变为选择的装备,然后触发其战斗开始及回合开始时的效果,战斗结束后复原.
器品:不会被诅咒.

---<color=#919191>它似乎不会轻易认可你...</color>",
Item_Equip/E_Yueq_SP_name,Text,,,,,心铮,
Item_Passive/Pi_Yueq_0_Description,Text,,아군이 피해를 입으면 부상도의 절반에 해당하는 체력이 회복됩니다. 턴당 1회.,,,"调查员受到伤害时,若有体力极限,在本次伤害后回复相当于一半极限的体力并获得相当于一半极限的回声护盾.
每回合限一次.",
Item_Passive/Pi_Yueq_0_name,Text,,"""금성""",,,"""今声""",
Item_Passive/Pi_Yueq_1_Description,Text,,"아군이 방해효과를 받은 후 해제되면 6의 보호막을 얻습니다(1턴 지속).
적의 방해효과가 제거되면 아군의 디버프 중 하나가 제거됩니다.
이 효과는 턴당 최대 1회만 발동합니다.",,,"我方受到干扰减益时,获得6点保护罩;
敌方的干扰减益完全解除时,解除随机1名调查员的所有减益,此效果一回合最多触发一次.",
Item_Passive/Pi_Yueq_1_name,Text,,찢겨진 포스터,,,破碎海报,
SimpleCampDialogue/CampDial_YueQ_Azar_Dialogues_0,Text,,"[A]기로 검을 제어하는 기술을 가지고 있다던데, 너는 검사인거지?",,,"[A]听说你有一手以气御剑的招数,你是剑修吗",
SimpleCampDialogue/CampDial_YueQ_Azar_Dialogues_1,Text,,[B]....무슨 말씀을 하시는지 잘 모르겠습니다.,,,[B]....不是很明白你的说法,
SimpleCampDialogue/CampDial_YueQ_Blue_Dialogues_0,Text,,[A]부드러운 달빛에 사르르 잠들어 버릴 것 같아,,,"[A]真是柔和的月光,让人想睡觉",
SimpleCampDialogue/CampDial_YueQ_Blue_Dialogues_1,Text,,[B]네? 그냥 월기씨가 자고 싶었을 뿐인 것 같아요. ..,,,[B]欸?我想这只是越祺小姐你想睡觉了吧...,
SimpleCampDialogue/CampDial_YueQ_Charon_Dialogues_0,Text,,[A]카론씨의 흑마법은 인상적이네요.,,,[A]卡伦小姐的黑魔法让人印象深刻呢,
SimpleCampDialogue/CampDial_YueQ_Charon_Dialogues_1,Text,,"[B]흥흥, 너는 안목이 있구나, 프리스트녀석과는 달라!",,,"[B]哼哼,你很有眼光,不像普瑞斯特那家伙!",
SimpleCampDialogue/CampDial_YueQ_Huz_Dialogues_0,Text,,[A]왠지 다른곳에서 너를 본적 있는거 같아! 버튜버였던가?,,,"[A]总感觉好像在别的地方看到过你,好像是个什么虚拟主播",
SimpleCampDialogue/CampDial_YueQ_Huz_Dialogues_1,Text,,[B]왜 다들 하나같이 알아들을 수 없는 말만 하는 거지!,,,[B]怎么一个个老是说些让人听不明白的话啊!,
SimpleCampDialogue/CampDial_YueQ_Ilya_Dialogues_0,Text,,[B]당신은 왜 가끔씩 무기를 드시는 건가요?,,,[B]为什么你有时候会拿武器啊?,
SimpleCampDialogue/CampDial_YueQ_Ilya_Dialogues_1,Text,,[A]검무는 아이돌의 필수과목이니까?,,,[A]剑舞之类的也是爱豆的必修课哦?,
SimpleCampDialogue/CampDial_YueQ_Ilya_Dialogues_2,Text,,[B]......저는 정말 약합니다.,,,[B]......我果然很弱啊,
SimpleCampDialogue/CampDial_YueQ_Ilya_Dialogues_3,Text,,[A]나도 무기 사용법은 잘 몰라!,,,[A]我确实不会用武器哦?,
SimpleCampDialogue/CampDial_YueQ_Iron_Dialogues_0,Text,,"[A](갑옷을 두드리며) 오오, 좋은 갑옷이네.",,,"[A](敲了敲盔甲)哦哦,是很不错的盔甲呢",
SimpleCampDialogue/CampDial_YueQ_Iron_Dialogues_1,Text,,"[B]물론, 내가 바로 조사단의 방패인걸!",,,"[B]那当然,我可是调查团之盾！",
SimpleCampDialogue/CampDial_YueQ_Joey_Dialogues_0,Text,,[A]이 물약 달고 맛있어서 음료수로 딱이야！,,,[A]这药水拿来当饮料真不错！,
SimpleCampDialogue/CampDial_YueQ_Joey_Dialogues_1,Text,,[B]체질이 특이하다고 내 물약을 낭비하지 마!,,,[B]别占着体质特殊就浪费我的药水啊!,
SimpleCampDialogue/CampDial_YueQ_Joey_Dialogues_2,Text,,"[A]따악 한 병, 마지막으로 한병만 더!",,,"[A]就一瓶,最后一瓶!",
SimpleCampDialogue/CampDial_YueQ_Johan_Dialogues_0,Text,,[B]일그러진 땅에 잠시 머무르셨다고 들었는데 엘리스를 만난 적이 있습니까?,,,"[B]听说你之前在扭曲之地待过一段时间,有遇到过爱丽丝吗?",
SimpleCampDialogue/CampDial_YueQ_Johan_Dialogues_1,Text,,"[A]내 생각엔, 이 곳에는 몬스터만 가득한걸",,,"[A]我印象里的话,这地方似乎只有怪物的样子",
SimpleCampDialogue/CampDial_YueQ_Johan_Dialogues_2,Text,,[B].....당신이 만나보지 못했던 것 뿐일지도,,,[B].....一定是你没遇到,
SimpleCampDialogue/CampDial_YueQ_Johan_Dialogues_3,Text,,[A]그렇다고 해둘게.,,,[A]这么说倒也没错吧,
SimpleCampDialogue/CampDial_YueQ_Lian_Dialogues_0,Text,,[B]보호막을 펼쳐두고선 방심하는 네 모습을 볼때마다 손에서 땀이나.,,,[B]每次看到你展开一层光盾就不理会攻击都捏把汗,
SimpleCampDialogue/CampDial_YueQ_Lian_Dialogues_1,Text,,"[A]걱정 마, 내 능력은 내가 가장 잘아는걸.",,,"[A]不用担心啦,我对我的能力还是很有自信的",
SimpleCampDialogue/CampDial_YueQ_Miss_Dialogues_0,Text,,"[B]오오, 이런 복장은 정말 보기드문 방식인걸.",,,"[B]哦哦,这身装扮在我们这还真是少见",
SimpleCampDialogue/CampDial_YueQ_Miss_Dialogues_1,Text,,"[A]흐흥, 이건 내가 제일 마음에 들어하는 옷이라구.",,,"[A]哼哼,这可是我得意的决胜服",
SimpleCampDialogue/CampDial_YueQ_Narhan_Dialogues_0,Text,,"[B]당신도 마음의 소리를 들을 수 있다고 들었는데, 왜 당신은 그들에게 미움을 받지 않습니까?",,,"[B]听说你也能听到心声,为什么你没有被他们讨厌呢?",
SimpleCampDialogue/CampDial_YueQ_Narhan_Dialogues_1,Text,,[A]내가 먼저 다른사람들의 마음 속을 들여다보지 않으니까.,,,[A]大概是因为我不会主动去探究他们的内心吧,
SimpleCampDialogue/CampDial_YueQ_Pheonix_Dialogues_0,Text,,[B]바깥에서 불로불사였다는게 진짜 사실이야?,,,[B]你是说你在外面真的已经长生不死了?,
SimpleCampDialogue/CampDial_YueQ_Pheonix_Dialogues_1,Text,,"[A]응, 하늘과 같이 살아가는것이 선인이니까.",,,"[A]是的哦,与天同寿说的就是我这类仙人",
SimpleCampDialogue/CampDial_YueQ_Priest_Dialogues_0,Text,,[B]당신은 믿음을 가지고 계시나요?,,,[B]你有信仰吗?,
SimpleCampDialogue/CampDial_YueQ_Priest_Dialogues_1,Text,,[A]나는 내가 믿는 것보다 다른사람이 나를 믿는게 더 익숙할지도 몰라..,,,"[A]比起信仰其他人,我可能更习惯被其他人信仰呢...",
SimpleCampDialogue/CampDial_YueQ_Red_Dialogues_0,Text,,[A]너와 셀레나는 마치 한몸 같네..,,,"[A]你和赛琳娜小姐之间的联系很紧密呢,就像是一个人....",
SimpleCampDialogue/CampDial_YueQ_Red_Dialogues_1,Text,,[B]셀레나와 나는 해와 달같은 사이니까.,,,[B]虽然我和赛琳娜就像太阳和月亮那般,
SimpleCampDialogue/CampDial_YueQ_Red_Dialogues_2,Text,,[B]하지만 셀레나와 나는 외모 이외에도 다른게 많다고 생각해.,,,[B]不过我想除了外貌我和赛琳娜的差别还是很大的,
SimpleCampDialogue/CampDial_YueQ_SilverStein_Dialogues_0,Text,,[A]실버스틴씨의 재장전소리는 뭔가 안정감을 주네요.,,,[A]西尔弗斯坦先生换弹的声音令人感到安心呢,
SimpleCampDialogue/CampDial_YueQ_SilverStein_Dialogues_1,Text,,[B]그럴땐 전투에 좀 집중하자.,,,[B]那种时候还是专心战斗吧,
SimpleCampDialogue/CampDial_YueQ_Sizz_Dialogues_0,Text,,"[B]월기씨, 이브의 진심이 들리시나요?",,,"[B]越祺小姐,你能听见伊芙的心声吗?",
SimpleCampDialogue/CampDial_YueQ_Sizz_Dialogues_1,Text,,[A]이 아이는 내게 속마음을 들키는걸 싫어하는 것 같지만..음.. 이아이는 너를 여전히 무척이나 좋아하는걸,,,"[A]它好像不是很希望我来倾听呢,不过我想它对你还是很信赖的",
SimpleCampDialogue/CampDial_YueQ_Sizz_Dialogues_2,Text,,[B]정말요? 감사합니다！,,,[B]真的吗?谢谢！,
SimpleCampDialogue/CampDial_YueQ_Trisha_Dialogues_0,Text,,"[B]말하시려다 멈추신거 같은데, 무슨 일이신가요?",,,"[B]我看你欲言又止的样子,怎么了吗?",
SimpleCampDialogue/CampDial_YueQ_Trisha_Dialogues_1,Text,,[A]...뒤에서 너를 비난하는 소리가 희미하게 들려...,,,[A]...我隔着老远都听得到有人在背地里指摘你..,
SimpleCampDialogue/CampDial_YueQ_Trisha_Dialogues_2,Text,,[B]...아마 파로스 교단 놈들일 겁니다.,,,[B]...应该是法洛斯教团的那些混蛋吧,
Skill/S_Yueq_0_Description,Text,,,,,,
Skill/S_Yueq_0_Name,Text,,반복재생,,,循环播放,
Skill/S_Yueq_1_Description,Text,,"<color=#00FF7F>악보</color>
대상의 체력이 0이 아닐경우 '푸른 메아리'가 부여됩니다.
공명*<color=#FF00FF>장엄</color>:치유력 &a 증가
변조*<color=#40E0D0>진정</color>",,,"<color=#00FF7F>乐谱</color>
如果目标是输出职业，额外给予一层增益
共鸣*<color=#FF4500>激昂</color>:抽取一个目标的技能.
变调*<color=#FF4500>激昂</color>",
Skill/S_Yueq_1_Name,Text,,고「전진(战阵)」,,,鼓·战阵,
Skill/S_Yueq_2_Description,Text,,"<color=#00FF7F>악보</color>
푸른 메아리는 대상의 체력이 0이 아닌 경우에만 부여됩니다.
공명*<color=#FF00FF>장엄</color>:치유량 &a 증가
변조*<color=#40E0D0>진정</color>",,,"<color=#00FF7F>乐谱</color>
目标体力极限不为0时才给予苍之回响
共鸣*<color=#FF00FF>肃穆</color>:治疗量增加&a点
变调*<color=#40E0D0>舒缓</color>",
Skill/S_Yueq_2_Name,Text,,금 「표묘천(飘渺天)」,,,琴·飘渺天,
