Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Inaba_Rare11_0_Name,Text,,,,,仙香玉兔？,
Buff/B_Inaba_Rare11_Description,Text,,,,,,
Buff/B_Inaba_Rare11_Name,Text,,,,,国士无双？,
Buff/B_Inaba_SE_C2_Description,Text,,,,,受到的追加攻击伤害+100%。,
Buff/B_Inaba_SE_C2_Name,Text,,,,,因幡/协运,
Character/Inaba_CampSelectWord,Text,,,,,呀吼！想跟咱作笔交易吗？绝对没有空的！,
Character/Inaba_PassiveDes,Text,,,,,"<b>让人幸运程度的能力</b> - 战斗结束时，额外获得0~200金币。

<b><color=#FFD700>帝的豪华奖池</color></b> - 帝的部分技能会从豪华奖池中随机生成效果（所有伤害皆视为追加攻击）。",
Character/Inaba_PassiveName,Text,,,,,地上的兔子,
Character/Inaba_SelectInfo,Text,,,,,"因幡帝是擅长制造各种麻烦的输出型角色。

帝擅长对敌人施加各种各样的弱化减益，从各种方面来削弱对手，让对手苦不堪言，而她自己也能从多样的弱化减益中获益。

除此之外，帝自己偷偷拥有着一个宝库，她能从宝库中选出各种各样的东西来打击对手！……或是队友？",
Character/Inaba_Text_MasterTarget,Text,,,,,不行，咱可不想死在这里……,
Character/Inaba_name,Text,,,,,因幡帝,
Item_Passive/R_Inaba_0_Description,Text,,,,,每拥有100金币，追加攻击/反击的伤害+1%。,
Item_Passive/R_Inaba_0_name,Text,,,,,白兔的四叶草,
SimpleCampDialogue/CampDial_Inaba_Cirno_Dialogues_0,Text,,,,,[A]呀呀，琪露诺，可是好久不见！,
SimpleCampDialogue/CampDial_Inaba_Cirno_Dialogues_1,Text,,,,,[B]因幡？今天的伙伴是你吗？,
SimpleCampDialogue/CampDial_Inaba_Cirno_Dialogues_2,Text,,,,,[A]嘿嘿，能跟勇者作伴，咱的前途无量呀！,
SimpleCampDialogue/CampDial_Inaba_Cirno_Dialogues_3,Text,,,,,[B]哼哼，那还用说？,
SimpleCampDialogue/CampDial_Inaba_Daiyousei_Dialogues_0,Text,,,,,[A]大妖精，托你的福，上次的花环在人间之里很有人气，咱也大赚了一笔呢！,
SimpleCampDialogue/CampDial_Inaba_Daiyousei_Dialogues_1,Text,,,,,[B]嘿嘿，如果能让大家开心就好了。,
SimpleCampDialogue/CampDial_Inaba_Daiyousei_Dialogues_2,Text,,,,,[A]大家也很开心，你也很开心，咱的钱包也很开心！,
SimpleCampDialogue/CampDial_Inaba_Daiyousei_Dialogues_3,Text,,,,,[A]可谓是三赢呢！,
SimpleCampDialogue/CampDial_Inaba_Eirin_Dialogues_0,Text,,,,,[B]帝，过来，把手伸出来。我给你涂药。,
SimpleCampDialogue/CampDial_Inaba_Eirin_Dialogues_1,Text,,,,,[A]永琳大人，不管干什么都逃不过您的眼睛呢。,
SimpleCampDialogue/CampDial_Inaba_Eirin_Dialogues_2,Text,,,,,[B]欸欸，要是你在我看不见的地方受伤的话可就苦恼了。,
SimpleCampDialogue/CampDial_Inaba_Eirin_Dialogues_3,Text,,,,,[B]所以我必须时刻关注着你们呀。,
SimpleCampDialogue/CampDial_Inaba_FlandreScarlet_Dialogues_0,Text,,,,,[A]芙兰芙兰，我给你指方向，你尽管揍过去就行啦！,
SimpleCampDialogue/CampDial_Inaba_FlandreScarlet_Dialogues_1,Text,,,,,[B]真的吗？要小心不要被芙兰伤到啰！,
SimpleCampDialogue/CampDial_Inaba_FlandreScarlet_Dialogues_2,Text,,,,,[A]放心，咱可是最懂明哲保身的！,
SimpleCampDialogue/CampDial_Inaba_HouraisanKaguya_Dialogues_0,Text,,,,,[A]公主大人，就用咱搜刮来的这些金币升级您的「永夜归返」吧！,
SimpleCampDialogue/CampDial_Inaba_HouraisanKaguya_Dialogues_1,Text,,,,,[B]不行啊，打在「永夜归返」上的强化立马就会消失……,
SimpleCampDialogue/CampDial_Inaba_HouraisanKaguya_Dialogues_2,Text,,,,,[B]笨蛋程序员！连这么简单的功能都写不好吗！,
SimpleCampDialogue/CampDial_Inaba_HouraisanKaguya_Dialogues_3,Text,,,,,[A]（呀……公主又开始说胡话了……咱还是趁早溜了吧……）,
SimpleCampDialogue/CampDial_Inaba_IzayoiSakuya_Dialogues_0,Text,,,,,[A]同为仆从，和咱好好相处吧！飞刀用完的话，可以从咱这里买哟！,
SimpleCampDialogue/CampDial_Inaba_IzayoiSakuya_Dialogues_1,Text,,,,,[B]真是精明啊，因幡帝。不过这样倒也不坏。,
SimpleCampDialogue/CampDial_Inaba_IzayoiSakuya_Dialogues_2,Text,,,,,[A]嘿嘿，咱可是最懂互利互惠的道理啦！,
SimpleCampDialogue/CampDial_Inaba_Mokou_Dialogues_0,Text,,,,,[A]呀，大姐头，今天又惹上什么麻烦了？,
SimpleCampDialogue/CampDial_Inaba_Mokou_Dialogues_1,Text,,,,,[B]因幡的兔子？你怎么也在这里？,
SimpleCampDialogue/CampDial_Inaba_Mokou_Dialogues_2,Text,,,,,[A]哼哼，正所谓有麻烦的地方就有钱赚，咱可是为利而来！,
SimpleCampDialogue/CampDial_Inaba_Reisen_Dialogues_0,Text,,,,,[A]铃仙大人！你在前面射击，我在后面援护你！,
SimpleCampDialogue/CampDial_Inaba_Reisen_Dialogues_1,Text,,,,,[B]只要你别把炸弹丢到我头上就好……,
SimpleCampDialogue/CampDial_Inaba_RemiliaScarlet_Dialogues_0,Text,,,,,[A]红魔馆的大小姐，战斗的时候就请您多多保护咱啦！,
SimpleCampDialogue/CampDial_Inaba_RemiliaScarlet_Dialogues_1,Text,,,,,[B]放心，保护弱小者是我们贵族的使命。,
SimpleCampDialogue/CampDial_Inaba_RemiliaScarlet_Dialogues_2,Text,,,,,[A]交易达成！那咱可就安心躲在后面放冷箭啦？,
SimpleCampDialogue/CampDial_Inaba_RemiliaScarlet_Dialogues_3,Text,,,,,[B]可别在我看不见的地方被打了哟。,
SimpleCampDialogue/CampDial_Inaba_SatsukiRin_Dialogues_0,Text,,,,,[A]麒麟小姐！有兴趣跟咱做交易吗？咱这里可是什么都有哦……,
SimpleCampDialogue/CampDial_Inaba_SatsukiRin_Dialogues_1,Text,,,,,[B]呵呵，因幡的兔子，嘴上总是三句不离交易呢。,
SimpleCampDialogue/CampDial_Inaba_SatsukiRin_Dialogues_2,Text,,,,,[B]但是，我身无分文。你想从我这里获得什么呢？,
SimpleCampDialogue/CampDial_Inaba_SatsukiRin_Dialogues_3,Text,,,,,[A]那还用说吗，自然是……连永琳也不知道的，永生之法。,
SimpleCampDialogue/CampDial_Inaba_TouhouAlice_Dialogues_0,Text,,,,,[A]爱丽丝，有没有兴趣跟咱合作，经营人偶销售……,
SimpleCampDialogue/CampDial_Inaba_TouhouAlice_Dialogues_1,Text,,,,,[B]免谈。,
SimpleCampDialogue/CampDial_Inaba_TouhouAlice_Dialogues_2,Text,,,,,[A]欸？不要那么快拒绝啦，咱可是……,
SimpleCampDialogue/CampDial_Inaba_TouhouAlice_Dialogues_3,Text,,,,,[B]我说了免谈。,
SimpleCampDialogue/CampDial_Inaba_Youmu_Dialogues_0,Text,,,,,[A]妖梦，修理刀具的材料带够了吗？,
SimpleCampDialogue/CampDial_Inaba_Youmu_Dialogues_1,Text,,,,,[B]咦耶……你这么一说……,
SimpleCampDialogue/CampDial_Inaba_Youmu_Dialogues_2,Text,,,,,[A]放心！咱这里可是应有尽有！现在购买还有限时优惠哟！,
SimpleCampDialogue/CampDial_Inaba_Youmu_Dialogues_3,Text,,,,,[B]我的磨刀石不会是被你偷走了吧……,
Skill/S_Inaba_0_0_Name,Text,,,,,高速的白影,
Skill/S_Inaba_0_Description,Text,,,,,如果目标身上有2个以上弱化减益，额外追加攻击2次，每次造成&a(30%)伤害。,
Skill/S_Inaba_0_Name,Text,,,,,速符「高速的白影」,
Skill/S_Inaba_1_Description,Text,,,,,改变目标的嘲讽状态。,
Skill/S_Inaba_1_Name,Text,,,,,瞬符「瞬间的闪光」,
Skill/S_Inaba_2_Description,Text,,,,,从<color=#FFD700>帝的豪华奖池</color>中随机触发1个效果。,
Skill/S_Inaba_2_Name,Text,,,,,兔符「因幡的白兔」,
Skill/S_Inaba_3_Description,Text,,,,,如果目标身上有2个以上弱化减益，同时攻击其他随机敌人。,
Skill/S_Inaba_3_Name,Text,,,,,兔符「兔子大开花！」,
Skill/S_Inaba_4_Description,Text,,,,,如果目标身上有2个以上弱化减益，从<color=#FFD700>帝的豪华奖池</color>中随机触发2个效果。,
Skill/S_Inaba_4_Name,Text,,,,,「远古的骗术」,
Skill/S_Inaba_5_Description,Text,,,,,"从<color=#FFD700>帝的豪华奖池</color>中随机触发1个效果。
可在本回合内再次使用。",
Skill/S_Inaba_5_Name,Text,,,,,兔符「开运大纹」,
Skill/S_Inaba_6_Description,Text,,,,,这场战斗中仅有一次，目标技能的暴击率+50%，并在释放时从<color=#FFD700>帝的豪华奖池</color>中随机触发1个效果。,
Skill/S_Inaba_6_Name,Text,,,,,幸符「幸运的白色魔法」,
Skill/S_Inaba_7_0_Description,Text,,,,,,
Skill/S_Inaba_7_0_Name,Text,,,,,影符「暗月下的误导」,
Skill/S_Inaba_7_Description,Text,,,,,生成1张[影符「暗月下的误导」]。,
Skill/S_Inaba_7_Name,Text,,,,,影符「暗月下的逃逸」,
Skill/S_Inaba_8_Name,Text,,,,,兔符「幸运的兔足印」,
Skill/S_Inaba_9_0_Name,Text,,,,,救援兔,
Skill/S_Inaba_9_Description,Text,,,,,,
Skill/S_Inaba_9_Name,Text,,,,,兔符「救援兔」,
Skill/S_Inaba_LucyD_Description,Text,,,,,"抽取2个技能。
如果因幡帝存活，从<color=#FFD700>帝的豪华奖池</color>中随机触发1个效果。",
Skill/S_Inaba_LucyD_Name,Text,,,,,幸符「四叶的守护」,
Skill/S_Inaba_P_0_Description,Text,,,,,,
Skill/S_Inaba_P_0_Name,Text,,,,,兔群冲锋,
Skill/S_Inaba_P_1_Description,Text,,,,,恢复体力最低的友军少量体力。,
Skill/S_Inaba_P_1_Name,Text,,,,,年糕,
Skill/S_Inaba_P_2_Description,Text,,,,,,
Skill/S_Inaba_P_2_Name,Text,,,,,小兔叽,
Skill/S_Inaba_P_3_Name,Text,,,,,苦药渣,
Skill/S_Inaba_P_4_Description,Text,,,,,,
Skill/S_Inaba_P_4_Name,Text,,,,,铁锤砸下,
Skill/S_Inaba_P_5_0_Description,Text,,,,,,
Skill/S_Inaba_P_5_0_Name,Text,,,,,炸弹爆炸,
Skill/S_Inaba_P_5_Description,Text,,,,,,
Skill/S_Inaba_P_5_Name,Text,,,,,炸弹？！,
Skill/S_Inaba_P_6_Description,Text,,,,,消除所有友军的过载，获得2法力值。,
Skill/S_Inaba_P_6_Name,Text,,,,,冬日温泉一日游大奖！,
Skill/S_Inaba_Rare10_Description,Text,,,,,从<color=#FFD700>帝的豪华奖池</color>中随机触发5个效果。,
Skill/S_Inaba_Rare10_Name,Text,,,,,「会，会，会出现什么呢？」,
Skill/S_Inaba_Rare11_Description,Text,,,,,<i><color=#696969>帝偷偷学来的制药法，用来和人类或其他妖怪交易，不过效果和永琳制作的正牌药水还差了一点儿；所以她决定把两种药水捆绑销售。</color></i>,
Skill/S_Inaba_Rare11_Name,Text,,,,,因幡「仙香玉兔之药」,
Skill/S_Inaba_Rare12_0_Name,Text,,,,,机械降神,
Skill/S_Inaba_Rare12_Description,Text,,,,,"根据这个回合中发动过的追加攻击/反击的次数，重复释放这个技能。（该技能加入手中后才开始计数）
当前次数：&a",
Skill/S_Inaba_Rare12_Name,Text,,,,,「机械降神」,
SkillExtended/SE_Inaba_6_Des,Text,,,,,释放时从<color=#FFD700>帝的豪华奖池</color>中随机触发1个效果。,
SkillExtended/SE_Inaba_6_Name,Text,,,,,幸运的白色魔法,
SkillExtended/SE_Inaba_C1_Des,Text,,,,,,
SkillExtended/SE_Inaba_C1_EnforceString,Text,,,,,"<sprite name=""비용2""><sprite name=""이상"">",
SkillExtended/SE_Inaba_C1_Name,Text,,,,,从<color=#FFD700>帝的豪华奖池</color>中随机触发1个效果。,
SkillExtended/SE_Inaba_C2_Des,Text,,,,,,
SkillExtended/SE_Inaba_C2_EnforceString,Text,,,,,"<sprite name=""비용1""><sprite name=""이하"">",
SkillExtended/SE_Inaba_C2_Name,Text,,,,,使目标受到的追加攻击伤害+100%，持续1回合。,
SkillExtended/SE_Inaba_Draw_EnforceString,Text,,,,,,
SkillExtended/SE_Inaba_Draw_Name,Text,,,,,<color=#FFD700>帝的豪华奖池</color>,
