Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Skill/S_HolySaber_5_Description,Text,,,,,"生成2个[圣骑士]。
<color=#4876FF>守护5</color> - 使生成的[圣骑士]<color=#FFA500>进化</color>。
<color=#4876FF>守护10</color> - 使生成的[圣骑士]附带无视嘲讽和致命。

<color=#FFA500>进化</color> - 额外造成&a(50%)伤害。",
Skill/S_HolySaber_5_Name,Text,,,,,狐耳圣骑士,
Skill/S_HolySaber_5__Ex_Description,Text,,,,,"生成2个[圣骑士]。
<color=#4876FF>守护5</color> - 使生成的[圣骑士]<color=#FFA500>进化</color>。
<color=#4876FF>守护10</color> - 使生成的[圣骑士]附带无视嘲讽和致命。",
Skill/S_HolySaber_5__Ex_Name,Text,,,,,<color=#FFA500>狐耳圣骑士</color>,
Skill/S_HolySaber_6_Description,Text,,,,,"抽取1个技能。

<color=#FFA500>进化</color> - 额外抽取1个技能。",
Skill/S_HolySaber_6_Name,Text,,,,,导引之钟·叮咚天使,
Skill/S_HolySaber_6__Ex_Description,Text,,,,,抽取2个技能。,
Skill/S_HolySaber_6__Ex_Name,Text,,,,,<color=#FFA500>导引之钟·叮咚天使</color>,
Skill/S_HolySaber_7_Description,Text,,,,,<color=#FFA500>进化</color> - 指定一个敌人，对其造成&a(150%)伤害，并施加<color=#4876FF>守护</color>。,
Skill/S_HolySaber_7_Name,Text,,,,,亚必迭,
Skill/S_HolySaber_7__Ex_Description,Text,,,,,,
Skill/S_HolySaber_7__Ex_Name,Text,,,,,<color=#FFA500>亚必迭</color>,
Skill/S_HolySaber_8_0_Description,Text,,,,,,
Skill/S_HolySaber_8_0_Name,Text,,,,,双炮神罚,
Skill/S_HolySaber_8_Description,Text,,,,,"<i>这个技能被视作带有<color=#4876FF>守护</color>减益的技能。</i>

<color=#FFA500>进化</color> - 额外获得[守护神威]。",
Skill/S_HolySaber_8_Name,Text,,,,,双炮神罚·安维特,
Skill/S_HolySaber_8__Ex_Description,Text,,,,,<i>这个技能被视作带有<color=#4876FF>守护</color>减益的技能。</i>,
Skill/S_HolySaber_8__Ex_Name,Text,,,,,<color=#FFA500>双炮神罚·安维特</color>,
Skill/S_HolySaber_9_Description,Text,,,,,"<color=#FFC125>进化5</color> - 额外施加[开眼者]。
<color=#FFA500>进化</color> - 额外施加[一伐枪]。",
Skill/S_HolySaber_9_Name,Text,,,,,开眼者·乌诺,
Skill/S_HolySaber_9__Ex_Description,Text,,,,,<color=#FFC125>进化5</color> - 额外施加[开眼者]。,
Skill/S_HolySaber_9__Ex_Name,Text,,,,,<color=#FFA500>开眼者·乌诺</color>,
Skill/S_HolySaber_LucyD_Description,Text,,,,,"抽取2个技能。
若圣辉女剑士存活，生成1个持有者为圣辉女剑士的[圣骑士]。

<color=#696969><i>——这世间是泪水，啜泣之海。</i></color>",
Skill/S_HolySaber_LucyD_Name,Text,,,,,悖理盾·杰诺,
Skill/S_HolySaber_P_0_Description,Text,,,,,"使手中所有可<color=#FFA500>进化</color>的技能<color=#FFA500>进化</color>。

<i><color=#FFA500>见识一下吧！这就是真实的我！</color></i>",
Skill/S_HolySaber_P_0_Name,Text,,,,,圣女的号令,
Skill/S_HolySaber_P_Description,Text,,,,,"拥有<color=#FFA500>进化点</color>时才可使用。
消耗1个<color=#FFA500>进化点</color>，使手中一个可<color=#FFA500>进化</color>的技能触发<color=#FFA500>进化</color>效果。",
Skill/S_HolySaber_P_Name,Text,,,,,进化,
Skill/S_HolySaber_Rare_1_0_Name,Text,,,,,尊荣骑士,
Skill/S_HolySaber_Rare_1_Description,Text,,,,,"生成2个[圣骑士]。

<color=#FFA500>进化</color> - 额外获得[防御降临]。",
Skill/S_HolySaber_Rare_1_Name,Text,,,,,尊荣骑士·维尔伯特,
Skill/S_HolySaber_Rare_1__Ex_Description,Text,,,,,生成2个[圣骑士]。,
Skill/S_HolySaber_Rare_1__Ex_Name,Text,,,,,<color=#FFA500>尊荣骑士·维尔伯特</color>,
Skill/S_HolySaber_Rare_2_Description,Text,,,,,<color=#FFA500>进化</color> - 使手中所有可<color=#FFA500>进化</color>的技能<color=#FFA500>进化</color>。,
Skill/S_HolySaber_Rare_2_Name,Text,,,,,神谕的启程·贞德,
Skill/S_HolySaber_Rare_2__Ex_Description,Text,,,,,使手中所有可<color=#FFA500>进化</color>的技能<color=#FFA500>进化</color>。,
Skill/S_HolySaber_Rare_2__Ex_Name,Text,,,,,<color=#FFA500>神谕的启程·贞德</color>,
Skill/S_HolySaber_Rare_3_0_Description,Text,,,,,,
Skill/S_HolySaber_Rare_3_0_Name,Text,,,,,拉的神罚,
Skill/S_HolySaber_Rare_3_Description,Text,,,,,<color=#FFA500>进化</color> - 使当前回合数+2。,
Skill/S_HolySaber_Rare_3_Name,Text,,,,,光辉现世·拉,
Skill/S_HolySaber_Rare_3__Ex_Description,Text,,,,,使当前回合数+2。,
Skill/S_HolySaber_Rare_3__Ex_Name,Text,,,,,<color=#FFA500>光辉现世·拉</color>,
Skill/S_HolySaber_Token_Description,Text,,,,,<color=#FFA500>进化</color> - 额外造成&a(50%)伤害。,
Skill/S_HolySaber_Token_Name,Text,,,,,圣骑士,
Skill/S_HolySaber_Token__Ex_Name,Text,,,,,<color=#FFA500>圣骑士</color>,
Skill/S_Welbert_3__Ex_Description,Text,,,,,,
Skill/S_Welbert_P_0_Name,Text,,,,,英雄的号令,
SkillExtended/SE_HolySaber_Defend_Name,Text,,,,,守护,
SkillExtended/SE_HolySaber_Extend_Des,Text,,,,,,
SkillExtended/SE_HolySaber_Extend_Name,Text,,,,,进化,
SkillExtended/SE_HolySaber_Extended_Name,Text,,,,,已进化,
SkillExtended/SkillExtended_HolySaber_Name,Text,,,,,圣辉女剑士,
SkillKeyword/Keyword_Defend_Desc,Text,,,,,本场战斗中，已使用过带有<color=#4876FF>守护</color>减益的技能的次数大于X次时，可以触发额外效果。,
SkillKeyword/Keyword_Defend_Name,Text,,,,,<color=#4876FF>守护X</color>,
SkillKeyword/Keyword_Extend_Desc,Text,,,,,本场战斗中，已发动的<color=#FFA500>进化</color>的次数大于X次时，可以触发额外效果。,
SkillKeyword/Keyword_Extend_Name,Text,,,,,<color=#FFC125>进化X</color>,
