Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
SimpleCampDialogue/CampDial_YasakaKanano_FlandreScarlet_Dialogues_2,Text,,,,,[B]怎么这样——好狡猾——,
SimpleCampDialogue/CampDial_YasakaKanano_FlandreScarlet_Dialogues_3,Text,,,,,[A]呵呵……反过来说，如果信仰消退的话，神明也会很轻易地死掉。,
SimpleCampDialogue/CampDial_YasakaKanano_HakureiReimu_Dialogues_0,Text,,,,,[B]神奈子，你不是神明吗？而且还是神明里最会打仗的那类吧。,
SimpleCampDialogue/CampDial_YasakaKanano_HakureiReimu_Dialogues_1,Text,,,,,[B]为什么不直接施展神力把这个地方毁了呢？,
SimpleCampDialogue/CampDial_YasakaKanano_HakureiReimu_Dialogues_2,Text,,,,,[A]你啊……是不是忘了我们为什么要来扭曲之地了？,
SimpleCampDialogue/CampDial_YasakaKanano_HouraisanKaguya_Dialogues_0,Text,,,,,[A]趁这个机会，要不要来信仰我试试看？,
SimpleCampDialogue/CampDial_YasakaKanano_HouraisanKaguya_Dialogues_1,Text,,,,,[B]信仰你能让怪物猎人新作早点发售的话我就试试。,
SimpleCampDialogue/CampDial_YasakaKanano_Inaba_Dialogues_0,Text,,,,,[B]哟哟，神明大人！咱今天的业绩也是满满的呢！,
SimpleCampDialogue/CampDial_YasakaKanano_Inaba_Dialogues_1,Text,,,,,[A]唔嗯……虽说妖怪兔的信仰微乎其微，但聚沙成塔，总好过没有。,
SimpleCampDialogue/CampDial_YasakaKanano_Inaba_Dialogues_2,Text,,,,,[B]那、与之相对的？,
SimpleCampDialogue/CampDial_YasakaKanano_Inaba_Dialogues_3,Text,,,,,[A]既然是我的信徒，那我自然会庇护你们的。,
SimpleCampDialogue/CampDial_YasakaKanano_IzayoiSakuya_Dialogues_0,Text,,,,,[A]听说你是人类。和我家的巫女好好相处吧。,
SimpleCampDialogue/CampDial_YasakaKanano_IzayoiSakuya_Dialogues_1,Text,,,,,[B]现人神的人类……我不太明白怎么和拥有这种力量的人类相处。,
SimpleCampDialogue/CampDial_YasakaKanano_IzayoiSakuya_Dialogues_2,Text,,,,,[A]说什么呢。你不也是拥有奇怪的能力。,
SimpleCampDialogue/CampDial_YasakaKanano_KochiyaSanae_Dialogues_0,Text,,,,,[B]有神奈子大人在身边的话，遇到什么怪物都不怕了呢。,
SimpleCampDialogue/CampDial_YasakaKanano_KochiyaSanae_Dialogues_1,Text,,,,,[A]总是依赖我可不好哦？,
SimpleCampDialogue/CampDial_YasakaKanano_KochiyaSanae_Dialogues_2,Text,,,,,[B]我是现人神的风祝诶，不依赖神明的话，那我要做什么啦。,
SimpleCampDialogue/CampDial_YasakaKanano_KochiyaSanae_Dialogues_3,Text,,,,,[A]说的也是呢。,
SimpleCampDialogue/CampDial_YasakaKanano_Mokou_Dialogues_0,Text,,,,,[B]听说你是军神？在我看来不过如此嘛。,
SimpleCampDialogue/CampDial_YasakaKanano_Mokou_Dialogues_1,Text,,,,,[A]军神的本领，在这里可施展不出来呀。,
SimpleCampDialogue/CampDial_YasakaKanano_Reisen_Dialogues_0,Text,,,,,[A]你就没有什么信仰可言吗？,
SimpleCampDialogue/CampDial_YasakaKanano_Reisen_Dialogues_1,Text,,,,,[B]我只是只兔子，有什么好信仰的啊……,
SimpleCampDialogue/CampDial_YasakaKanano_RemiliaScarlet_Dialogues_0,Text,,,,,[B]啊啊，是秋天的神。讨厌秋天。,
SimpleCampDialogue/CampDial_YasakaKanano_RemiliaScarlet_Dialogues_1,Text,,,,,[A]为什么讨厌秋天？,
SimpleCampDialogue/CampDial_YasakaKanano_RemiliaScarlet_Dialogues_2,Text,,,,,[B]到了秋天，花园里的花马上就会谢掉哦。,
SimpleCampDialogue/CampDial_YasakaKanano_RemiliaScarlet_Dialogues_3,Text,,,,,[A]世界上全是花也不太好吧？,
SimpleCampDialogue/CampDial_YasakaKanano_SatsukiRin_Dialogues_0,Text,,,,,[A]噢……幻兽小姐，也就只有在这里能一睹你的芳容了。,
SimpleCampDialogue/CampDial_YasakaKanano_SatsukiRin_Dialogues_1,Text,,,,,[B]神明大人，今后也请您多多关照了。,
SimpleCampDialogue/CampDial_YasakaKanano_Suwako_Dialogues_0,Text,,,,,[B]神奈子！一会要不要去练一练？今天我可不会输哦！,
SimpleCampDialogue/CampDial_YasakaKanano_Suwako_Dialogues_1,Text,,,,,[A]你这家伙，喝醉了吧？你的国家都被我夺走了，还有什么好争的。,
SimpleCampDialogue/CampDial_YasakaKanano_Suwako_Dialogues_2,Text,,,,,[B]啊哈哈，明明单挑输给我，用诡计才夺走国家的人~？,
SimpleCampDialogue/CampDial_YasakaKanano_Suwako_Dialogues_3,Text,,,,,[A]……好，今天一定要把你揍到酒醒为止。,
SimpleCampDialogue/CampDial_YasakaKanano_Youmu_Dialogues_0,Text,,,,,[A]既不是人类也不是幽灵，你到底是什么？,
SimpleCampDialogue/CampDial_YasakaKanano_Youmu_Dialogues_1,Text,,,,,[B]就连神明大人也不知道的事情，我也不是很清楚啦……,
Skill/S_FSL_Common_Description,Text,,,,,"指向敌人时，造成&a(40%)伤害。指向友军时，恢复&b(65%)体力。

<b><color=green>连击2</color></b> - 获得一次性。",
Skill/S_FSL_Common_Name,Text,,,,,风灵,
Skill/S_Kanano_0_Description,Text,,,,,<color=#FFC125>穗收2</color> - 这个技能必定暴击。,
Skill/S_Kanano_0_Name,Text,,,,,神祭「扩展御柱」,
Skill/S_Kanano_10_Description,Text,,,,,<color=#CD5555>饥馑5</color> - 额外施加1层。,
Skill/S_Kanano_10_Name,Text,,,,,天龙「雨之源泉」,
Skill/S_Kanano_1_1_Name,Text,,,,,风雷,
Skill/S_Kanano_1_Description,Text,,,,,<color=#FFC125>穗收5</color> - 造成(100%成功率的)眩晕。,
Skill/S_Kanano_1_Name,Text,,,,,奇祭「目处梃子乱舞」,
Skill/S_Kanano_2_Description,Text,,,,,<color=#CD5555>饥馑10</color> - 这个技能造成伤害的100%连锁治疗自己。,
Skill/S_Kanano_2_Name,Text,,,,,御柱「流星般的御柱」,
Skill/S_Kanano_3_Description,Text,,,,,"生成1个[风灵]。
<color=#CD5555>饥馑10</color> - 生成1个[西风灵]。",
Skill/S_Kanano_3_Name,Text,,,,,御柱「上升御柱」,
Skill/S_Kanano_4_Description,Text,,,,,生成1个[西风灵]。,
Skill/S_Kanano_4_Name,Text,,,,,忘谷「Unremembered Crop」,
Skill/S_Kanano_5_Description,Text,,,,,"获得 &a 防护墙<color=#00E5EE>(自身最大体力值的25%)</color>。

<color=#CD5555>饥馑5</color> - 施加的[庆典之西风]的持续回合数+1。",
Skill/S_Kanano_5_Name,Text,,,,,神谷「Divining Crop」,
Skill/S_Kanano_6_Description,Text,,,,,"抽取1个技能。
当目标体力值不足50%时，将目标体力值变为0点。若目标为Boss，则改为生成3个[西风灵]。

<color=#CD5555>饥馑5</color> - 改为体力值不足100%时才会触发此效果。",
Skill/S_Kanano_6_Name,Text,,,,,贽符「御射山御狩神事」,
Skill/S_Kanano_7_Description,Text,,,,,"<color=#FFC125>穗收3</color> - 回合结束时，若<color=#CD5555>饥馑5</color> - 选择本回合释放过的1个非放逐、非一次性技能，生成其复制；否则抽取1个技能。
<color=#CD5555>饥馑10</color> - 生成1个[西风灵]。",
Skill/S_Kanano_7_Name,Text,,,,,神秘「葛井之清水」,
Skill/S_Kanano_8_Description,Text,,,,,"每次使用手中的技能时，费用降低1点。
生成2个[西风灵]。",
Skill/S_Kanano_8_Name,Text,,,,,神秘「Yamato Torus」,
Skill/S_Kanano_9_Description,Text,,,,,生成1个[风灵]和1个[西风灵]。,
Skill/S_Kanano_9_Name,Text,,,,,天流「天水奇迹」,
Skill/S_Kanano_LucyD_Description,Text,,,,,优先丢弃牌库中目标友军的2个技能。抽取2个技能。,
Skill/S_Kanano_LucyD_Name,Text,,,,,筒粥「神之粥」,
Skill/S_Kanano_P_Description,Text,,,,,<color=#FFC125>穗收1</color> - 恢复1点法力值。,
Skill/S_Kanano_P_Name,Text,,,,,西风灵,
Skill/S_Kanano_Rare_1_Description,Text,,,,,恢复所有法力值。,
Skill/S_Kanano_Rare_1_Name,Text,,,,,「风神之神德」,
Skill/S_Kanano_Rare_2_Description,Text,,,,,从弃牌库中尽可能地将原始费用为0的技能拿回手中。,
Skill/S_Kanano_Rare_2_Name,Text,,,,,「神明的威光」,
Skill/S_Kanano_Rare_3_1_Description,Text,,,,,从放逐牌库中选择1个技能，将其抽到手中。,
Skill/S_Kanano_Rare_3_1_Name,Text,,,,,神符「如水眼之美丽源泉」,
Skill/S_Kanano_Rare_3_2_Description,Text,,,,,,
Skill/S_Kanano_Rare_3_2_Name,Text,,,,,神符「结于杉木之古缘」,
Skill/S_Kanano_Rare_3_3_Description,Text,,,,,"无法指定露西技能和稀有技能。
生成目标技能的复制，直到手牌上限为止。使那些技能附带放逐。",
Skill/S_Kanano_Rare_3_3_Name,Text,,,,,神符「神所踏足之御神渡」,
Skill/S_Kanano_Rare_3_Description,Text,,,,,"选择 - 从三个神符中选择一个生效。
一场战斗中，一个神符只能选择一次。",
Skill/S_Kanano_Rare_3_Name,Text,,,,,「Mountain of Faith」,
SkillExtended/SE_Kanano_C1_Des,Text,,,,,,
SkillExtended/SE_Kanano_C1_EnforceString,Text,,,,,攻击技能,
SkillExtended/SE_Kanano_C1_Name,Text,,,,,<color=#CD5555>饥馑10</color> - 伤害增加30%。,
SkillExtended/SE_Kanano_C2_Des,Text,,,,,,
SkillExtended/SE_Kanano_C2_EnforceString,Text,,,,,攻击技能,
SkillExtended/SE_Kanano_C2_Name,Text,,,,,<color=#FFC125>穗收3</color> - 伤害增加30%。,
SkillExtended/Skillbase_Kanano_Name,Text,,,,,神奈子基类,
SkillKeyword/Keyword_Combo_Desc,Text,,,,,每个回合中使用过的技能大于X个时，可以触发额外效果。,
SkillKeyword/Keyword_Combo_Name,Text,,,,,<color=green>连击</color></b>,
SkillKeyword/Keyword_Famine_Desc,Text,,,,,打出时，如果牌库中的技能数量不大于X个，可以触发额外效果。,
SkillKeyword/Keyword_Famine_Name,Text,,,,,<color=#CD5555>饥馑</color>,
SkillKeyword/Keyword_Harvest_Desc,Text,,,,,打出时，如果牌库中的技能数量不小于X个，丢弃牌库最上方X个技能，可以触发额外效果。,
SkillKeyword/Keyword_Harvest_Name,Text,,,,,<color=#FFC125>穗收</color>,
