Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Character/Inaba_CampSelectWord,Text,,야호! 우리랑 거래하고 싶어? 빈자리가 전.혀. 없는데!,Hey! Want to make a deal with me? It’s absolutely no empty promise!,私と取引をしませんか?損は絶対させませんよ！,呀吼！想跟咱作笔交易吗？绝对没有空的！,
Character/Inaba_PassiveDes,Text,,"<b>인간에게 행운을 주는 정도의 능력</b> - 전투 종료 시, 0~200금화를 추가로 획득합니다.

<b><color=#FFD700>테위의 럭셔리 보너스</color></b> - 테위의 일부 스킬은 럭셔리보너스의 무작위 효과를 발동합니다.(모든 피해는 추가 공격으로 취급합니다.)","<b>Ability to increase luck</b> - At the end of the battle, gain an additional 0-200 gold.

<b><color=#FFD700>Tewi’s Luxurious Jackpot</color></b> - Some of the Tewi’s skills will randomly generate effects from the luxurious jackpot (all damage is considered additional attack damage).","<b>人間を幸運にする程度の能力</b> - 戦闘終了時、0~200の金貨を得る。

<b><color=#FFD700>てゐの豪華商品</color></b> - てゐの一部のスキルは商品プールからランダムに追加効果を発動させる（すべてのダメージは追加攻撃とみなされる）。","<b>让人幸运程度的能力</b> - 战斗结束时，额外获得0~200金币。

<b><color=#FFD700>帝的豪华奖池</color></b> - 帝的部分技能会从豪华奖池中随机生成效果（所有伤害皆视为追加攻击）。",
Character/Inaba_PassiveName,Text,,지상의 토끼,Rabbit on Earth,地上の兎,地上的兔子,
Character/Inaba_SelectInfo,Text,,"이나바 테위는 온갖 문제를 일으키는데 능숙한 공격형 캐릭터입니다.

테위는 적에게 다양한 디버프를 걸어 상대를 약화시키고, 스스로도 다양한 약화디버프를 얻습니다.

또한, 테위는 비밀리에 보물창고를 소유하고 있으며 보물창고에서 다양한 물건을 선택하여 상대를 공격합니다!  ....에, 아군도?!","Inaba Tewi is a trouble-making offensive character.

Tewi excels at applying a variety of weakening debuffs to enemies, crippling opponents from all aspects, and she can benefit from these debuffs.

Moreover, Tewi secretly possesses a treasure chest from which she can select various items to strike at her enemies!... or allies?","因幡てゐはアタッカーで、あらゆる種類のトラブルを引き起こすのが得意である。 

てゐは様々なデバフを敵に与え、弱体化させ、苦しめることを得意とし、自身も様々なデバフの恩恵を受けることができる。

さらに、てゐは密かに宝の山を持っており、そこからさまざまなアイテムを選んで敵に使うことができる！ それとも味方に？","因幡帝是擅长制造各种麻烦的输出型角色。

帝擅长对敌人施加各种各样的弱化减益，从各种方面来削弱对手，让对手苦不堪言，而她自己也能从多样的弱化减益中获益。

除此之外，帝自己偷偷拥有着一个宝库，她能从宝库中选出各种各样的东西来打击对手！……或是队友？",
Character/Inaba_Text_Battle_AllyND_0,Text,,,"Quick, Bring the Medicine!!!",今すぐ薬を使って！！！,快把药拿过来！！！,
Character/Inaba_Text_Battle_Cri_0,Text,,,I’m no pushover!,ただの兎じゃない！,咱可不是吃素的！,
Character/Inaba_Text_Battle_Cri_1,Text,,,Aim and fire!,狙い撃つ！,瞄准了打！,
Character/Inaba_Text_Battle_Healed_0,Text,,,I’ll repay you next time!,次の機会にお返しします！,下次咱会报答你的！,
Character/Inaba_Text_Battle_Idle_0,Text,,,You can’t zone out in battle…,戦闘中にぼーっとしては…,可不能在战斗中发呆呀……,
Character/Inaba_Text_Battle_Kill_0,Text,,,Survival of the fittest! That's the law of nature!,弱者が強者を喰らう！これが自然の摂理です！ ,弱肉强食！这就是自然界的规则！,
Character/Inaba_Text_Battle_Kill_1,Text,,,"Your life, I'll live it for you!",あなたの命で私は生きる！,你的命，咱就替你活下去啦！,
Character/Inaba_Text_Battle_ND_0,Text,,,If I die...,もし私が死んだら… ,咱、咱要是死了的话……,
Character/Inaba_Text_Battle_ND_1,Text,,,Please... Don't...,お願い...やめて... ,拜托……不要……,
Character/Inaba_Text_Battle_Start_0,Text,,,"Hehe, I’ll go hide somewhere for now!",ふふ、まずは隠れる場所を探しましょう！ ,嘿嘿，咱先找个地方躲起来咯！,
Character/Inaba_Text_Field_GetItem_0,Text,,,"Ah! Treasure found!... The treasures here are all mine, right?",宝箱発見！ ——ここにある宝物は私の物でいい？ ,啊！宝箱发现！——这里的宝物可都是咱的哦？,
Character/Inaba_Text_Field_Idle_0,Text,,,I wonder if the folks in the bamboo forest will miss me...,竹林のみんなは大丈夫かな…,不知道竹林的大伙会不会想咱呢……,
Character/Inaba_Text_Field_Potion_P_0,Text,,,"Although it tastes awful, it’s for survival...",不味くても生きていくためには…,虽然难喝，但为了活下去……,
Character/Inaba_Text_MasterTarget,Text,,,I don’t want to die here...,嫌だ、まだ死にたくない... ,不行，咱可不想死在这里……,
Character/Inaba_Text_PharosLeader_0,Text,,,"As long as you believe in Pharos, there will be no worries...",ファロス教を信じれば、安寧が得られます……,只要信仰法洛斯，就能没有烦恼……,
Character/Inaba_Text_PharosLeader_1,Text,,,"...I'm just a spy, I swear, I'm not being controlled?!",...私はスパイになるだけで、洗脳されていません ！ ,……咱只是去当间谍而已，绝对没有被控制哦？！,
Character/Inaba_Text_PharosLeader_2,Text,,,Let's trade your life for mine!,私の命と引き換えに、あなたの命を使います！ ,用你的命来和咱的做交换吧！,
Character/Inaba_Text_Witch_0,Text,,,"You’ll finish quickly, right, right?",すぐに終わりますよね？ ,你会速战速决的，对吧，对吧？,
Character/Inaba_Text_Witch_1,Text,,"아니, 우린 여기서 죽고싶지 않아....","Please, please, no...",お願い、やめて... ,求求你、不要……,
Character/Inaba_name,Text,,이나바 테위,Inaba Tewi,因幡てゐ,因幡帝,
Item_Passive/R_Inaba_0_Description,Text,,"금화를 100개 보유할 때 마다, 추가 공격/반격의 피해량이 1%증가합니다.","For every 100 gold you have, additional attack/counterattack damage is increased by 1%.",所持している金貨100枚ごとに、追加攻撃/反撃のダメージが1%増加する。,每拥有100金币，追加攻击/反击的伤害+1%。,
Item_Passive/R_Inaba_0_name,Text,,흰토끼의 네잎클로버,Rabbit's Four-Leaf Clover,白兎のクローバー,白兔的四叶草,
SimpleCampDialogue/CampDial_Inaba_Cirno_Dialogues_0,Text,,"[A]오오, 치르노, 오랜만이야!",,[A]呀呀，琪露诺，可是好久不见！,[A]呀呀，琪露诺，可是好久不见！,
SimpleCampDialogue/CampDial_Inaba_Cirno_Dialogues_1,Text,,[B]이나바? 오늘 같이 놀 친구 있어?,,[B]因幡？今天的伙伴是你吗？,[B]因幡？今天的伙伴是你吗？,
SimpleCampDialogue/CampDial_Inaba_Cirno_Dialogues_2,Text,,"[A]헤헤, 용사와 함께라면, 우리의 앞날은 창창해!",,[A]嘿嘿，能跟勇者作伴，咱的前途无量呀！,[A]嘿嘿，能跟勇者作伴，咱的前途无量呀！,
SimpleCampDialogue/CampDial_Inaba_Cirno_Dialogues_3,Text,,"[B]히히, 당연하지?",,[B]哼哼，那还用说？,[B]哼哼，那还用说？,
SimpleCampDialogue/CampDial_Inaba_Daiyousei_Dialogues_0,Text,,"[A]대요정, 저번 화환이 인간계에서 인기가 엄청났어, 덕분에 우리도 큰 돈을 벌었다구!",,[A]大妖精，托你的福，上次的花环在人间之里很有人气，咱也大赚了一笔呢！,[A]大妖精，托你的福，上次的花环在人间之里很有人气，咱也大赚了一笔呢！,
SimpleCampDialogue/CampDial_Inaba_Daiyousei_Dialogues_1,Text,,"[B]헤헤, 모두가 행복해질 수 있다면 참 좋을거 같아요.",,[B]嘿嘿，如果能让大家开心就好了。,[B]嘿嘿，如果能让大家开心就好了。,
SimpleCampDialogue/CampDial_Inaba_Daiyousei_Dialogues_2,Text,,"[A]모두가 행복하고, 너도 행복하고, 우리 지갑도 행복해~!",,[A]大家也很开心，你也很开心，咱的钱包也很开心！,[A]大家也很开心，你也很开心，咱的钱包也很开心！,
SimpleCampDialogue/CampDial_Inaba_Daiyousei_Dialogues_3,Text,,[A]3배로 행복하네요!,,[A]可谓是三赢呢！,[A]可谓是三赢呢！,
SimpleCampDialogue/CampDial_Inaba_Eirin_Dialogues_0,Text,,"[B]테위, 이리와서 손좀 펴봐, 약을 발라줄게.",,[B]帝，过来，把手伸出来。我给你涂药。,[B]帝，过来，把手伸出来。我给你涂药。,
SimpleCampDialogue/CampDial_Inaba_Eirin_Dialogues_1,Text,,"[A]에이린 사부님, 전 무슨짓을 해도 당신의 눈을 피할수가 없네요.",,[A]永琳大人，不管干什么都逃不过您的眼睛呢。,[A]永琳大人，不管干什么都逃不过您的眼睛呢。,
SimpleCampDialogue/CampDial_Inaba_Eirin_Dialogues_2,Text,,"[B]으음, 내가 보지 못하는 곳에서 다치면 곤란하잖니.",,[B]欸欸，要是你在我看不见的地方受伤的话可就苦恼了。,[B]欸欸，要是你在我看不见的地方受伤的话可就苦恼了。,
SimpleCampDialogue/CampDial_Inaba_Eirin_Dialogues_3,Text,,[B]그러니 난 항상 너를 감시해야해.,,[B]所以我必须时刻关注着你们呀。,[B]所以我必须时刻关注着你们呀。,
SimpleCampDialogue/CampDial_Inaba_FlandreScarlet_Dialogues_0,Text,,"[A]플랑플랑, 내가 방향을 알려주면, 그냥 때려버리는거야!",,[A]芙兰芙兰，我给你指方向，你尽管揍过去就行啦！,[A]芙兰芙兰，我给你指方向，你尽管揍过去就行啦！,
SimpleCampDialogue/CampDial_Inaba_FlandreScarlet_Dialogues_1,Text,,[B]정말? 플랑한테 다치지 않도록 조심해!,,[B]真的吗？要小心不要被芙兰伤到啰！,[B]真的吗？要小心不要被芙兰伤到啰！,
SimpleCampDialogue/CampDial_Inaba_FlandreScarlet_Dialogues_2,Text,,"[A]걱정마, 우린 우릴 가장 잘 보호하는 방법을 알고있어!",,[A]放心，咱可是最懂明哲保身的！,[A]放心，咱可是最懂明哲保身的！,
SimpleCampDialogue/CampDial_Inaba_HouraisanKaguya_Dialogues_0,Text,,"[A]공주님, 우리가 모은 금화를 사용해서 「영야 되돌리기」를 강화하는거야!",,[A]公主大人，就用咱搜刮来的这些金币升级您的「永夜归返」吧！,[A]公主大人，就用咱搜刮来的这些金币升级您的「永夜归返」吧！,
SimpleCampDialogue/CampDial_Inaba_HouraisanKaguya_Dialogues_1,Text,,"[B]안 돼, 「영야 되돌리기」를 업그레이드해봐야 즉시 사라지는걸.....",,[B]不行啊，打在「永夜归返」上的强化立马就会消失……,[B]不行啊，打在「永夜归返」上的强化立马就会消失……,
SimpleCampDialogue/CampDial_Inaba_HouraisanKaguya_Dialogues_2,Text,,[B]멍청한 프로그래머 같으니! 이렇게 간단한 코드조차 작성할수 없는거야!?,,[B]笨蛋程序员！连这么简单的功能都写不好吗！,[B]笨蛋程序员！连这么简单的功能都写不好吗！,
SimpleCampDialogue/CampDial_Inaba_HouraisanKaguya_Dialogues_3,Text,,[A](아... 공주님이 또 헛소리를 시작했는걸... 빨리 도망가야지...),,[A]（呀……公主又开始说胡话了……咱还是趁早溜了吧……）,[A]（呀……公主又开始说胡话了……咱还是趁早溜了吧……）,
SimpleCampDialogue/CampDial_Inaba_IzayoiSakuya_Dialogues_0,Text,,[A]우리 같은 하인이니까 친하게 지내자! 투척용 칼이 부족하다면 우리한테서 구입할 수 있어!,,[A]同为仆从，和咱好好相处吧！飞刀用完的话，可以从咱这里买哟！,[A]同为仆从，和咱好好相处吧！飞刀用完的话，可以从咱这里买哟！,
SimpleCampDialogue/CampDial_Inaba_IzayoiSakuya_Dialogues_1,Text,,"[B]정말 영리하구나, 이나바 테위. 하지만.. 나쁘지 않은 제안이네.",,[B]真是精明啊，因幡帝。不过这样倒也不坏。,[B]真是精明啊，因幡帝。不过这样倒也不坏。,
SimpleCampDialogue/CampDial_Inaba_IzayoiSakuya_Dialogues_2,Text,,"[A]헤헤, 우린 상생의 원칙을 가장 잘 알고있다구!",,[A]嘿嘿，咱可是最懂互利互惠的道理啦！,[A]嘿嘿，咱可是最懂互利互惠的道理啦！,
SimpleCampDialogue/CampDial_Inaba_Mokou_Dialogues_0,Text,,"[A]아, 커다란 언니, 오늘 무슨일 있었어?",,[A]呀，大姐头，今天又惹上什么麻烦了？,[A]呀，大姐头，今天又惹上什么麻烦了？,
SimpleCampDialogue/CampDial_Inaba_Mokou_Dialogues_1,Text,,[B]이나바의 토끼? 너는 왜 여기에 있지?,,[B]因幡的兔子？你怎么也在这里？,[B]因幡的兔子？你怎么也在这里？,
SimpleCampDialogue/CampDial_Inaba_Mokou_Dialogues_2,Text,,"[A]흠흠, 어려움이 있는 곳에 돈이 있다는 말처럼, 우린 이익을 위해 여기에 찾아왔어!",,[A]哼哼，正所谓有麻烦的地方就有钱赚，咱可是为利而来！,[A]哼哼，正所谓有麻烦的地方就有钱赚，咱可是为利而来！,
SimpleCampDialogue/CampDial_Inaba_Reisen_Dialogues_0,Text,,[A]레이센! 네가 앞에서 쏘면 내가 뒤에서 지켜줄게!,,[A]铃仙大人！你在前面射击，我在后面援护你！,[A]铃仙大人！你在前面射击，我在后面援护你！,
SimpleCampDialogue/CampDial_Inaba_Reisen_Dialogues_1,Text,,[B]제 머리에 폭탄을 떨어뜨리진 않겠죠....,,[B]只要你别把炸弹丢到我头上就好……,[B]只要你别把炸弹丢到我头上就好……,
SimpleCampDialogue/CampDial_Inaba_RemiliaScarlet_Dialogues_0,Text,,"[A]홍마관의 큰아가씨, 전투 중에 우릴 지켜줘요!",,[A]红魔馆的大小姐，战斗的时候就请您多多保护咱啦！,[A]红魔馆的大小姐，战斗的时候就请您多多保护咱啦！,
SimpleCampDialogue/CampDial_Inaba_RemiliaScarlet_Dialogues_1,Text,,"[B]안심해, 약자를 보호하는 것은 귀족의 사명이니까.",,[B]放心，保护弱小者是我们贵族的使命。,[B]放心，保护弱小者是我们贵族的使命。,
SimpleCampDialogue/CampDial_Inaba_RemiliaScarlet_Dialogues_2,Text,,[A]거래 완료! 그럼 안심하고 뒤에 숨어서 화살을 쏴도 될까요?,,[A]交易达成！那咱可就安心躲在后面放冷箭啦？,[A]交易达成！那咱可就安心躲在后面放冷箭啦？,
SimpleCampDialogue/CampDial_Inaba_RemiliaScarlet_Dialogues_3,Text,,[B]내가 볼 수 없는 곳에서 맞지만 마.,,[B]可别在我看不见的地方被打了哟。,[B]可别在我看不见的地方被打了哟。,
SimpleCampDialogue/CampDial_Inaba_SatsukiRin_Dialogues_0,Text,,[A]기린 아가씨!우리랑 거래해보지 않을래? 여기에 모든 것이 있어.,,[A]麒麟小姐！有兴趣跟咱做交易吗？咱这里可是什么都有哦……,[A]麒麟小姐！有兴趣跟咱做交易吗？咱这里可是什么都有哦……,
SimpleCampDialogue/CampDial_Inaba_SatsukiRin_Dialogues_1,Text,,"[B]하하, 이나바의 토끼는 항상 거래에 관한 이야기만 하네요.",,[B]呵呵，因幡的兔子，嘴上总是三句不离交易呢。,[B]呵呵，因幡的兔子，嘴上总是三句不离交易呢。,
SimpleCampDialogue/CampDial_Inaba_SatsukiRin_Dialogues_2,Text,,[B]하지만 저는 무일푼인걸요. 제게서 뭘 원하시나요?,,[B]但是，我身无分文。你想从我这里获得什么呢？,[B]但是，我身无分文。你想从我这里获得什么呢？,
SimpleCampDialogue/CampDial_Inaba_SatsukiRin_Dialogues_3,Text,,"[A]말할것도 없네... 당연히, 에이린도 모르는 영생의 방법이야.",,[A]那还用说吗，自然是……连永琳也不知道的，永生之法。,[A]那还用说吗，自然是……连永琳也不知道的，永生之法。,
SimpleCampDialogue/CampDial_Inaba_TouhouAlice_Dialogues_0,Text,,"[A]앨리스, 우리와 협력해서 인형을 판매해보는게 어때? 관심있....",,[A]爱丽丝，有没有兴趣跟咱合作，经营人偶销售……,[A]爱丽丝，有没有兴趣跟咱合作，经营人偶销售……,
SimpleCampDialogue/CampDial_Inaba_TouhouAlice_Dialogues_1,Text,,[B]불가.,,[B]免谈。,[B]免谈。,
SimpleCampDialogue/CampDial_Inaba_TouhouAlice_Dialogues_2,Text,,"[A]엣? 생각도 않고 거절하진 말아줘, 우린...",,[A]欸？不要那么快拒绝啦，咱可是……,[A]欸？不要那么快拒绝啦，咱可是……,
SimpleCampDialogue/CampDial_Inaba_TouhouAlice_Dialogues_3,Text,,[B]생각할 가치도 없어.,,[B]我说了免谈。,[B]我说了免谈。,
SimpleCampDialogue/CampDial_Inaba_Youmu_Dialogues_0,Text,,"[A]요우무, 칼을 수리할 재료는 충분해?",,[A]妖梦，修理刀具的材料带够了吗？,[A]妖梦，修理刀具的材料带够了吗？,
SimpleCampDialogue/CampDial_Inaba_Youmu_Dialogues_1,Text,,[B]음... 그렇게 말하신다면...,,[B]咦耶……你这么一说……,[B]咦耶……你这么一说……,
SimpleCampDialogue/CampDial_Inaba_Youmu_Dialogues_2,Text,,[A]걱정 마! 여기 모든 것이 구비되어있으니까! 지금 구매하면 기간한정혜택이 이렇게나!,,[A]放心！咱这里可是应有尽有！现在购买还有限时优惠哟！,[A]放心！咱这里可是应有尽有！现在购买还有限时优惠哟！,
SimpleCampDialogue/CampDial_Inaba_Youmu_Dialogues_3,Text,,[B]설마 제 숫돌을 당신이 훔쳐간건 아니겠죠....,,[B]我的磨刀石不会是被你偷走了吧……,[B]我的磨刀石不会是被你偷走了吧……,
Skill/S_Inaba_0_0_Name,Text,,신속의 흰그림자,Speedy White Shadow,高速の白い影,高速的白影,
Skill/S_Inaba_0_Description,Text,,"대상에게 '약화' 디버프가 2개 이상 있을 경우, 
&a(30%)의 피해량으로 추가 공격을 2회 시전합니다.","If the target has 2 or more weakening debuffs, trigger two additional attacks, each dealing &a (30%) damage.",対象が衰弱デバフを2つ以上持つ場合、&a(30%)のダメージの追加攻撃を2回行う。,如果目标身上有2个以上弱化减益，额外追加攻击2次，每次造成&a(30%)伤害。,
Skill/S_Inaba_0_Name,Text,,속부「신속의 흰그림자」,Speed Spell「Speedy White Shadow」,速符「高速の白い影」,速符「高速的白影」,
Skill/S_Inaba_1_Description,Text,,대상의 도발 상태를 변경합니다.,Changes the target's taunt status.,対象の持つ挑発状態を変更する。,改变目标的嘲讽状态。,
Skill/S_Inaba_1_Name,Text,,순부「순간의 섬광」,Instant Spell「Instant Flash」,瞬符「一瞬の閃光」,瞬符「瞬间的闪光」,
Skill/S_Inaba_2_Description,Text,,<color=#FFD700>테위의 럭셔리 보너스</color>의 효과 중 1개를 무작위로 발동합니다.,Randomly triggers one effect from <color=#FFD700>Tewi's Luxurious Jackpot</color>.,<color=#FFD700>てゐの豪華商品</color>の中からランダムに1つ発動させる。,从<color=#FFD700>帝的豪华奖池</color>中随机触发1个效果。,
Skill/S_Inaba_2_Name,Text,,토부「이나바의 흰토끼」,Rabbit Spell「Bare White Rabbit of Inaba」,兎符「因幡の素兎」,兔符「因幡的白兔」,
Skill/S_Inaba_3_Description,Text,,"대상에게 '약화' 디버프가 2개 이상 있을 경우, 
다른 무작위 적을 동시에 공격합니다.","If the target has 2 or more weakening debuffs, attack another random enemy simultaneously.",対象が衰弱デバフを2つ以上持つ場合、ランダムな他の敵を同時に攻撃する。,如果目标身上有2个以上弱化减益，同时攻击其他随机敌人。,
Skill/S_Inaba_3_Name,Text,,토부「토끼 대개화!」,Rabbit Spell「Rabbit Bloom!」,兎符「兎の大開花！」,兔符「兔子大开花！」,
Skill/S_Inaba_4_Description,Text,,"대상에게 '약화' 디버프가 2개 이상 있을 경우, 
<color=#FFD700>테위의 럭셔리 보너스</color>의 효과 중 2개를 무작위로 발동합니다.","If the target has 2 or more weakening debuffs, randomly trigger two effects from <color=#FFD700>Tewi's Luxurious Jackpot</color>.",対象が衰弱デバフを2つ以上持つ場合、<color=#FFD700>てゐの豪華商品</color>の中からランダムに2つ発動させる。,如果目标身上有2个以上弱化减益，从<color=#FFD700>帝的豪华奖池</color>中随机触发2个效果。,
Skill/S_Inaba_4_Name,Text,,「에인션트 듀퍼」,「Ancient Duper」,「エンシェントデューパー」,「远古的骗术」,
Skill/S_Inaba_5_Description,Text,,"<color=#FFD700>테위의 럭셔리 보너스</color>의 효과 중 1개를 무작위로 발동합니다.
이번 턴, 다시 사용할 수 있습니다.","Randomly triggers one effect from <color=#FFD700>Tewi's Luxurious Jackpot</color>.
Can be used again this turn.","<color=#FFD700>てゐの豪華商品</color>の中からランダムに1つ発動させる。
このターン中、再使用できる。","从<color=#FFD700>帝的豪华奖池</color>中随机触发1个效果。
可在本回合内再次使用。",
Skill/S_Inaba_5_Name,Text,,토부「운이 트이는 큰 무늬」,Rabbit Spell「Great Fortune Crest」,兎符「開運大紋」,兔符「开运大纹」,
Skill/S_Inaba_6_Description,Text,,"이번 전투에서 단 1회, 선택한 스킬의 치명타 적중률이 50%추가됩니다.
시전 시 <color=#FFD700>테위의 럭셔리 보너스</color>의 효과 중 1개를 무작위로 발동합니다.","Increases the critical rate of the target’s skill by 50%, and randomly triggers one effect from <color=#FFD700>Tewi’s Luxurious Jackpot</color> when used.
Only affect once.",この戦闘中に1度のみ、対象のスキルの「クリティカル率を50%増加し使用時に<color=#FFD700>てゐの豪華商品</color>の中からランダムに1つ発動させる」を与える。,这场战斗中仅有一次，目标技能的暴击率+50%，并在释放时从<color=#FFD700>帝的豪华奖池</color>中随机触发1个效果。,
Skill/S_Inaba_6_Name,Text,,행부「행운의 백마법」,Lucky Spell「Lucky White Magic」,幸符「幸運を呼ぶ白魔法」,幸符「幸运的白色魔法」,
Skill/S_Inaba_7_0_Description,Text,,,,,,
Skill/S_Inaba_7_0_Name,Text,,영부「흐릿한 달밤의 그릇된인도」,Shadow Spell「Mislead Under the Dark Moon」,影符「月下の欺瞞」,影符「暗月下的误导」,
Skill/S_Inaba_7_Description,Text,,[영부「흐릿한 달밤의 그릇된인도」]를 1장 생성합니다.,Create a [Shadow Spell「Mislead Under the Dark Moon」] card.,「影符-月下の欺瞞」を1枚生成する。,生成1张[影符「暗月下的误导」]。,
Skill/S_Inaba_7_Name,Text,,영부「흐릿한 달밤의 탈출」,Shadow Spell「Escape Under the Dark Moon」,影符「月下の逃走」,影符「暗月下的逃逸」,
Skill/S_Inaba_8_Name,Text,,토부「행운의 토끼발자국」,Rabbit Spell「Lucky Rabbit's Footprint」,兔符「幸運兎の足跡」,兔符「幸运的兔足印」,
Skill/S_Inaba_9_0_Name,Text,,구조 토끼,Rescue Rabbit,救援兔,救援兔,
Skill/S_Inaba_9_Description,Text,,,,,,
Skill/S_Inaba_9_Name,Text,,토부「구조 토끼」,Rabbit Spell「Rescue Rabbit」,兎符「レスキューラビット」,兔符「救援兔」,
