Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Kaguya_Lucy_3_Description,Text,,,"When taking damage, reduce that damage by 2,and if the damage is reduced to 0 or below, it is considered to be 0 damage.

<color=#919191>The reward for completing the Impossible Request ""Robe of Fire Rat -Unhurried Mind-"".</color>",,"全队受到的伤害减少2点，如果伤害减到0以下，视为0点伤害。

<color=#919191>完成了难题「火鼠的皮衣　-不焦躁的内心-」获得的奖励。</color>","全隊受到的傷害減少2點，如果傷害減到0以下，視為0點傷害。

<color=#919191>完成了難題「火鼠的皮衣　-不焦躁的內心-」獲得的獎勵。</color>"
Buff/B_Kaguya_Lucy_3_Name,Text,,,"Divine Treasure ""Salamander Shield""",,神宝「火蜥蜴之盾」,神寶「火蜥蜴之盾」
Buff/B_Kaguya_Lucy_4_Description,Text,,,"Grant 'Life Spring Infinity' buff to all allies .

<color=#919191>The reward for completing the Impossible Request ""Swallow's Cowrie Shell -Everlasting Life-"".</color>",,"所有友方获得「无限的生命之泉」增益状态。

<color=#919191>完成了难题「燕的子安贝　-永命线-」获得的奖励。</color>","所有友方獲得「無限的生命之泉」增益狀態。

<color=#919191>完成了難題「燕的子安貝　-永命線-」獲得的獎勵。</color>"
Buff/B_Kaguya_Lucy_4_Name,Text,,,"Divine Treasure ""Life Spring Infinity""",,神宝「无限的生命之泉」,神寶「無限的生命之泉」
Buff/B_Kaguya_Lucy_5_Description,Text,,,"Chain heal any ally who plays a skill from hand by 4.

<color=#919191>The reward for completing the Impossible Request ""Bullet Branch of Hourai -Rainbow Danmaku-"".</color>",,"每次使用手牌时，连锁治疗使用者4点体力值。

<color=#919191>完成了难题难题「蓬莱的弹枝　-七色的弹幕-」获得的奖励。</color>","每次使用手牌時，連鎖治療使用者4點體力值。

<color=#919191>完成了難題難題「蓬萊的彈枝　-七色的彈幕-」獲得的獎勵。</color>"
Buff/B_Kaguya_Lucy_5_Name,Text,,,"Divine Treasure ""Jeweled Branch of Hourai -Dreamlike Paradise-""",,神宝「蓬莱的玉枝　-梦色之乡-」,神寶「蓬萊的玉枝　-夢色之鄉-」
Buff/B_Kaguya_Lucy_DEF_Description,Text,,,,,,
Buff/B_Kaguya_Lucy_DEF_Name,Text,,,"Divine Treasure ""Salamander Shield""",,神宝「火蜥蜴之盾」,神寶「火蜥蜴之盾」
Buff/B_Kaguya_Lucy_DOD_Name,Text,,,"Divine Treasure ""Life Spring Infinity""",,神宝「无限的生命之泉」,神寶「無限的生命之泉」
Buff/B_Kaguya_Lucy_HP_Name,Text,,,"Divine Treasure ""Jeweled Branch of Hourai -Dreamlike Paradise-""",,神宝「蓬莱的玉枝　-梦色之乡-」,神寶「蓬萊的玉枝-夢色之鄉-」
Buff/B_Kaguya_Lunatic_Description,Text,,,Additional danmaku appear at each phase.,,每个阶段出现额外的弹幕攻击,每個階段出現額外的彈幕攻擊
Buff/B_Kaguya_Lunatic_Name,Text,,,Lunatic,,Lunatic,Lunatic
Buff/B_Kaguya_MokouMode_Description,Text,,,"In this form, the number of reviving times of Mokou is no longer limited by level, but by the upper limit of the <b>Immortal red soul</b> layer.<b>Immortal red soul</b> can be stacked up to 4 times.Remove 1 stack of <b>Immortal red soul</b> for every 5 turns.
At the start of the battle,show 3 rare skills from Mokou and choose 1 of them to add to your hand.In this battle alone,equip the ""Phoenix's Tail"".",,"在此形态下，妹红复活次数不再受等级的限制，而是受赤魂层数上限限制。赤魂层数上限+1，每经过5回合，赤魂层数-1。
战斗开始时，从三张妹红的稀有技能中挑选一张加入手牌。仅在本场战斗中，装备一件[不死鸟之尾]。","在此形態下，妹紅復活次數不再受等級的限制，而是受赤魂層數上限限制。赤魂層數上限+1，每經過5回合，赤魂層數-1。
戰鬥開始時，從三張妹紅的稀有技能中挑選一張加入手牌。僅在本場戰鬥中，裝備一件[不死鳥之尾]。"
Buff/B_Kaguya_MokouMode_Name,Text,,,Mokou-Phoenix Form,,妹红-不死鸟形态,妹紅-不死鳥形態
Buff/B_Kaguya_P_0_Description,Text,,,"Cannot fall below 1 health. Whenever health drops to 1 or less, HP becomes 1.",,生命值无法降低到1以下。每当生命值降到1时，生命值变成1。,生命值無法降低到1以下。每當生命值降到1時，生命值變成1。
Buff/B_Kaguya_P_0_Name,Text,,,The Body of Hourai,,蓬莱之躯,蓬萊之軀
Buff/B_Kaguya_P_1_Description,Text,,,"Current Impossible Request：&a
The number of Impossible Request completed times in this phase：&b
The number of Impossible Request not completed times in this phase：&c
When enter the next phase,if the number of completed exceeds the number of not completed,grant all allies a unique gains for each Impossible Request; On the contrary, Kaguya gain 10% Attack Power and Healing Power.",,"当前难题：&a
当前阶段难题完成次数：&b
当前阶段难题未完成次数：&c
辉夜改变阶段时，如果完成次数大于未完成次数，全体友方获得每个难题独特的增益；反之，辉夜获得提升10%攻击力与治疗力的增益。","當前難題：&a
當前階段難題完成次數：&b
當前階段難題未完成次數：&c
輝夜改變階段時，如果完成次數大於未完成次數，全體友方獲得每個難題獨特的增益；反之，輝夜獲得提升10%攻擊力與治療力的增益。"
Buff/B_Kaguya_P_1_Name,Text,,,The Impossible Request of Kaguya,,辉夜的五难题,輝夜的五難題
Buff/B_Kaguya_P_Description,Text,,,"At the end of turn,if this character's Health is 1,enter the next phase.
Current phase（&a/5）：
&b
&c",,"自身体力值每次归1时，进入下一个阶段。
当前阶段（&a/5）：
&b
&c","自身體力值每次歸1時，進入下一個階段。
當前階段（&a/5）：
&b
&c"
Buff/B_Kaguya_P_Name,Text,,,Lunatic princess,,竹取飞翔,竹取飛翔
Buff/B_Kaguya_S_2_Description,Text,,,Choosed to the target of ,,被选定为难题「佛御石之钵　-不碎的意志-」的目标。,被選定為難題「佛禦石之缽　-不碎的意志-」的目標。
Buff/B_Kaguya_S_2_Name,Text,,,Dilemma choice,,两难选择,兩難選擇
Buff/B_Kaguya_S_3_Description,Text,,,This character is the character of the last skill used from hand.,,这个角色是最后一次使用的手牌的角色。,這個角色是最後一次使用的手牌的角色。
Buff/B_Kaguya_S_3_Name,Text,,,Mark of using skill,,出手标记,出手標記
Buff/B_Kaguya_S_4_0_Description,Text,,,Overheal 15% of Max Health of every turn.,,回合开始时，恢复25%最大生命值。,回合開始時，恢復25%最大生命值。
Buff/B_Kaguya_S_4_0_Name,Text,,,Life Spring Infinity,,无限的生命之泉,無限的生命之泉
Buff/B_Kaguya_S_4_Description,Text,,,,,,
Buff/B_Kaguya_S_4_Name,Text,,,DamageMeters,,伤害统计,傷害統計
Buff/B_Kaguya_S_5_Description,Text,,,"In this phase,reduce incoming damage , and increase all resistances for Kaguya.
The number of reduction of damage will increase by turn.The number of increase of resistances will be reduce by turn.
The attack for Kaguya will become increasingly fierce",,"本阶段内，辉夜受到伤害量降低，所有抗性提高。
辉夜受到的伤害量会随着回合结束而增加，所有抗性随着回合结束降低。
辉夜会发出逐渐强大的攻击。","本階段內，輝夜受到傷害量降低，所有抗性提高。
輝夜受到的傷害量會隨著回合結束而增加，所有抗性隨著回合結束降低。
輝夜會發出逐漸強大的攻擊。"
Buff/B_Kaguya_S_5_Name,Text,,,"Divine Treasure ""Jeweled Branch of Hourai -Dreamlike Paradise-""",,神宝「蓬莱的玉枝　-梦色之乡-」,神寶「蓬萊的玉枝　-夢色之鄉-」
Buff/B_Kaguya_S_6_0_Description,Text,,,"Stunned.
This debuff cannot be removed.

<color=#919191>Trapped in eternity！——Kaguya Houraisan</color>",,"无法行动
该减益不会被解除。

<color=#919191>被困于永远之中吧！——蓬莱山辉夜</color>","無法行動
該減益不會被解除。

<color=#919191>被困于永遠之中吧！——蓬萊山輝夜</color>"
Buff/B_Kaguya_S_6_0_Name,Text,,,Manipulation of eternity,,操控永远的力量,操控永遠的力量
Buff/B_Kaguya_S_6_Description,Text,,,"During this phase,Kaguya will launch powerful attacks in the next 5 turns and die at the end of the last attack. If the character does not die at the end of each round, receive additional rewards.
If you have completed the Impossible Request of Kaguya, you will receive the corresponding help from Lucy at the beginning of the turn.
Successfully completed turns:&a
Kaguya will restore all health of each turn. When Kaguya loses health, all allies receive the number of 7% lost health barrier until next turn. ",,"本阶段内，辉夜会在接下来的5回合内发出强大的攻击并在发出最后一次攻击的回合结束时死亡。如果每回合结束时没有造成角色死亡，获得额外的奖励。
成功完成的回合数：&a
辉夜会在每回合开始时恢复全部生命值。辉夜失去生命值时，所有友方获得其失去的生命值7%的防护罩。","本階段內，輝夜會在接下來的5回合內發出強大的攻擊並在發出最後一次攻擊的回合結束時死亡。如果每回合結束時沒有造成角色死亡，獲得額外的獎勵。
如果完成了輝夜的難題，回合開始時獲得相對應的露西的幫助。
成功完成的回合數：&a
輝夜會在每回合開始時恢復全部生命值。輝夜失去生命值時，所有友方獲得其失去的生命值7%的防護罩。"
Buff/B_Kaguya_S_6_Name,Text,,,End of Imperishable Night,,「永夜归返」,「永夜歸返」
Buff/B_Kaguya_S_Achieve_Description,Text,,,"The reward for completing the Impossible Request ""Swallow's Cowrie Shell -Everlasting Life-"".",,成功完成了辉夜的难题「燕的子安贝　-永命线-」，全体友方获得增益。,成功完成了輝夜的難題「燕的子安貝　-永命線-」，全體友方獲得增益。
Buff/B_Kaguya_S_Achieve_Name,Text,,,"""Life Spring Infinity""",,「无限的生命之泉」,「無限的生命之泉」
Buff/B_Kaguya_S_Fail_Description,Text,,,Kaguya gets buff because Impossible Request not completed.,,未成功完成了辉夜的难题，辉夜获得增益。,未成功完成了輝夜的難題，輝夜獲得增益。
Buff/B_Kaguya_S_Fail_Name,Text,,,Impossible Request not completed,,难题未完成,難題未完成
Buff/B_Kaguya_T_10_Name,Text,,,Bleeding,,流血,流血
Buff/B_Kaguya_T_2_1_Name,Text,,,Accuracy Reduced,,命中率降低,命中率降低
Buff/B_Kaguya_T_5_0_Description,Text,,,Get walled!,,走位被封住了！要撞子弹了！,走位被封住了！要撞子彈了！
Buff/B_Kaguya_T_5_0_Name,Text,,,Get walled by Spell Card,,符卡封位,符卡封位
Buff/B_Kaguya_T_7_Description,Text,,,,,,
Buff/B_Kaguya_T_7_Name,Text,,,Star burning,,星星灼烧,星星灼燒
Buff/B_Kaguya_T_9_Name,Text,,,Health reduced,,体力值削减,體力值削減
Buff/B_Kaguya_Trace_Name,Text,,,自机狙目标改变,,自机狙目标改变,自機狙目標改變
Buff/B_Mokou_0_Description,Text,,,"For each revive, gain 1 stack of ""Immortal Red Soul"". Each layer of ""Immortal Red Soul"" has a maximum health limit of 12; Attack and healing power+1; Injury-1 received; Hit rate, critical hit rate, debuff success rate, resistance rate+5%; At the end of the turn, apply a burn of Immortal Red Soul layers to all enemies.",,每重生一次，层数+1。每拥有一层「不灭赤魂」，生命上限+12；攻击力、治疗力+1；受到的伤害-1；命中率、暴击率、debuff成功率、抵抗率+5%；回合结束时对所有敌人施加赤魂层数的烧伤。,每重生一次，層數+1。每擁有一層「不滅赤魂」，生命上限+12；攻擊力、治療力+1；受到的傷害-1；命中率、暴擊率、debuff成功率、抵抗率+5%；回合結束時對所有敵人施加赤魂層數的燒傷。
Buff/B_Mokou_0_Name,Text,,,Immortal Red Soul,,「不灭赤魂」,「不滅赤魂」
Buff/B_Mokou_Legacy_Description,Text,,,"<color=#919191>
Why did my power decrease by 0.01?</color>",,"<color=#919191>
为什么我的火力减少了0.01？</color>","<color=#919191>
為什麼我的火力减少了0.01？</color>"
Buff/B_Mokou_Legacy_Name,Text,,,The Tragedy of Retrospection,,回溯之殇,回溯之殤
Buff/B_Mokou_S_2_Description,Text,,,Apply 2 layers of <color=purple>burn pain debuffs(&a%)</color> to both sides when attacked.,,被击中时给双方施加2层<color=purple>烧伤痛苦减益（&a%）</color>。,被擊中時給雙方施加2層<color=purple>燒傷痛苦減益（&a%）</color>。
Buff/B_Mokou_S_2_Name,Text,,,Fire body,,火焰身躯,火焰身軀
Buff/B_Mokou_S_3_Description,Text,,,Apply 2 layers of <color=purple>burn pain debuffs(&a%)</color> to both sides when attacked.,,如果倒计时内没有受到攻击，则将一张aoe攻击置入手中；如果受到攻击，对双方施加2层烧伤（&a%）。,如果倒計時內沒有受到攻擊，則將一張aoe攻擊置入手中；如果受到攻擊，對雙方施加2層燒傷（&a%）。
Buff/B_Mokou_S_3_Name,Text,,,Honest Man's Death,,正直者的试炼,正直者的試煉
Buff/B_Mokou_S_5_0_Description,Text,,,,,,
Buff/B_Mokou_S_5_0_Name,Text,,,Protection of Mokou,,妹红的保护,妹紅的保護
Buff/B_Mokou_S_5_Description,Text,,,Protect healing gauge if this character has burn debuff.,,如果自身有烧伤，保护体力极限。,如果自身有燒傷，保護體力極限。
Buff/B_Mokou_S_5_Name,Text,,,"""Hourai Doll""",,「蓬莱人形」,「蓬萊人形」
Buff/B_Mokou_S_6_Description,Text,,,,,,
Buff/B_Mokou_S_6_Name,Text,,,"Reincarnation ""Xu Fu's Dimension""",,轮回「徐福时空」,輪回「徐福時空」
Buff/B_Mokou_S_R_1_Description,Text,,,"Apply 1 layer of <color=purple>burn</color> to all enemy 3 times at the end of turn.
Every time an enemy is gained a <color=purple>burn pain debuff</color> that exceeds the maximum number of layers, immediately triggers <color=purple>burn pain debuffs</color>. This burn will only cause half of the damage.",,"每回合结束时，对所有敌人施加3次<color=purple>烧伤痛苦减益</color>，每次1层。
每次敌人被施加超过层数上限的烧伤痛苦减益时，立刻结算1次<color=purple>烧伤痛苦减益</color>。这次烧伤只会造成一半的伤害。","每回合結束時，對所有敵人施加3次<color=purple>燒傷痛苦減益</color>，每次1層。
每次敵人被施加超過層數上限的燒傷痛苦減益時，立刻結算1次<color=purple>燒傷痛苦減益</color>。這次燒傷只會造成一半的傷害。"
Buff/B_Mokou_S_R_1_Name,Text,,,"""Burn Away to Nothing!""",,「燃烧殆尽吧！」,「燃燒殆盡吧！」
Buff/B_Mokou_S_R_2_1_Description,Text,,,,,,
Buff/B_Mokou_S_R_2_1_Name,Text,,,"""Nirvana Revive""",,「涅槃重生」,「涅盤重生」
Buff/B_Mokou_S_R_2_Description,Text,,,,,,
Buff/B_Mokou_S_R_2_Name,Text,,,"""Phoenix Revive""",,「不死鸟重生」,「不死鳥重生」
Buff/B_Mokou_S_R_3_Description,Text,,,"Add a Undying ""Fire Bird -Feng Wing Ascension-"" skill to your hand when it's removed.",,解除时，将一张不死「火鸟 -凤翼天翔-」加入手牌中。,解除時，將一張不死「火鳥 -鳳翼天翔-」加入手牌中。
Buff/B_Mokou_S_R_3_Name,Text,,,Spell Card countdown,,符卡冷却,符卡冷卻
Buff/B_Mokou_T_1_Description,Text,,,,,,
Buff/B_Mokou_T_1_Name,Text,,,burn,,烧伤,燒傷
Buff/B_Mokou_T_2_Description,Text,,,"Can only target Mokou.
Removed when this character attacks Mokou.",,"无法攻击藤原妹红以外的目标
攻击目标时解除。","無法攻擊藤原妹紅以外的目標
攻擊目標時解除。"
Buff/B_Mokou_T_2_Name,Text,,,Metsuzai,,灭罪,滅罪
Buff/B_Mokou_T_9_Description,Text,,,"When taking action,heal Mokou by 3% of maximum health for each layer of burn.",,行动时，自身每拥有1层烧伤痛苦减益，治疗妹红3%最大体力值的体力值。,行動時，自身每擁有1層燒傷痛苦減益，治療妹紅3%最大體力值的體力值。
Buff/B_Mokou_T_9_Name,Text,,,Flame extraction,,火焰萃取,火焰萃取
Buff/B_Mokou_T_R_3_Description,Text,,,Cannot take action.,,无法行动,無法行動。
Buff/B_Mokou_T_R_3_Name,Text,,,Stun,,眩晕,眩暈
Character/Mokou_CampSelectWord,Text,,,Is it my turn? Then let's make some fun after a long absence.,,轮到我了吗，那就久违的活动活动身子吧,輪到我了嗎，那就久違的活動活動身子吧
Character/Mokou_PassiveDes,Text,,,"When attacked,apply 1 layer of <color=purple>burn pain debuffs</color> to this character if the damege is 0 or more.
Every time health drops below 0 and suffer damage, this damage is invalidated. Clear all DEBUFF and increase all attributes, then heal all health. The maximum effective level in a battle is divided by 2 (rounded up) times.",,"每次被击中时，如果受到伤害大于1，获得1层<color=purple>烧伤痛苦减益</color>。
每次体力低于0受到致命伤害时，无效此伤害，清除自身所有DEBUFF并提升全属性，然后恢复全部生命值，一场战斗最多生效等级除以2（向上取整）的次数。","每次被擊中時，如果受到傷害大於0，獲得1層<color=purple>燒傷痛苦減益</color>。
每次體力低於0受到致命傷害時，無效此傷害，清除自身所有DEBUFF並提升全屬性，然後恢復全部生命值，一場戰鬥最多生效等級除以2（向上取整）的次數。"
Character/Mokou_PassiveName,Text,,,Neither aging nor dying,,不老不死程度的能力,不老不死程度的能力
Character/Mokou_SelectInfo,Text,,,"Perhaps due to being ostracized for so long, Mokou is a loner by nature and chooses not to socialize with humans or youkai. She escorts lost humans she finds within the Bamboo Forest of the Lost, giving herself a job similar to that of a bamboo forest guide, and even then after escorting between Human Village and Eientei, she departs without saying a word. Nevertheless, to those whom she's acquainted with, she speaks bluntly and with lively personality.
Not much else is known about her as she doesn't really talk much to anyone.

Mokou can revive in battle,and apply burn pain debuffs to enemy.Also can trigger the burn pain debuffs in advance to give your skills powerful additional effects,while also possessing strong attack and survival abilities.",,"藤原妹红曾经是人类,在吃了蓬莱仙药后变得不老不死,受到了人们的恐惧和排挤。经过近千年颠沛流离,最后隐居在迷途竹林中,过着苦行僧一样的生活来磨练自己。因为与蓬莱山辉夜的赌注加入了方舟计划。
不怎么擅长与人相处也不愿与别人说自己的身世,但是却喜欢听人类家族的故事。

藤原妹红可以在战场上浴火重生，并向敌人施加烧伤痛苦减益。还可以通过提前触发自己身上的烧伤痛苦减益让技能获得强大的额外效果，同时拥有强大的进攻与生存能力。","藤原妹紅曾經是人類,在吃了蓬萊仙藥後變得不老不死,受到了人們的恐懼和排擠。經過近千年顛沛流離,最後隱居在迷途竹林中,過著苦行僧一樣的生活來磨練自己。因為與蓬萊山輝夜的賭注加入了方舟計畫。
不怎麼擅長與人相處也不願與別人說自己的身世,但是卻喜歡聽人類家族的故事。

藤原妹紅可以在戰場上浴火重生，並向敵人施加燒傷痛苦減益。還可以通過提前觸發自己身上的燒傷痛苦減益讓技能獲得強大的額外效果，同時擁有強大的進攻與生存能力。"
Character/Mokou_Text_Battle_AllyND_0,Text,,,Don't die in my eyes…,,要死也别在我面前死啊…,要死也別在我面前死啊…
Character/Mokou_Text_Battle_AllyND_1,Text,,,Just stand behide me,,站在我身后就好,站在我身後就好
Character/Mokou_Text_Battle_Cri_0,Text,,,Let This Whole World Burn Away to Nothing!,,把这一切焚烧殆尽吧！,把這一切焚燒殆盡吧！
Character/Mokou_Text_Battle_Healed_0,Text,,,*Coughs* Ugh... thanks.,,咳咳咳嗯，呃…谢谢…,咳咳咳嗯，呃…謝謝…
Character/Mokou_Text_Battle_Healed_1,Text,,,I can revive when needed more.,,那么复活就留到需要的时候吧,那麼復活就留到需要的時候吧
Character/Mokou_Text_Battle_Idle_0,Text,,,"It's okay, think slowly. Anyway, I have endless time.",,没事，慢慢想，反正我有无尽的时间,沒事，慢慢想，反正我有無盡的時間
Character/Mokou_Text_Battle_Idle_1,Text,,,Being dazed in battle would be dead,,在战斗中发呆可是会全灭的啊,在戰鬥中發呆可是會全滅的啊
Character/Mokou_Text_Battle_Kill_0,Text,,,"Oh, yeah? Is this over?",,哦呀？这就结束了吗？,哦呀？這就結束了嗎？
Character/Mokou_Text_Battle_ND_0,Text,,,"Don't worry, kid. I would not die.",,安心吧小子，老子可是不死之身。,安心吧小子，老子可是不死之身。
Character/Mokou_Text_Battle_ND_1,Text,,,"Although I won't die, I still feel pain. Damn it.",,虽然不会死，但老子还是会痛的啊可恶,雖然不會死，但老子還是會痛的啊可惡
Character/Mokou_Text_Battle_Start_0,Text,,,"Okay, then let the battle begin!",,好吧，那就让战斗开始吧！,好吧，那就讓戰鬥開始吧！
Character/Mokou_Text_Field_GetItem_0,Text,,,Leave it for those who need it more.,,留给更需要的人吧,留給更需要的人吧
Character/Mokou_Text_Field_GetItem_1,Text,,,I don't need it.,,我不需要,我不需要
Character/Mokou_Text_Field_Idle_0,Text,,,Take a break and continue our journey.,,稍事歇息就继续上路吧,稍事歇息就繼續上路吧
Character/Mokou_Text_Field_Idle_1,Text,,,The terrifying atmosphere of the Twisted Land is much different from that of Genson,,扭曲之地如此恐怖的气氛，和幻想乡差多了啊,扭曲之地如此恐怖的氣氛，和幻想鄉差多了啊
Character/Mokou_Text_Field_Potion_N_0,Text,,,"Huh,it's safe now.",,呼，体力恢复了,呼，體力恢復了
Character/Mokou_Text_Field_Potion_P_0,Text,,,Oh? It's taste good.,,还行吧，味道不错,還行吧，味道不錯
Character/Mokou_Text_Field_Potion_P_1,Text,,,Just a little more sake would be even better.,,再配一点清酒就更好了,再配一點清酒就更好了
Character/Mokou_Text_MasterTarget,Text,,,"I see, this is the true death…",,原来如此，这就是真正的死亡啊……,原來如此，這就是真正的死亡啊……
Character/Mokou_Text_PharosLeader_0,Text,,,Just burn away to Nothing!,,把一切都烧光就可以了吧……,把一切都燒光就可以了吧……
Character/Mokou_Text_PharosLeader_1,Text,,,"Uh, sorry, i was burn you.",,额，抱歉，烧到你了吧,額，抱歉，燒到你了吧
Character/Mokou_Text_PharosLeader_2,Text,,,Burning…Burning！,,烧吧…烧吧！,燒吧…燒吧！
Character/Mokou_Text_Witch_0,Text,,,"I would not die, why hesitate!",,老子可是不死之身啊，犹豫什么呢！,老子可是不死之身啊，猶豫什麼呢！
Character/Mokou_Text_Witch_1,Text,,,Just let me bear the curse alone.,,就让我来独自承伤这份痛楚吧,就讓我來獨自承傷這份痛楚吧
Character/Mokou_UnlockString,Text,,,,,,
Character/Mokou_name,Text,,,Fujiwara no Mokou,,藤原妹红,藤原妹紅
Enemy/Kaguya_EnemyStory,Text,,,"Kaguya Houraisan was once a princess of the Lunarians, a race of people living on the Moon. For the crime of creating the Hourai Elixir, she and Eirin Yagokoro were exiled to Earth, where they came to live in what would eventually become Gensokyo. She is currently the princess of Eientei.
Kaguya has a rather carefree personality.She apparently is refined in the art of conversation, but her vocabulary is a bit dated.She is also described as haughty and relatively wild.

<color=#919191>But is the person you see really Kaguya herself?</color>",,"辉夜就是「竹取物语」里面登场的那位「辉夜姬」。她是月之公主，永远亭的主人，拥有操纵永远与须臾程度的能力。
来到地面后，通过学习辉夜对地上的知识已经有一些了解，但是也有展示出不足的一面。
性格是常见的那种宅家少女的形象，有着对外界没有兴趣的大小姐气质。

<color=#919191>不过你所见到的她，真的是辉夜本人吗？</color>","輝夜就是「竹取物語」裡面登場的那位「輝夜姬」。她是月之公主，永遠亭的主人，擁有操縱永遠與須臾程度的能力。
來到地面後，通過學習輝夜對地上的知識已經有一些瞭解，但是也有展示出不足的一面。
性格是常見的那種宅家少女的形象，有著對外界沒有興趣的大小姐氣質。

<color=#919191>不過你所見到的她，真的是輝夜本人嗎？</color>"
Enemy/Kaguya_SubName,Text,,,The Sinner of Eternity and the Instantaneous,,永远与须臾的罪人,永遠與須臾的罪人
Enemy/Kaguya_name,Text,,,Kaguya Houraisan,,蓬莱山辉夜,蓬萊山輝夜
Item_Equip/Mokou_Plume_Description,Text,,,"Reduce that damage by 2 when taking damage.
Apply 1 layer of <color=purple>burn pain debuff (100%)</color>  an enemy when attacked.If the wearer is Fujiwara no Mokou,give 1 additional layer of <color=purple>burn pain debuff (100%)</color>to the attacker and the wearer.
Adds the wearer's <color=purple>DOT</color> accuracy to burn chance.",,"受到的伤害-2
被击中时给予攻击者1层<color=purple>烧伤痛苦减益（100%）</color>。如果装备者是藤原妹红，额外给予攻击者和自身1层<color=purple>烧伤痛苦减益（100%）</color>。
根据装备角色的<color=purple>痛苦成功率</color>增加概率。","受到的傷害-2
被擊中時給予攻擊者1層<color=purple>燒傷痛苦減益（100%）</color>。如果裝備者是藤原妹紅，額外給予攻擊者和自身1層<color=purple>燒傷痛苦減益（100%）</color>。
根據裝備角色的<color=purple>痛苦成功率</color>增加概率。"
Item_Equip/Mokou_Plume_name,Text,,,"""Phoenix's Tail""",,不死鸟之尾,不死鳥之尾
Item_Passive/Mokou_Legacy_Description,Text,,,"Invalidate this damage when an ally receives fatal damage,and heal this ally to the half of ally's max HP.
Can only be activated once by turn.

<color=#919191>Anyone who drinks this forbidden elixir will cease to age, never become ill, and will never be able to die.</color>
",,"当友军在濒死的情况下受到伤害时，免疫此次伤害，将体力值恢复至1点。（每场战斗中，每个友方最多触发1次）

<color=#919191>瓶子中装着不明颜色的药水，据说喝下之后就可以预见未来，规避死亡的结局。</color>","當友軍受到致命傷害時，免疫此次傷害，並恢復體力值至最大體力值的一半。（每回合最多觸發1次）

<color=#919191>瓶子中裝著不明顏色的藥水，據說喝下之後就可以預見未來，規避死亡的結局。</color>
"
Item_Passive/Mokou_Legacy_name,Text,,,Hourai Elixir(?),,绀珠之药,蓬萊之藥（？）
RandomEvent/Bamboo_Forest_Desc,Text,,,"You can battle the boss Kaguya Houraisan.
Kaguya Houraisan replaces the boss of this area.
If you have already defeated the boss of this area, this event will have no effect.",,"可与特殊BOSS-“蓬莱山辉夜”战斗
“蓬莱山辉夜”代替当前区域的BOSS出场。
若已经和当前区域的BOSS结束战斗，此事件无效。","可與特殊BOSS-“蓬萊山輝夜”戰鬥
“蓬萊山輝夜”代替當前區域的BOSS出場。
若已經和當前區域的BOSS結束戰鬥，此事件無效。"
RandomEvent/Bamboo_Forest_Desc_2Stage,Text,,,,,,
