Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_FlandreScarlet_8_0_Name,Text,,손에 있는 스킬 사용 불가,Unable to use skills in hand,手札のスキル使用不可,无法使用手中技能,
Buff/B_FlandreScarlet_8_Name,Text,,카고메카고메,Caged Bird,カゴメカゴメ,笼中鸟,
Buff/B_FlandreScarlet_LucyD_Description,Text,,"피해를 입으면 입은 피해의 25% 만큼 체력을 회복하고, 스킬을 1장 뽑습니다. (최대 4회)","When damaged, get healed by 25% of the damage, and draw 1 skill per damage (maximum of 4 triggers).",ダメージを受けると受けたダメージの25%で体力を回復し、ダメージを受ける度にスキルを1枚引く(最大4回発動)。,受到伤害时恢复25%伤害量的体力，每次受到伤害抽取1个技能（最多触发4次）。,
Buff/B_FlandreScarlet_LucyD_Name,Text,,포비든 후르츠,Forbidden Fruit,フォービドゥンフルーツ,禁忌果实,
Buff/B_FlandreScarlet_P_K_Description,Text,,플랑드르가 자신 또는 아군으로부터 일정 횟수 피해를 입으면 일부 스킬이 추가 효과를 얻습니다.,"After receiving damage from herself or her allys for a certain number of times, some skills will gain additional effects.",フランドールが自身または味方から一定回数ダメージを受けると、一部のスキルは追加効果を得る。,芙兰朵露受到来自自己或队友的伤害累计一定次数后，部分技能会获得额外效果。,
Buff/B_FlandreScarlet_P_K_Name,Text,,금지된 광기,Wrath,禁じられた狂気,禁忌狂乱,
Buff/B_FlandreScarlet_P_Name,Text,,U.N. 오웬은 그녀인가?,U.N. Owen was Her?,U.N.オーエンは彼女なのか?,U.N.OWEN就是她吗？,
Buff/B_FlandreScarlet_P_V_Description,Text,,플랑드르의 체력이 최대 체력의 절반 이하일 때 일부 스킬이 추가 효과를 얻습니다.,"When the HP of Flandre drops below half of her maximum HP, some skills will gain additional effects.",フランドールの体力が最大体力の半分以下の場合、一部のスキルは追加効果を得る。,芙兰朵露在体力值低于最大体力值的一半时，部分技能会获得额外效果。,
Buff/B_FlandreScarlet_P_V_Name,Text,,금지된 욕망,Vengeance,禁じられた欲望,禁忌欲望,
Character/FlandreScarlet_CampSelectWord,Text,,"나도 인간이란 걸 보고 싶어져서, 밖으로 나오기로 했어~",I also want to go to the outside world and see what so-called people look like~,私も人間と言うものが見たくなって、外に出ようとしたの,我也想到外面的世界去，看看所谓的人长得什么样子~,
Character/FlandreScarlet_PassiveDes,Text,,"플랑드르는 모든 것을 파괴하는 능력을 가집니다.
레벨이 1 오를 때마다, 크리티컬 피해량이 10% 증가합니다.

금지된 욕망: 플랑드르의 체력이 최대 체력의 절반 이하일 때, 일부 스킬이 추가 효과를 얻습니다.
금지된 광기: 플랑드르가 자신 또는 아군으로부터 일정 횟수 피해를 입으면, 일부 스킬이 추가 효과를 얻습니다.","Flandre has the ability to completely destroy everything. Increase her critical damage by an additional 10% every level.
Vengeance - When the HP of Flandre drops below half of her maximum HP, some skills will gain additional effects.
Wrath - After receiving damage from herself or her allys for a certain number of times, some skills will gain additional effects.","フランドールはありとあらゆるものを破壊する程度の能力を持つ。
レベルが1上昇する度に、クリティカルダメージが10%増加する。 
禁じられた欲望 - フランドールの体力が最大体力の半分以下の場合、一部のスキルは追加効果を得る。 
禁じられた狂気 – フランドールが自身または味方から一定回数ダメージを受けると、一部のスキルは追加効果を得る。","芙兰朵露拥有将一切悉数破坏程度的能力。每1级额外增加自己10%暴击伤害。

禁忌欲望 - 芙兰朵露在体力值低于最大体力值的一半时，部分技能会获得额外效果。

禁忌狂乱 - 芙兰朵露受到来自自己或队友的伤害累计一定次数后，部分技能会获得额外效果。",
Character/FlandreScarlet_PassiveName,Text,,U.N. 오웬은 그녀인가?,U.N. Owen was Her?,U.N.オーエンは彼女なのか?,U.N.OWEN就是她吗？,
Character/FlandreScarlet_SelectInfo,Text,,"플랑드르는 굉장히 강한 피해를 입힐 수 있는 캐릭터입니다.
체력이 낮을 때 더욱 강력한 공격 능력을 얻을 수 있고, 자신에게 피해를 입히는 것으로 스킬의 추가 효과를 발동시킬 수 있습니다.
그녀의 강력한 파괴력을 제어하려면, 그녀의 체력을 정확히 제어할 필요가 있습니다.","Flandre Scarlet is a highly aggressive attack character.
She is able to achieve stronger attack ability when her HP is low; By frequently got damaged by ally, new effects can also be unlocked.
To control her powerful destructive power, it is necessary to precisely control her HP value.","フランドールは非常に強力なダメージを与えるキャラクターです。 
体力が低い時、より強力な攻撃能力を得ることができ、自分にダメージを与えることで、スキルの追加効果を発動することもできます。
 彼女の強力な破壊力を制御するには、彼女の体力を正確に制御する必要があります。","芙兰朵露是极具进攻性的输出型角色。
她在低体力值的情况下，能够获得更加强大的输出能力；而通过频繁地对自己造成伤害后，同样能够解锁新的招式效果。
想要掌控她的强大破坏力，需要精准地控制她的体力值才行。",
Character/FlandreScarlet_Text_Battle_Cri_0,Text,,뭐든지 부술 수 있을 거 같아!,Destroy anything!,なんでも壊せそう！,找——到——啦——,
Character/FlandreScarlet_Text_Battle_Cri_1,Text,,네 패배야!,You're losing!,あなたの負けなのよ!,了结你！,
Character/FlandreScarlet_Text_Battle_Idle_0,Text,,같이 놀아줄 거야?,Can you play with me?,一緒に遊んでくれるのかしら?,能陪我一起玩吗？,
Character/FlandreScarlet_Text_Battle_Kill_0,Text,,네가 컨티뉴를 못 하는 거겠지!,Bad kids don't need to go home either~,あなたが、コンティニュー出来ないのさ!,坏孩子不用回家也可以哦~,
Character/FlandreScarlet_Text_Battle_ND_0,Text,,공격이 먹히질 않아...,The attack seems to be ineffective...,攻撃が効かない…,攻击好像不起效……,
Character/FlandreScarlet_Text_Battle_Start_0,Text,,"너, 뭔가 약해 보이네.",Those matters look quite weak.,あなた、なんだか弱そうね,什么嘛，这些家伙看起来挺弱的。,
Character/FlandreScarlet_Text_Field_Idle_0,Text,,"지루해, 지루하다고오... 뭔가 부숴버릴 만한 건 없으려나?",BORING! So boring... Can I destory something there?,ぼーっとしているなんて退屈よ。,好——无聊，好无聊。没有什么可以破坏的吗？,
Character/FlandreScarlet_name,Text,,플랑드르 스칼렛,Flandre Scarlet,フランドール·スカーレット,芙兰朵露,
Skill/S_FlandreScarlet_0_Description,Text,,"스킬 사용 시, &a(20%)의 고통 피해를 입습니다.
빈사 상태일 때 고통 피해를 받지 않습니다.

욕망: &b(80%)의 피해를 추가로 입힙니다. 이 스킬의 크리티컬 확률과 명중률 +30%.","Whenever this skill is played, take &a(20%) pain damage.
Upon taking damage at Death's Door, Flandre don't take pain damage.

Vengeance - This skill gains &b(80%) additional damage and 30% Critical Chance and Accuracy.","スキル使用時、&a(20%)の苦痛ダメージを受ける。
瀕死状態の場合、苦痛ダメージを受けない。

欲望 -  &b(80%)のダメージを追加で与える。このスキルのクリティカル率と命中率+30% 。","技能出手时，受到&a(20%)痛苦伤害。
如果自身处于濒死状态，不会受到痛苦伤害。

禁忌 - 额外造成&b(80%)伤害。这个技能暴击率和命中率+30%。",
Skill/S_FlandreScarlet_0_Name,Text,,금탄 「스타보우 브레이크」,Forbidden Barrage「Starbow Break」,禁弾「スターボウブレイク」,禁弹「星弧破碎」,
Skill/S_FlandreScarlet_10Rare_0_Name,Text,,비탄 「그리고 아무도 없게 되는가?」,Secret Barrage「And Then Will There Be None ?」,秘弾「そして誰もいなくなるか？」,秘弹「之后就一个人都没有了吗？」,
Skill/S_FlandreScarlet_10Rare_1_Name,Text,,비탄 「그리고 아무도 없게 되는가?」,Secret Barrage「And Then Will There Be None ?」,秘弾「そして誰もいなくなるか？」,秘弹「之后就一个人都没有了吗？」,
Skill/S_FlandreScarlet_10Rare_Description,Text,,"무작위 적 또는 아군에게 시전합니다. 8회 반복합니다. 아군을 대상으로 할 시 피해량이 75% 감소된 고통 피해로 시전합니다.

욕망: 추가로 4회 반복합니다. 아군에게 발동할 확률이 감소합니다.

광기 4: 추가로 4회 반복합니다. 아군에게 발동할 확률이 감소합니다.","Recast it by 8 times to random enemy or ally. If target is ally, damage will decrease by 75%, and turn to pain damage.

Vengeance - Recast it 4 extra times. Decrease the probality to ally.

Wrath 4 - Recast it 4 extra times. Decrease the probality to ally.","ランダムな敵または味方に発動する。これを8回繰り返す。 味方のダメージは75%減少し、苦痛ダメージに変換される。

欲望 - さらに4回繰り返す。 ランダムな味方に発動する確率が減少する。

狂気4 - さらに4回繰り返す。 ランダムな味方に発動する確率が減少する。","对随机敌人或队友再次释放，重复8次。对队友的伤害减少75%，并转为痛苦伤害。

禁忌 - 额外重复4次。降低随机到队友的几率。

狂乱4 - 额外重复4次。降低随机到队友的几率。",
Skill/S_FlandreScarlet_10Rare_Name,Text,,비탄 「그리고 아무도 없게 되는가?」,Secret Barrage「And Then Will There Be None ?」,秘弾「そして誰もいなくなるか?」,秘弹「之后就一个人都没有了吗？」,
Skill/S_FlandreScarlet_11Rare_Description,Text,,"손에 제외를 가지지 않은 스킬이 남지 않았을 때, 이 스킬을 덱에서 손으로 가져옵니다.","If you have 0 skills in hand (skills with Exclude are allowed), draw this card from the deck to your hand.",手札のスキル（除外を持つスキルを除く）が0になったとき、このスキルをデッキから手札に加える。,当手中的技能数量为0（不计入带有“放逐”词条的技能），将这个技能从牌库中抽取到手中。,
Skill/S_FlandreScarlet_11Rare_Name,Text,,Q.E.D. 「495년의 파문」,Q.E.D.「Ripples of 495 Years」,QED「４９５年の波紋」,QED「495年的波纹」,
Skill/S_FlandreScarlet_12Rare_Description,Text,,"이 스킬으로 적을 처치할 시, 영구적으로 크리티컬 확률이 1% 증가하며, 마나를 2 회복합니다. 이 전투 중에는 더 이상 크리티컬 확률 영구 증가를 얻을 수 없게 됩니다.

욕망: &a(75%) 피해를 추가로 입힙니다. 이 스킬의 크리티컬 확률 +10%.","Whenever use this skill defeats an enemy, increase 1% critical chance, restore 2 Mana. Unable to obtain attribute bonuses from skills anymore.

Vengeance - This skill gains &a(75%) additional damage and 10% Critical Chance.","このスキルで敵を倒すと、永久的にクリティカル率1%が増加し、マナを2回復する。この戦闘中は、スキルによる永久的にクリティカル率の増加を得られなくなる。 
欲望 - &a (75%) のダメージを追加で与える。このスキルのクリティカル率+10%。","使用此技能击杀后增加1%永久暴击率，回复2点法力值，这场战斗中无法再从技能中获得永久暴击率加成。

禁忌 - 额外造成&a(75%)伤害，这个技能+10%暴击率。",
Skill/S_FlandreScarlet_12Rare_Name,Text,,금기 「레바테인」,Taboo「Laevatain」,禁忌「レーヴァテイン」,禁忌「莱瓦汀」,
Skill/S_FlandreScarlet_14Rare_Description,Text,,"이 스킬로 적을 처치할 시, 마나를 2 회복하고, 영구적으로 최대 체력이 2 증가하며, 크리티컬 확률 +1%, 받는 회복량 +2%, 크리티컬 확률 +3%를 얻습니다. 이 전투 중에는 더 이상 크리티컬 확률 영구 증가를 얻을 수 없게 됩니다.","Whenever use this skill defeats an enemy, increase 2 MaxHp, 1% critical chance, 2% Healing Received, 3% Critical Damage, restore 2 Mana. Unable to obtain attribute bonuses from skills anymore.",このスキルで敵を倒すと、マナが2回復し、永久的に最大体力+2、クリティカル率+1%、受ける回復量+2％、クリティカルダメージ+3%。この戦闘中はスキルによるステータス増加を得られなくなる。,击杀敌人后，回复2点法力值，获得2点永久最大体力值、1%永久暴击率加成、2%永久受到治疗量加成和3%永久暴击伤害加成。这场战斗中无法再从技能中获得属性加成。,
Skill/S_FlandreScarlet_14Rare_Name,Text,,홍마부 「블러디 카타스트로피」,Scarlet「Bloody Catastrophe」,红魔符「Bloody Catastrophe」,红魔符「Bloody Catastrophe」,
Skill/S_FlandreScarlet_1_0_Description,Text,,욕망: 자신을 2 초과 치유합니다.,Vengeance - Overheal by 2 HP.,欲望 – 自身を2オーバーヒールする。,禁忌 - 超额治疗自己2点体力。,
Skill/S_FlandreScarlet_1_0_Name,Text,,금기 「포 오브 어 카인드」,Taboo「Four of a Kind」,禁忌「フォーオブアカインド」,禁忌「四重存在」,
Skill/S_FlandreScarlet_1_Description,Text,,"코스트가 0이며 신속, 제외, 1턴 후 버려짐을 가진 [금기 「포 오브 어 카인드」]를 3장 생성합니다.

욕망: 자신을 2 초과 치유합니다.","Create 3 [Taboo「Four of a Kind」] in hand and give them Exclude and Swiftness.
Those skills are discarded after 1 turn, but cost 0 Mana.

Vengeance - Overheal by 2 HP.","コスト0で迅速、除外、1ターン後に捨てられるを持つ[禁忌「フォーオブアカインド」]を3枚手札に加える。

欲望 - 自身を2オーバーヒールする。","将3张0费、迅速、放逐、1回合后弃牌的[禁忌「四重存在」]加入手中。

禁忌 - 超额治疗自己2点体力。",
Skill/S_FlandreScarlet_1_Name,Text,,금기 「포 오브 어 카인드」,Taboo「Four of a Kind」,禁忌「フォーオブアカインド」,禁忌「四重存在」,
Skill/S_FlandreScarlet_2_Description,Text,,,,,,
Skill/S_FlandreScarlet_2_Name,Text,,금기 「크랜베리 트랩」,Taboo「Cranberry Trap」,禁忌「クランベリートラップ」,禁忌「红莓陷阱」,
Skill/S_FlandreScarlet_3_0_Description,Text,,"자신을 5 초과 치유 합니다.

욕망: 제외와 2턴 후 버려짐을 가진 [금탄 「캐터디옵트릭」]을 생성합니다.","Overheal 5 HP.

Vengeance - Create [Forbidden Barrage「Catadioptric」] in hand and give it Swiftness.
The skill is discarded after 2 turn.","自身を5オーバーヒールする

欲望 – 除外と2ターン後に捨てられるを持つ[禁弾「カタディオプトリック」]を1枚生成する。","超额治疗自己5点体力。

禁忌 - 生成1张附带放逐、2回合后弃牌的禁弹「折反射」加入手中。",
Skill/S_FlandreScarlet_3_0_Name,Text,,금탄 「카타디옵트릭」,Forbidden Barrage「Katadioptric」,禁弾「ガタディオプトリック」,禁弹「反折射」,
Skill/S_FlandreScarlet_3_Description,Text,,"스킬 사용 시 &a(20%) 고통 피해를 입습니다.

광기 2: 제외와 2턴 후 버려짐을 가진 [금탄 「카타디옵트릭」]을 생성합니다.","Whenever this skill is played, take &a(20%) pain damage.
Upon taking damage at Death's Door, Flandre don't take pain damage.

Wrath 2 - Create [Forbidden Barrage「Katadioptric」] in hand and give it Swiftness.
The skill is discarded after 2 turn.","スキル使用時、&a(20%)の苦痛ダメージを受ける。
瀕死状態の場合、苦痛ダメージを受けない。

狂気2 – 除外と2ターン後に捨てられるを持つ[禁弾「ガタディオプトリック」]を1枚生成する。","技能出手时，受到&a(20%)痛苦伤害。
如果自身处于濒死状态，不会受到痛苦伤害。

狂乱2 - 生成1张附带放逐、2回合后弃牌的禁弹「反折射」加入手中。",
Skill/S_FlandreScarlet_3_Name,Text,,금탄 「캐터디옵트릭」,Forbidden Barrage「Catadioptric」,禁弾「カタディオプトリック」,禁弹「折反射」,
Skill/S_FlandreScarlet_4_Description,Text,,"스킬 사용 시, &a(20%) 고통 피해를 입습니다.

욕망: 고통 피해를 받지 않게 됩니다. 피해량이 &b(40%)만큼 증가합니다.

광기 4: 적마다 피해량이 &c(20%)만큼 증가합니다.","Whenever this skill is played, take &a(20%) pain damage.

Vengeance - No longer take pain damage. This skill gains &b(45%) additional damage.

Wrath 4 - This skill gains &c(20%)  additional damage by every enemy.","スキル使用時、&a(20%)の苦痛ダメージを受ける。

欲望 - 苦痛ダメージを受けなくなる。 &b(40%)のダメージを追加で与える。

狂気4 – 敵1体につき、&c(20%)のダメージを追加で与える。","技能出手时，受到&a(20%)痛苦伤害。

禁忌 - 不再受到痛苦伤害。造成&b(40%)点额外伤害。

狂乱4 - 场上每有1个敌人，造成&c(20%)点额外伤害。",
Skill/S_FlandreScarlet_4_Name,Text,,금기 「사랑의 미로」,Taboo「Maze of Love」,禁忌「恋の迷路」,禁忌「恋之迷宫」,
Skill/S_FlandreScarlet_5_Description,Text,,"자신이 가진 [금지된 광기] 중첩마다 이하의 효과 중 하나를 무작위로 발동합니다. (각자 여러 번 발동 될 수 있음)
1. 이 스킬의 피해량이 &a(40%)만큼 증가합니다.
2. 자신을 4 초과 치유합니다.
3. 이 스킬의 명중률과 크리티컬 확률이 10% 증가합니다.","For each stack of [Warth], randomly take effect from one of the following effects (can take effect multiple times):
1. This skill gains &a(40%) additional damage.
2. Overheal by 4 HP.
3. This skill gains 10% Critical Chance and Accuracy.","自身の持つ[禁じられた狂気]のスタック数1毎に、以下の効果のうち1つがランダムに発動する（重複することもある）：
1,このスキルは&a(40%)のダメージを追加で与える；
2, 自身を4オーバーヒールする；
3,このスキルの命中率とクリティカル率が10%増加する。","自身每有1层[禁忌狂乱]，随机从下列效果中生效1项（能多次生效）：
1，这个技能造成&a(40%)点额外伤害；
2，超额治疗自己4点体力；
3，这个技能的命中率和暴击率提升10%。",
Skill/S_FlandreScarlet_5_Name,Text,,「손바닥 안의 파괴자」,「Destroyer in the Palm of One's Hand」,「掌中の破壊者」,「掌中的破坏者」,
Skill/S_FlandreScarlet_6_Description,Text,,&a(현재 체력의 50%) 고통 피해를 받습니다.,Take &a(50% of MaxHp) pain damage.,&a(現在の体力の50%)の苦痛ダメージを受ける。,受到&a(50%当前体力值)的痛苦伤害。,
Skill/S_FlandreScarlet_6_Name,Text,,금탄 「과거를 새기는 시계」,Forbidden Barrage「Clock that Ticks Away the Past」,禁弾「過去を刻む時計」,禁弹「刻着过去的钟表」,
Skill/S_FlandreScarlet_7_Description,Text,,"&a(현재 체력의 50%) 고통 피해를 받습니다. 다음 턴이 시작할 때 자신의 스킬을 우선해서 1장을 뽑습니다.
빈사 상태일 때 고통 피해를 받지 않습니다.","Take &a(50% of MaxHp) pain damage. At the begin of next turn, Draw 1 skill from the deck, prioritizing the user's skills.
Upon taking damage at Death's Door, Flandre don't take pain damage.","&a(現在の体力の50%)の苦痛ダメージを受ける。次のターン開始時、自身のスキルを優先して1枚引く。
瀕死状態の場合、苦痛ダメージを受けない。","受到&a(50%当前体力值)的痛苦伤害。下个回合开始时，优先抽取1个自己的技能。
如果自身处于濒死状态，不会受到痛苦伤害。",
Skill/S_FlandreScarlet_7_Name,Text,,금기 「금지된 장난」,Taboo「Forbidden Games」,禁忌「禁じられた遊び」,禁忌「被禁止的游戏」,
Skill/S_FlandreScarlet_8_Description,Text,,"[금지된 욕망] 또는 [금지된 광기]가 발동되어있을 때만 사용 가능합니다.

욕망: 스킬을 2장 뽑습니다. 턴이 종료될 때까지 자신만 스킬을 쓸 수 있습니다.

광기 2: 마나를 2 회복합니다. [카고메카고메]를 얻습니다.","When either [Vengeance] or [Wrath 2] is active can be played.

Vengeance - Draw 2 skills. Until the end of turn, only Flandre can use skills.

Wrath 2 - Restore 2 Mana. Gains [Caged Bird].","[禁じられた欲望]または[禁じられた狂気]が発動している時のみ使用可能。

欲望 - スキルを2枚引く。 ターン終了時まで、自身のみがスキルを使用できる。

狂気2 – マナを2回復。[カゴメカゴメ]を得る。","仅在触发[禁忌欲望]或[禁忌狂乱]时才能使用。

禁忌 - 抽取2个技能。直到回合结束前，只有自己能够使用技能。

狂乱2 - 恢复2点法力值。获得[笼中鸟]。",
Skill/S_FlandreScarlet_8_Name,Text,,금기 「카고메카고메」,"Taboo「Kagome, Kagome」",禁忌「カゴメカゴメ」,禁忌「笼中鸟」,
Skill/S_FlandreScarlet_LucyD_Description,Text,,,,,,
Skill/S_FlandreScarlet_LucyD_Name,Text,,금기 「포비든 후르츠」,Taboo「Forbidden Fruit」,禁忌「フォービドゥンフルーツ」,禁忌「禁果」,
SkillKeyword/Keyword_Frenzies_Desc,Text,,플랑드르가 자신 또는 아군으로부터 일정 횟수 피해를 입으면 일부 스킬이 추가 효과를 얻습니다.,"When Flandre have got damaged from ally for some times, her skills get extra effects.",フランドールが自身または味方から一定回数ダメージを受けると、一部のスキルは追加効果を得る。,芙兰朵露受到来自自己或队友的伤害累计一定次数后，部分技能会获得额外效果。,
SkillKeyword/Keyword_Frenzies_Name,Text,,광기,Wrath,狂気,狂乱,
SkillKeyword/Keyword_Revenge_Desc,Text,,플랑드르의 체력이 최대 체력의 절반 이하일 때 일부 스킬이 추가 효과를 얻습니다.,"When Flandre's HP is lower than half of MaxHP, her skills get extra effects.",フランドールの体力が最大体力の半分以下の場合、一部のスキルは追加効果を得る。,芙兰朵露在体力值低于最大体力值的一半时，技能会获得额外效果。,
SkillKeyword/Keyword_Revenge_Name,Text,,욕망,Vengeance,欲望,禁忌,
