Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
SimpleCampDialogue/CampDial_KochiyaSanae_Eirin_Dialogues_3,Text,,,,,[B]所以我必须时刻关注着你们呀。,
SimpleCampDialogue/CampDial_KochiyaSanae_FlandreScarlet_Dialogues_0,Text,,,,,[B]招来神的小姐姐，可千万要看好芙兰哟？,
SimpleCampDialogue/CampDial_KochiyaSanae_FlandreScarlet_Dialogues_1,Text,,,,,[B]不然芙兰很容易就会倒下的啦！,
SimpleCampDialogue/CampDial_KochiyaSanae_FlandreScarlet_Dialogues_2,Text,,,,,[A]呜呜……那芙兰你倒是飞慢一点呀……,
SimpleCampDialogue/CampDial_KochiyaSanae_HouraisanKaguya_Dialogues_0,Text,,,,,[A]辉夜小姐！上次你借我的卡带我已经通关啦！,
SimpleCampDialogue/CampDial_KochiyaSanae_HouraisanKaguya_Dialogues_1,Text,,,,,[B]已经通关了？！……你这样摸鱼，你那两位神不会有意见吗？,
SimpleCampDialogue/CampDial_KochiyaSanae_HouraisanKaguya_Dialogues_2,Text,,,,,[A]都是熬夜打的啦……只要……不影响白天的祭拜的话…………,
SimpleCampDialogue/CampDial_KochiyaSanae_HouraisanKaguya_Dialogues_3,Text,,,,,[B]喂、喂，别就这么睡着呀？！,
SimpleCampDialogue/CampDial_KochiyaSanae_Inaba_Dialogues_0,Text,,,,,[B]早苗小姐，咱可是让附近的兔子们都信仰神奈子大人了哟！,
SimpleCampDialogue/CampDial_KochiyaSanae_Inaba_Dialogues_1,Text,,,,,[A]啊啊，即使是妖怪兔的信仰，也能让这份神力更加宏伟吧。,
SimpleCampDialogue/CampDial_KochiyaSanae_Inaba_Dialogues_2,Text,,,,,[B]那么，依据说好的，神奈子大人可要护佑那些兔子们哦？,
SimpleCampDialogue/CampDial_KochiyaSanae_Inaba_Dialogues_3,Text,,,,,[B]……咱不在的时候，可要好好活着呀。,
SimpleCampDialogue/CampDial_KochiyaSanae_IzayoiSakuya_Dialogues_0,Text,,,,,[A]最近总是跟鬼啊怪啊打交道，能跟同为人类的咲夜小姐在一起真是让人松了口气呢。,
SimpleCampDialogue/CampDial_KochiyaSanae_IzayoiSakuya_Dialogues_1,Text,,,,,[B]你明明不是正儿八经的人类，而是现人神吧。,
SimpleCampDialogue/CampDial_KochiyaSanae_IzayoiSakuya_Dialogues_2,Text,,,,,[A]呀，那是………………,
SimpleCampDialogue/CampDial_KochiyaSanae_IzayoiSakuya_Dialogues_3,Text,,,,,[B]嘛，没所谓，毕竟我也不算正儿八经的人类。,
SimpleCampDialogue/CampDial_KochiyaSanae_Mokou_Dialogues_0,Text,,,,,[A]妹红小姐，伤口不要紧吗？,
SimpleCampDialogue/CampDial_KochiyaSanae_Mokou_Dialogues_1,Text,,,,,[B]我可是不死人啊。这点小伤不要紧的。,
SimpleCampDialogue/CampDial_KochiyaSanae_Mokou_Dialogues_2,Text,,,,,[A]但还是会痛对吧？拜托，请让我用风灵治疗你。,
SimpleCampDialogue/CampDial_KochiyaSanae_Mokou_Dialogues_3,Text,,,,,[B]……既然都这样被拜托了，那……,
SimpleCampDialogue/CampDial_KochiyaSanae_Momori_Dialogues_0,Text,,,,,[A]看着你，我就忍不住想起我的学生时代呢……,
SimpleCampDialogue/CampDial_KochiyaSanae_Momori_Dialogues_1,Text,,,,,[B]嗯？怎么怎么，早苗小姐的学生时代是什么样的呀☆？,
SimpleCampDialogue/CampDial_KochiyaSanae_Momori_Dialogues_2,Text,,,,,[A]我也好想和同学一起去KTV！一起聊LINE哇！呜哇——！,
SimpleCampDialogue/CampDial_KochiyaSanae_Momori_Dialogues_3,Text,,,,,[B]早、早苗小姐？！别、别哭哇？！,
SimpleCampDialogue/CampDial_KochiyaSanae_Priest_Dialogues_0,Text,,,,,[B]你所信仰的，也不过是伪神罢了。,
SimpleCampDialogue/CampDial_KochiyaSanae_Priest_Dialogues_1,Text,,,,,[A]不、不是，不是我信仰，而是我本人就是现人神耶？,
SimpleCampDialogue/CampDial_KochiyaSanae_Priest_Dialogues_2,Text,,,,,[B]……,
SimpleCampDialogue/CampDial_KochiyaSanae_Reisen_Dialogues_0,Text,,,,,[A]放心，抓兔子当食物吃的人已经不存在了。,
SimpleCampDialogue/CampDial_KochiyaSanae_Reisen_Dialogues_1,Text,,,,,[B]我可不能吃哦？,
SimpleCampDialogue/CampDial_KochiyaSanae_RemiliaScarlet_Dialogues_0,Text,,,,,[B]你所信仰的那两尊神呢？,
SimpleCampDialogue/CampDial_KochiyaSanae_RemiliaScarlet_Dialogues_1,Text,,,,,[A]不知道为什么，在这里我没法让她们附身在我身上……,
SimpleCampDialogue/CampDial_KochiyaSanae_RemiliaScarlet_Dialogues_2,Text,,,,,[B]哼嗯……看来灵魂和肉体……,
SimpleCampDialogue/CampDial_KochiyaSanae_RemiliaScarlet_Dialogues_3,Text,,,,,[A]诶？您说什么？我没听清……,
SimpleCampDialogue/CampDial_KochiyaSanae_SatsukiRin_Dialogues_0,Text,,,,,[A]是冴月麟小姐！听说我所使用的能力有部分源自于您……,
SimpleCampDialogue/CampDial_KochiyaSanae_SatsukiRin_Dialogues_1,Text,,,,,[B]你的能力来源于自然和奇迹哟。那并非是独属于我的力量。,
SimpleCampDialogue/CampDial_KochiyaSanae_SatsukiRin_Dialogues_2,Text,,,,,[B]况且，现在的我也不过是一个少女罢了。,
SimpleCampDialogue/CampDial_KochiyaSanae_SatsukiRin_Dialogues_3,Text,,,,,[A]我、我会尽全力帮助您的！,
SimpleCampDialogue/CampDial_KochiyaSanae_TouhouAlice_Dialogues_0,Text,,,,,[A]爱丽丝，没法制作大型人偶么？,
SimpleCampDialogue/CampDial_KochiyaSanae_TouhouAlice_Dialogues_1,Text,,,,,[B]……大型？要有多大型？,
SimpleCampDialogue/CampDial_KochiyaSanae_TouhouAlice_Dialogues_2,Text,,,,,[A]1：1缩放的超级机器人……,
SimpleCampDialogue/CampDial_KochiyaSanae_TouhouAlice_Dialogues_3,Text,,,,,[B]我拒绝！！！,
SimpleCampDialogue/CampDial_KochiyaSanae_Youmu_Dialogues_0,Text,,,,,[A]妖梦！连击的准备就拜托你了！,
SimpleCampDialogue/CampDial_KochiyaSanae_Youmu_Dialogues_1,Text,,,,,[B]放心吧！有我在，就算斩上一千连击也不是问题！,
Skill/S_FSL_Common_Description,Text,,,,,"指向敌人时，造成&a(40%)伤害。指向友军时，恢复&b(65%)体力。

<b><color=green>连击2</color></b> - 获得一次性。",
Skill/S_FSL_Common_Name,Text,,,,,风灵,
Skill/S_Sanae_0_Description,Text,,,,,"生成1个[风灵]。

<b><color=green>连击2</color></b> - 获得迅速。",
Skill/S_Sanae_0_Name,Text,,,,,秘术「灰色奇术」,
Skill/S_Sanae_1_0_Description,Text,,,,,,
Skill/S_Sanae_1_0_Name,Text,,,,,秘术「一脉单传之弹幕」,
Skill/S_Sanae_1_Description,Text,,,,,<b><color=green>连击4</color></b> - 将1张0费的[秘术「一脉单传之弹幕」]加入手中。,
Skill/S_Sanae_1_Name,Text,,,,,秘术「一脉单传之弹幕」,
Skill/S_Sanae_2_Description,Text,,,,,"生成1个[风灵]。

<b><color=green>连击2</color></b> - 额外恢复&a(20%)体力。
<b><color=green>连击4</color></b> - 施加[奇迹于你]。",
Skill/S_Sanae_2_Name,Text,,,,,奇迹「白昼的客星」,
Skill/S_Sanae_3_Description,Text,,,,,<b><color=green>连击4</color></b> - 额外恢复&a(35%)体力。,
Skill/S_Sanae_3_Name,Text,,,,,奇迹「客星辉煌之夜」,
Skill/S_Sanae_4_Description,Text,,,,,<b><color=green>连击4</color></b> - 抽取1个技能。如果抽到的技能原始费用为1点，降低至0费。,
Skill/S_Sanae_4_Name,Text,,,,,奇迹「客星璀璨之夜」,
Skill/S_Sanae_5_Description,Text,,,,,<b><color=green>连击2</color></b> - 生成1个[东风灵]。,
Skill/S_Sanae_5_Name,Text,,,,,奇迹「弘安的神风」,
Skill/S_Sanae_6_Description,Text,,,,,生成1个[风灵]和1个[东风灵]。,
Skill/S_Sanae_6_Name,Text,,,,,奇迹「神之风」,
Skill/S_Sanae_7_Description,Text,,,,,从弃牌堆将1张1费或以下的技能拿回手中。,
Skill/S_Sanae_7_Name,Text,,,,,开海「海水分开之日」,
Skill/S_Sanae_8_Description,Text,,,,,使目标技能回到牌堆顶。那之后，根据目标技能的费用，生成相应数量的[风灵]（最少1个）。,
Skill/S_Sanae_8_Name,Text,,,,,蛙符「操纵蛤蟆」,
Skill/S_Sanae_LucyD_Description,Text,,,,,"抽取1个技能。若东风谷早苗存活，生成1个持有者为早苗的[风灵]。

<b><color=green>连击2</color></b> - 额外抽取1个技能。若东风谷早苗存活，生成1个持有者为早苗的[东风灵]。",
Skill/S_Sanae_LucyD_Name,Text,,,,,祈愿「守护商业繁荣」,
Skill/S_Sanae_P_Name,Text,,,,,东风灵,
Skill/S_Sanae_Rare10_Name,Text,,,,,开海「摩西之奇迹」,
Skill/S_Sanae_Rare11_0_Description,Text,,,,,"使目标技能获得迅速、无视嘲讽、致命。
如果目标技能的持有者为自己，使其额外造成&a(100%)伤害或&b(100%)治疗。",
Skill/S_Sanae_Rare11_0_Name,Text,,,,,奇迹「奇迹五角星」,
Skill/S_Sanae_Rare11_Description,Text,,,,,"如果X为10以上，生成[奇迹「奇迹五角星」]。

<b><color=green>连击4</color></b> - 额外造成X伤害。

X为[这场战斗中使用过的0费技能个数]，现在是 &a 个。",
Skill/S_Sanae_Rare11_Name,Text,,,,,秘法「九字切」,
Skill/S_Sanae_Rare12_Description,Text,,,,,生成1个[风灵]和1个[东风灵]。,
Skill/S_Sanae_Rare12_Name,Text,,,,,大奇迹「八坂之神风」,
SkillExtended/SE_Sanae_C1_EnforceString,Text,,,,,,
SkillExtended/SE_Sanae_C1_Name,Text,,,,,<color=green>连击2</color> - 生成1个[风灵]。,
SkillExtended/SE_Sanae_C2_EnforceString,Text,,,,,,
SkillExtended/SE_Sanae_C2_Name,Text,,,,,根据支付的费用，在手中生成相应数量的[东风灵]。,
SkillExtended/SE_Sanae_Combo_Name,Text,,,,,连击,
SkillExtended/SE_Sanae_Rare10_Des,Text,,,,,造成&a(20%)额外伤害或&b(20%)额外治疗。,
SkillExtended/SE_Sanae_Rare10_Name,Text,,,,,开海的奇迹,
SkillExtended/SE_Sanae_Rare11_0_0_Des,Text,,,,,,
SkillExtended/SE_Sanae_Rare11_0_0_Name,Text,,,,,五芒星的奇迹,
SkillExtended/SE_Sanae_Rare11_0_Name,Text,,,,,五角星的奇迹,
SkillExtended/SE_Sanae_Rare12_Des,Text,,,,,暴击率+100%。,
SkillExtended/SE_Sanae_Rare12_Name,Text,,,,,神风的奇迹,
SkillKeyword/Keyword_Combo_Desc,Text,,,,,每个回合中使用过的技能大于X个时，可以触发额外效果。,
SkillKeyword/Keyword_Combo_Name,Text,,,,,<color=green>连击</color></b>,
